Выборы Президента Российской Федерации																																																																									
Дата голосования: 18.03.2018																																																																									
																																																																									
Наименование Избирательной комиссии:    Зерноградская																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																							
																																																																									
		Сумма	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704									
1	"Число избирателей, включенных в список избирателей"	47622	801	326	337	392	143	177	1927	138	265	317	374	1326	313	140	503	486	766	232	334	413	2135	985	2811	1079	1379	1491	1075	1141	1083	1394	308	1080	256	1819	2369	1126	673	739	1737	168	88	1153	222	383	609	223	179	212	230	198	171	1464	238	1553	1060	1891	1210	820	340	432	207	181									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	43010	800	300	300	350	150	170	1800	130	250	300	350	1200	300	130	500	450	700	200	300	400	2000	900	2600	1000	1100	1200	1000	1000	1000	1300	300	1000	250	1600	2000	1000	600	750	1500	150	90	1000	200	350	600	200	180	200	200	200	170	1300	220	1300	1000	1600	1000	800	300	400	200	170									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	27603	504	178	128	180	81	85	1073	82	168	210	203	709	160	106	248	264	491	165	201	232	1298	512	1582	640	771	859	598	684	620	843	168	684	207	1159	1512	739	336	346	890	92	72	762	132	239	322	163	122	137	150	150	131	912	163	760	534	942	558	630	180	260	138	138									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2427	60	13	36	44	4	18	135	4	38	28	41	92	21	3	7	13	16	6	15	19	70	43	91	56	30	53	36	37	40	35	12	26	27	27	20	4	104	38	128	3	0	84	20	27	60	17	4	30	23	7	9	107	17	67	38	59	73	126	59	50	29	28									
6	Число погашенных избирательных бюллетеней	12980	236	109	136	126	65	67	592	44	44	62	106	399	119	21	245	173	193	29	84	149	632	345	927	304	299	288	366	279	340	422	120	290	16	414	468	257	160	366	482	55	18	154	48	84	218	20	54	33	27	43	30	281	40	473	428	599	369	44	61	90	33	4									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2427	60	13	36	44	4	18	135	4	38	28	41	92	21	3	7	13	16	6	15	19	70	43	91	56	30	53	36	37	40	35	12	26	27	27	20	4	104	38	128	3	0	84	20	27	60	17	4	30	23	7	9	107	17	67	38	59	73	126	59	50	29	28									
8	Число бюллетеней в стационарных ящиках для голосования	27603	504	178	128	180	81	85	1073	82	168	210	203	709	160	106	248	264	491	165	201	232	1298	512	1582	640	771	859	598	684	620	843	168	684	207	1159	1512	739	336	346	890	92	72	762	132	239	322	163	122	137	150	150	131	912	163	760	534	942	558	630	180	260	138	138									
9	Число недействительных избирательных бюллетеней	269	6	5	1	3	0	0	9	0	2	1	3	13	1	0	2	1	7	0	3	4	17	2	26	6	4	9	8	7	6	9	0	3	3	6	8	4	2	4	15	0	0	8	2	4	1	2	0	0	3	0	0	8	0	10	8	13	5	1	2	2	0	0									
10	Число действительных избирательных бюллетеней	29761	558	186	163	221	85	103	1199	86	204	237	241	788	180	109	253	276	500	171	213	247	1351	553	1647	690	797	903	626	714	654	869	180	707	231	1180	1524	739	438	380	1003	95	72	838	150	262	381	178	126	167	170	157	140	1011	180	817	564	988	626	755	237	308	167	166									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																									
