Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																															
Дата голосования: 07.12.2003 0:00:00																																															
																																															
Наименование Избирательной комиссии:    Пензенская																																															
																																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																															
																																															
		Сумма	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099					
1	"Число избирателей, внесенных в списки"	33024	1372	500	144	1097	2965	267	135	157	85	1159	546	672	175	1585	108	1836	665	186	1868	2151	133	590	2362	512	929	343	1317	407	1128	591	218	373	495	1049	406	1104	2625	534	67	168					
2	"Число бюллетеней, полученных участковыми комиссиями"	32380	1388	476	142	1087	2922	257	130	152	80	1159	546	672	153	1545	105	1799	648	184	1791	2108	125	572	2282	501	892	336	1260	397	1079	586	211	364	486	1036	404	1103	2649	526	64	163					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	17754	699	308	73	607	1408	146	83	118	41	583	317	343	75	869	67	1014	393	113	908	1094	48	361	1152	292	542	196	719	249	733	352	110	180	293	607	232	559	1411	315	56	88					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1931	114	19	28	36	30	20	4	0	8	88	24	101	27	61	10	110	51	22	62	68	32	30	190	50	50	13	74	4	54	35	38	40	36	95	37	90	138	18	0	24					
6	Число погашенных бюллетеней	12695	575	149	41	444	1484	91	43	34	31	488	205	228	51	615	28	675	204	49	821	946	45	181	940	159	300	127	467	144	292	199	63	144	157	334	135	454	1100	193	8	51					
7	Число бюллетеней в переносных ящиках для голосования	1931	114	19	28	36	30	20	4	0	8	88	24	101	27	61	10	110	51	22	62	68	32	30	190	50	50	13	74	4	54	35	38	40	36	95	37	90	138	18	0	24					
8	Число бюллетеней в стационарных ящиках для голосования	17719	699	308	73	607	1408	146	83	118	41	582	317	343	75	869	67	1014	393	113	908	1079	48	361	1148	292	527	196	719	249	733	352	110	180	293	606	232	559	1412	315	56	88					
9	Число недействительных бюллетеней	414	11	3	2	18	47	7	2	1	0	5	12	5	0	18	1	13	19	3	19	37	2	12	37	4	8	0	17	2	7	7	13	11	6	13	14	9	20	5	4	0					
10	Число действительных бюллетеней	19236	802	324	99	625	1391	159	85	117	49	665	329	439	102	912	76	1111	425	132	951	1110	78	379	1301	338	569	209	776	251	780	380	135	209	323	688	255	640	1530	328	52	112					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	15	7	3	12	25	5	5	5	3	12	10	10	5	15	5	20	10	5	15	20	5	8	20	8	10	5	15	5	12	8	5	6	8	12	8	12	30	8	3	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	159	8	2	1	0	25	0	0	0	0	5	1	3	1	6	0	4	4	1	15	12	2	0	7	1	7	1	8	1	7	3	0	2	6	2	1	2	21	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	396	10	34	5	3	9	4	3	2	5	3	5	4	10	46	2	7	5	3	68	28	4	18	13	6	6	3	29	4	14	3	7	3	4	6	1	6	7	2	2	2					
14	Число погашенных открепительных удостоверений	241	7	5	2	12	0	5	5	5	3	7	9	7	4	9	5	16	6	4	0	8	3	8	13	7	3	4	7	4	5	5	5	4	2	10	7	10	9	8	3	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	"1. ""ЕДИНЕНИЕ"""	385	25	3	2	18	41	2	0	2	0	18	13	3	2	17	4	20	7	0	21	28	2	12	22	7	11	5	11	5	6	15	3	7	3	11	3	8	18	7	0	3					
		1.95%	3.07%	0.91%	1.98%	2.79%	2.85%	1.20%	0.0%	1.69%	0.0%	2.68%	3.81%	0.67%	1.96%	1.82%	5.19%	1.77%	1.57%	0.0%	2.16%	2.44%	2.5%	3.06%	1.64%	2.04%	1.90%	2.39%	1.38%	1.97%	0.76%	3.87%	2.02%	3.18%	0.91%	1.56%	1.11%	1.23%	1.16%	2.10%	0.0%	2.67%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	183	4	7	0	6	13	2	0	2	2	10	2	1	0	11	2	2	1	0	14	10	0	2	19	1	7	1	21	0	6	0	0	1	1	6	1	9	17	2	0	0					
		0.93%	0.49%	2.14%	0.0%	0.93%	0.90%	1.20%	0.0%	1.69%	4.08%	1.49%	0.58%	0.22%	0.0%	1.18%	2.59%	0.17%	0.22%	0.0%	1.44%	0.87%	0.0%	0.51%	1.42%	0.29%	1.21%	0.47%	2.64%	0.0%	0.76%	0.0%	0.0%	0.45%	0.30%	0.85%	0.37%	1.38%	1.09%	0.60%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	490	26	12	0	16	42	2	0	2	2	26	7	8	3	10	2	23	10	0	18	13	3	16	40	4	18	2	28	11	26	9	3	11	6	22	5	16	37	7	1	3					
		2.49%	3.19%	3.66%	0.0%	2.48%	2.92%	1.20%	0.0%	1.69%	4.08%	3.88%	2.05%	1.80%	2.94%	1.07%	2.59%	2.04%	2.25%	0.0%	1.85%	1.13%	3.75%	4.09%	2.98%	1.16%	3.11%	0.95%	3.53%	4.34%	3.30%	2.32%	2.02%	5.0%	1.82%	3.13%	1.85%	2.46%	2.38%	2.10%	1.78%	2.67%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	278	11	7	0	9	15	2	0	1	0	6	8	7	1	12	2	11	1	2	23	20	1	8	38	3	7	4	24	5	7	2	0	2	0	16	1	4	14	2	0	2					
		1.41%	1.35%	2.14%	0.0%	1.39%	1.04%	1.20%	0.0%	0.84%	0.0%	0.89%	2.34%	1.57%	0.98%	1.29%	2.59%	0.97%	0.22%	1.48%	2.37%	1.74%	1.25%	2.04%	2.84%	0.87%	1.21%	1.91%	3.02%	1.97%	0.88%	0.51%	0.0%	0.90%	0.0%	2.28%	0.37%	0.61%	0.90%	0.60%	0.0%	1.78%					
22	"5. ""За Русь Святую"""	92	6	2	0	4	10	3	1	0	0	5	0	0	2	2	1	4	1	0	4	5	0	0	2	3	1	7	9	0	5	1	3	1	0	2	0	0	7	1	0	0					
		0.46%	0.73%	0.61%	0.0%	0.62%	0.69%	1.80%	1.14%	0.0%	0.0%	0.74%	0.0%	0.0%	1.96%	0.21%	1.29%	0.35%	0.22%	0.0%	0.41%	0.43%	0.0%	0.0%	0.14%	0.87%	0.17%	3.34%	1.13%	0.0%	0.63%	0.25%	2.02%	0.45%	0.0%	0.28%	0.0%	0.0%	0.45%	0.30%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	63	6	0	0	2	1	0	0	0	0	7	1	1	1	3	0	3	4	0	0	2	0	1	4	1	0	0	2	3	4	1	0	2	1	3	0	2	6	0	2	0					
		0.32%	0.73%	0.0%	0.0%	0.31%	0.06%	0.0%	0.0%	0.0%	0.0%	1.04%	0.29%	0.22%	0.98%	0.32%	0.0%	0.26%	0.90%	0.0%	0.0%	0.17%	0.0%	0.25%	0.29%	0.29%	0.0%	0.0%	0.25%	1.18%	0.50%	0.25%	0.0%	0.90%	0.30%	0.42%	0.0%	0.30%	0.38%	0.0%	3.57%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	126	4	3	0	6	13	2	0	1	0	1	1	3	0	2	0	5	5	1	5	5	0	4	5	2	3	4	8	2	6	1	0	3	2	4	1	5	13	5	0	1					
		0.64%	0.49%	0.91%	0.0%	0.93%	0.90%	1.20%	0.0%	0.84%	0.0%	0.14%	0.29%	0.67%	0.0%	0.21%	0.0%	0.44%	1.12%	0.74%	0.51%	0.43%	0.0%	1.02%	0.37%	0.58%	0.51%	1.91%	1.00%	0.79%	0.76%	0.25%	0.0%	1.36%	0.60%	0.57%	0.37%	0.77%	0.83%	1.50%	0.0%	0.89%					
25	"8. ""Народно-республиканская партия России"""	38	5	0	0	2	4	0	0	1	0	4	1	0	0	1	0	5	1	0	0	2	0	0	0	0	1	0	2	0	1	1	0	1	0	1	3	0	1	1	0	0					
		0.19%	0.61%	0.0%	0.0%	0.31%	0.27%	0.0%	0.0%	0.84%	0.0%	0.59%	0.29%	0.0%	0.0%	0.10%	0.0%	0.44%	0.22%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.25%	0.0%	0.12%	0.25%	0.0%	0.45%	0.0%	0.14%	1.11%	0.0%	0.06%	0.30%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	43	1	0	0	2	1	0	0	1	0	1	1	2	0	0	0	2	2	0	6	2	0	0	5	2	1	0	3	1	1	1	0	0	0	2	0	0	5	0	0	1					
		0.21%	0.12%	0.0%	0.0%	0.31%	0.06%	0.0%	0.0%	0.84%	0.0%	0.14%	0.29%	0.45%	0.0%	0.0%	0.0%	0.17%	0.45%	0.0%	0.61%	0.17%	0.0%	0.0%	0.37%	0.58%	0.17%	0.0%	0.37%	0.39%	0.12%	0.25%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.32%	0.0%	0.0%	0.89%					
27	"10. ""Аграрная партия России"""	717	21	10	5	47	62	4	2	3	1	45	14	14	3	25	0	27	12	3	20	24	0	3	24	9	23	6	15	1	14	49	11	26	22	28	6	45	76	13	3	1					
		3.64%	2.58%	3.05%	4.95%	7.30%	4.31%	2.40%	2.29%	2.54%	2.04%	6.71%	4.10%	3.15%	2.94%	2.68%	0.0%	2.40%	2.70%	2.22%	2.06%	2.09%	0.0%	0.76%	1.79%	2.63%	3.98%	2.87%	1.89%	0.39%	1.77%	12.66%	7.43%	11.81%	6.68%	3.99%	2.23%	6.93%	4.90%	3.90%	5.35%	0.89%					
28	"11. ""Истинные патриоты России"""	16	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	6	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0					
