Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Район Новогиреево																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №3091					
1	"Число избирателей, внесенных в списки"	60119	2307	2469	2863	2696	2731	2611	2425	2597	2444	2814	2619	2257	2003	2260	2618	2358	2382	2443	2467	2404	2568	2582	2400	2251	550					
2	"Число бюллетеней, полученных участковыми комиссиями"	53400	2000	2200	2500	2400	2400	2300	2200	2300	2200	2500	2300	1900	1800	2000	2300	2000	2100	2200	2200	2100	2300	2300	2100	2000	800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	33256	1289	1334	1549	1385	1486	1391	1335	1541	1291	1591	1345	1241	1206	1211	1558	1241	1253	1247	1418	1219	1448	1474	1425	1254	524					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	826	37	35	39	38	30	29	39	21	38	40	43	39	31	36	26	19	28	23	39	29	39	30	47	51	0					
6	Число погашенных бюллетеней	19318	674	831	912	977	884	880	826	738	871	869	912	620	563	753	716	740	819	930	743	852	813	796	628	695	276					
7	Число бюллетеней в переносных ящиках для голосования	826	37	35	39	38	30	29	39	21	38	40	43	39	31	36	26	19	28	23	39	29	39	30	47	51	0					
8	Число бюллетеней в стационарных ящиках для голосования	33142	1289	1334	1549	1385	1481	1391	1335	1520	1288	1591	1341	1241	1206	1175	1556	1222	1253	1243	1415	1216	1441	1469	1425	1254	522					
9	Число недействительных бюллетеней	393	19	8	4	17	25	18	8	30	22	13	26	14	9	13	11	25	18	13	15	26	6	8	16	16	13					
10	Число действительных бюллетеней	33575	1307	1361	1584	1406	1486	1402	1366	1511	1304	1618	1358	1266	1228	1198	1571	1216	1263	1253	1439	1219	1474	1491	1456	1289	509					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1260	0	0	70	70	70	70	70	70	70	70	0	70	70	70	70	70	0	70	70	70	0	0	70	70	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	498	0	0	24	21	22	18	22	28	22	17	0	22	24	25	34	58	0	28	34	32	0	0	39	28	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	655	0	0	7	19	27	12	27	21	7	21	0	30	25	20	27	10	20	7	17	9	11	280	14	14	30					
14	Число погашенных открепительных удостоверений	762	0	0	46	49	48	52	48	42	48	53	0	48	46	45	36	12	0	42	36	38	0	0	31	42	0					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	"1. ""ЕДИНЕНИЕ"""	227	9	9	7	12	17	14	10	11	5	9	8	8	9	4	13	10	10	9	4	2	4	16	10	8	9					
		0.66%	0.67%	0.65%	0.44%	0.84%	1.12%	0.98%	0.72%	0.71%	0.37%	0.55%	0.57%	0.62%	0.72%	0.33%	0.82%	0.80%	0.78%	0.71%	0.27%	0.16%	0.27%	1.06%	0.67%	0.61%	1.72%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	2204	56	90	92	96	103	98	103	97	88	132	109	83	70	101	108	93	105	52	120	76	97	74	77	60	24					
		6.48%	4.22%	6.57%	5.79%	6.74%	6.81%	6.90%	7.49%	6.29%	6.63%	8.09%	7.87%	6.48%	5.65%	8.34%	6.82%	7.49%	8.19%	4.10%	8.25%	6.10%	6.55%	4.93%	5.23%	4.59%	4.59%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	742	23	17	25	25	41	28	29	37	26	33	32	30	33	43	28	21	27	43	34	40	16	40	35	21	15					
		2.18%	1.73%	1.24%	1.57%	1.75%	2.71%	1.97%	2.11%	2.40%	1.96%	2.02%	2.31%	2.34%	2.66%	3.55%	1.76%	1.69%	2.10%	3.39%	2.33%	3.21%	1.08%	2.66%	2.37%	1.60%	2.87%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	3744	121	140	208	168	136	182	205	170	149	179	126	136	122	158	231	145	125	110	167	141	167	135	166	129	28					
		11.02%	9.12%	10.22%	13.09%	11.80%	9.00%	12.81%	14.91%	11.03%	11.23%	10.97%	9.10%	10.62%	9.86%	13.04%	14.60%	11.68%	9.75%	8.68%	11.48%	11.32%	11.28%	9.00%	11.27%	9.88%	5.36%					
22	"5. ""За Русь Святую"""	160	12	7	11	5	7	6	6	8	7	6	6	2	7	2	9	5	7	7	8	3	7	6	7	6	3					
		0.47%	0.90%	0.51%	0.69%	0.35%	0.46%	0.42%	0.43%	0.51%	0.52%	0.36%	0.43%	0.15%	0.56%	0.16%	0.56%	0.40%	0.54%	0.55%	0.55%	0.24%	0.47%	0.40%	0.47%	0.45%	0.57%					
23	"6. ""Объединенная Российская партия ""Русь"""	62	2	3	3	4	1	8	2	0	2	3	4	6	0	1	0	2	3	1	3	0	1	4	3	5	1					
		0.18%	0.15%	0.21%	0.18%	0.28%	0.06%	0.56%	0.14%	0.0%	0.15%	0.18%	0.28%	0.46%	0.0%	0.08%	0.0%	0.16%	0.23%	0.07%	0.20%	0.0%	0.06%	0.26%	0.20%	0.38%	0.19%					
24	"7. ""Новый курс - Автомобильная Россия"""	493	20	20	28	27	31	28	12	0	14	31	25	26	12	16	33	6	19	23	21	21	24	18	20	12	6					
		1.45%	1.50%	1.46%	1.76%	1.89%	2.05%	1.97%	0.87%	0.0%	1.05%	1.90%	1.80%	2.03%	0.97%	1.32%	2.08%	0.48%	1.48%	1.81%	1.44%	1.68%	1.62%	1.20%	1.35%	0.91%	1.14%					
25	"8. ""Народно-республиканская партия России"""	18	0	0	1	2	2	2	0	0	3	2	0	0	0	2	0	0	0	1	0	0	0	2	0	0	1					
		0.05%	0.0%	0.0%	0.06%	0.14%	0.13%	0.14%	0.0%	0.0%	0.22%	0.12%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.07%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.19%					
26	"9. ""Российская экологическая партия ""Зеленые"""	258	17	14	9	17	6	13	12	16	8	6	12	14	15	4	14	14	14	8	6	4	5	12	8	8	2					
		0.75%	1.28%	1.02%	0.56%	1.19%	0.39%	0.91%	0.87%	1.03%	0.60%	0.36%	0.86%	1.09%	1.21%	0.33%	0.88%	1.12%	1.09%	0.63%	0.41%	0.32%	0.33%	0.80%	0.54%	0.61%	0.38%					
27	"10. ""Аграрная партия России"""	587	16	24	16	24	21	17	25	18	18	33	34	28	36	19	20	24	30	19	27	24	27	30	26	20	11					
		1.72%	1.20%	1.75%	1.00%	1.68%	1.38%	1.19%	1.81%	1.16%	1.35%	2.02%	2.45%	2.18%	2.91%	1.56%	1.26%	1.93%	2.34%	1.50%	1.85%	1.92%	1.82%	2.00%	1.76%	1.53%	2.10%					
28	"11. ""Истинные патриоты России"""	15	1	0	0	0	0	0	0	0	4	0	2	1	0	2	1	0	0	0	1	0	1	1	0	1	0					
		0.04%	0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.14%	0.07%	0.0%	0.16%	0.06%	0.0%	0.0%	0.0%	0.06%	0.0%	0.06%	0.06%	0.0%	0.07%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	374	20	15	14	16	16	20	13	14	14	25	16	9	24	12	17	12	12	10	26	14	13	11	16	12	3					
		1.10%	1.50%	1.09%	0.88%	1.12%	1.05%	1.40%	0.94%	0.90%	1.05%	1.53%	1.15%	0.70%	1.94%	0.99%	1.07%	0.96%	0.93%	0.78%	1.78%	1.12%	0.87%	0.73%	1.08%	0.91%	0.57%					
30	"13. ""Демократическая партия России"""	31	0	1	3	2	0	0	2	0	2	1	1	2	2	3	0	1	1	1	3	2	1	2	0	1	0					
		0.09%	0.0%	0.07%	0.18%	0.14%	0.0%	0.0%	0.14%	0.0%	0.15%	0.06%	0.07%	0.15%	0.16%	0.24%	0.0%	0.08%	0.07%	0.07%	0.20%	0.16%	0.06%	0.13%	0.0%	0.07%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	56	2	1	3	0	3	2	4	2	1	1	2	4	3	4	5	0	0	2	1	4	1	0	5	4	2					
		0.16%	0.15%	0.07%	0.18%	0.0%	0.19%	0.14%	0.29%	0.12%	0.07%	0.06%	0.14%	0.31%	0.24%	0.33%	0.31%	0.0%	0.0%	0.15%	0.06%	0.32%	0.06%	0.0%	0.33%	0.30%	0.38%					
32	"15. ""Партия СЛОН"""	68	2	0	3	4	5	6	2	0	2	1	2	2	2	1	3	3	1	1	1	7	3	7	5	4	1					
		0.20%	0.15%	0.0%	0.18%	0.28%	0.33%	0.42%	0.14%	0.0%	0.15%	0.06%	0.14%	0.15%	0.16%	0.08%	0.18%	0.24%	0.07%	0.07%	0.06%	0.56%	0.20%	0.46%	0.33%	0.30%	0.19%					
33	"16. ""Родина"" (народно-патриотический союз)"""	5368	205	199	272	222	207	198	225	306	200	242	219	185	164	180	272	215	174	209	216	210	276	220	287	194	71					
		15.80%	15.46%	14.53%	17.12%	15.60%	13.69%	13.94%	16.37%	19.85%	15.08%	14.83%	15.82%	14.45%	13.25%	14.86%	17.19%	17.32%	13.58%	16.50%	14.85%	16.86%	18.64%	14.67%	19.49%	14.86%	13.60%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	26	1	0	1	4	1	1	3	0	1	3	1	1	1	0	0	0	0	2	1	3	1	1	0	0	0					
