Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Осташковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745					
1	"Число избирателей, внесенных в список избирателей"	21109	2040	1266	847	1009	1125	1942	1939	1924	1950	1772	432	317	320	421	569	414	245	138	128	356	266	231	262	272	71	487	215	90	61					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19401	1700	1150	800	950	1050	1800	1800	1800	1800	1650	400	300	300	380	520	380	230	120	120	320	250	220	250	250	70	450	200	80	61					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9021	1017	510	362	354	475	894	928	847	809	779	221	145	91	176	229	172	84	23	31	139	113	110	118	78	22	151	81	27	35					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1273	33	13	7	5	33	24	28	13	12	21	43	18	48	50	142	78	63	64	47	59	45	42	29	84	24	147	39	37	25					
6	Число погашенных избирательных бюллетеней	9107	650	627	431	591	542	882	844	940	979	850	136	137	161	154	149	130	83	33	42	122	92	68	103	88	24	152	80	16	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1273	33	13	7	5	33	24	28	13	12	21	43	18	48	50	142	78	63	64	47	59	45	42	29	84	24	147	39	37	25					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9020	1017	510	362	354	474	894	928	847	809	779	221	145	91	176	229	172	84	23	31	139	113	110	118	78	22	151	81	27	35					
9	Число недействительных избирательных бюллетеней	159	18	6	8	6	6	10	14	10	12	18	8	1	1	3	13	8	4	1	0	0	1	2	2	0	0	6	0	0	1					
10	Число действительных избирательных бюллетеней	10134	1032	517	361	353	501	908	942	850	809	782	256	162	138	223	358	242	143	86	78	198	157	150	145	162	46	292	120	64	59					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	355	30	15	20	15	30	30	20	25	30	15	10	5	5	5	15	10	10	5	5	5	5	10	5	5	5	10	5	5	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	205	29	9	14	8	17	16	18	23	8	14	3	3	3	1	15	5	7	0	0	1	2	2	2	0	3	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	146	10	7	1	5	6	4	7	13	4	2	0	4	5	4	6	4	2	9	1	14	6	2	4	6	1	6	6	5	2					
14	Число погашенных неиспользованных открепительных удостоверений	150	1	6	6	7	13	14	2	2	22	1	7	2	2	4	0	5	3	5	5	4	3	8	3	5	2	9	4	5	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	1	0	2	0	3	3	0	3	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2724	245	136	106	111	125	279	274	263	231	299	106	34	19	61	109	49	24	3	3	42	21	18	28	34	6	55	19	10	14					
		26.46%	23.33%	26.00%	28.73%	30.92%	24.65%	30.39%	28.66%	30.58%	28.14%	37.38%	40.15%	20.86%	13.67%	26.99%	29.38%	19.60%	16.33%	3.45%	3.85%	21.21%	13.29%	11.84%	19.05%	20.99%	13.04%	18.46%	15.83%	15.63%	23.33%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1217	125	69	43	38	56	79	105	109	98	82	26	20	28	33	47	40	25	11	9	34	27	10	13	16	9	33	15	2	15					
		11.82%	11.90%	13.19%	11.65%	10.58%	11.05%	8.61%	10.98%	12.67%	11.94%	10.25%	9.85%	12.27%	20.14%	14.60%	12.67%	16.00%	17.01%	12.64%	11.54%	17.17%	17.09%	6.58%	8.84%	9.88%	19.57%	11.07%	12.50%	3.13%	25.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	113	11	5	5	1	6	16	9	10	16	7	0	1	0	1	6	3	0	0	1	0	1	1	1	1	2	5	3	1	0					
		1.10%	1.05%	0.96%	1.36%	0.28%	1.18%	1.74%	0.94%	1.16%	1.95%	0.88%	0.00%	0.61%	0.00%	0.44%	1.62%	1.20%	0.00%	0.00%	1.28%	0.00%	0.63%	0.66%	0.68%	0.62%	4.35%	1.68%	2.50%	1.56%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2373	332	114	83	82	140	238	230	211	201	148	35	41	28	56	54	48	22	15	23	27	36	31	35	24	7	67	23	6	16					
		23.05%	31.62%	21.80%	22.49%	22.84%	27.61%	25.93%	24.06%	24.53%	24.48%	18.50%	13.26%	25.15%	20.14%	24.78%	14.56%	19.20%	14.97%	17.24%	29.49%	13.64%	22.78%	20.39%	23.81%	14.81%	15.22%	22.48%	19.17%	9.38%	26.67%					
