Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Осташковская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798					
1	"Число избирателей, внесенных в списки избирателей"	22190	2340	1218	1185	1178	1242	2073	1987	2177	2047	1106	482	330	286	410	591	444	360	80	154	378	295	237	260	283	89	529	226	115	88					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21538	2200	1200	1100	1100	1200	2100	2000	2100	2000	1050	480	340	280	400	580	450	320	70	150	360	280	240	260	280	90	500	220	100	88					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10183	1156	521	567	464	572	1066	949	988	968	531	205	174	103	228	222	264	131	38	49	138	140	131	129	85	44	176	117	27	0					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1807	58	32	31	41	13	33	31	20	18	27	69	30	60	61	146	100	152	25	75	98	41	64	35	116	35	204	47	59	86					
6	Число погашенных избирательных бюллетеней	9548	986	647	502	595	615	1001	1020	1092	1014	492	206	136	117	111	212	86	37	7	26	124	99	45	96	79	11	120	56	14	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1807	58	32	31	41	13	33	31	20	18	27	69	30	60	61	146	100	152	25	75	98	41	64	35	116	35	204	47	59	86					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10181	1156	521	567	464	572	1064	949	988	968	531	205	174	103	228	222	264	131	38	49	138	140	131	129	85	44	176	117	27	0					
9	Число недействительных избирательных бюллетеней	74	7	2	5	5	0	7	7	6	6	6	0	0	6	3	4	0	1	0	0	0	1	1	1	0	0	3	1	0	2					
10	Число действительных избирательных бюллетеней	11914	1207	551	593	500	585	1090	973	1002	980	552	274	204	157	286	364	364	282	63	124	236	180	194	163	201	79	377	163	86	84					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	370	32	15	13	15	30	30	20	20	20	15	10	7	7	10	10	10	10	5	7	10	10	10	7	10	5	12	10	10	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	230	32	11	12	13	12	26	16	19	14	4	6	3	1	4	10	9	6	1	3	3	1	7	4	3	1	7	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	341	13	12	11	17	9	20	8	8	33	32	3	0	5	3	6	5	7	1	3	14	12	3	5	1	1	18	2	3	86					
14	Число погашенных неиспользованных открепительных удостоверений	140	0	4	1	2	18	4	4	1	6	11	4	4	6	6	0	1	4	4	4	7	9	3	3	7	4	5	8	10	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	2	1	2	1	5	3	3	1	1	4	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	1.Политическая партия «Аграрная партия России»	341	17	7	8	15	22	27	26	33	28	11	17	4	8	22	10	33	8	0	2	8	4	2	2	6	2	11	4	2	2					
