Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    Бабаюртовская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162					
1	"Число избирателей, внесенных в списки избирателей"	22867	1812	2510	198	2191	543	473	568	869	1141	1174	1162	1261	1207	1093	1120	366	358	842	1257	830	818	143	338	593					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22282	1652	2511	193	2059	555	469	563	872	1135	1120	1159	1181	1155	1090	1123	351	361	741	1257	827	848	143	307	610					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	21188	1649	2356	186	2044	510	430	530	777	1067	1075	1081	1145	1103	1035	1086	309	333	733	1181	797	777	121	306	557					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	123	0	0	0	0	0	15	6	28	0	0	0	0	24	0	0	19	0	0	0	0	16	15	0	0					
6	Число погашенных избирательных бюллетеней	971	3	155	7	15	45	24	27	67	68	45	78	36	28	55	37	23	28	8	76	30	55	7	1	53					
7	Число избирательных бюллетеней в переносных ящиках для голосования	123	0	0	0	0	0	15	6	28	0	0	0	0	24	0	0	19	0	0	0	0	16	15	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	21188	1649	2356	186	2044	510	430	530	777	1067	1075	1081	1145	1103	1035	1086	309	333	733	1181	797	777	121	306	557					
9	Число недействительных избирательных бюллетеней	17	0	0	0	0	0	0	0	0	4	0	0	5	7	0	0	0	1	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	21294	1649	2356	186	2044	510	445	536	805	1063	1075	1081	1140	1120	1035	1086	328	332	733	1181	797	793	136	306	557					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	338	20	20	8	20	10	8	10	10	20	20	20	20	20	20	20	8	8	10	20	10	10	8	8	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	26	0	4	0	1	9	0	0	2	0	2	0	3	0	2	0	0	0	1	1	1	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	21	0	0	0	1	5	0	0	0	0	0	0	13	0	0	0	0	0	1	0	1	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	312	20	16	8	19	1	8	10	8	20	18	20	17	20	18	20	8	8	9	19	9	10	8	8	10					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
