Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Нелидовская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740					
1	"Число избирателей, включенных в списки избирателей"	26654	322	1061	841	1631	156	996	365	367	1260	1254	1201	754	1140	932	1484	652	291	868	473	896	473	1305	374	1254	869	269	795	543	300	142	180	83	92	130	368	117	156	172	320	204	269	132	144	299	320	400					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23580	300	900	750	1500	130	850	320	320	1100	1100	1000	700	1000	850	1300	500	280	750	400	750	400	1200	330	1100	700	250	700	500	280	130	160	80	90	120	350	100	150	160	300	200	250	130	140	280	300	380					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17407	201	798	522	1282	64	784	226	259	816	914	772	475	713	623	1077	262	132	557	289	587	297	858	232	793	371	214	592	339	153	76	133	53	59	61	180	64	113	122	250	141	186	72	83	151	229	232					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2790	51	45	56	72	26	29	34	3	87	64	73	43	52	97	135	212	96	42	47	59	35	75	10	117	111	13	48	103	102	50	13	24	24	35	115	30	29	31	46	41	46	43	49	107	52	118					
6	Число погашенных избирательных бюллетеней	3383	48	57	172	146	40	37	60	58	197	122	155	182	235	130	88	26	52	151	64	104	68	267	88	190	218	23	60	58	25	4	14	3	7	24	55	6	8	7	4	18	18	15	8	22	19	30					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2790	51	45	56	72	26	29	34	3	87	64	73	43	52	97	135	212	96	42	47	59	35	75	10	117	111	13	48	103	102	50	13	24	24	35	115	30	29	31	46	41	46	43	49	107	52	118					
8	Число бюллетеней в стационарных ящиках для голосования	17397	201	798	522	1282	64	784	226	259	816	914	772	475	713	623	1077	262	132	557	289	587	297	858	232	793	361	214	592	339	153	76	133	53	59	61	180	64	113	122	250	141	186	72	83	151	229	232					
9	Число недействительных избирательных бюллетеней	239	0	22	11	14	0	22	0	1	13	28	9	5	11	10	7	4	1	9	1	8	2	10	2	8	2	2	8	4	4	0	0	0	1	1	3	0	0	1	5	1	0	0	1	0	4	4					
10	Число действительных избирательных бюллетеней	19948	252	821	567	1340	90	791	260	261	890	950	836	513	754	710	1205	470	227	590	335	638	330	923	240	902	470	225	632	438	251	126	146	77	82	95	292	94	142	152	291	181	232	115	131	258	277	346					
11	Число полученных открепительных  удостоверений	461	3	16	7	12	0	14	1	0	11	15	23	13	8	34	12	6	3	9	8	18	7	13	1	10	8	5	9	6	2	1	3	0	10	6	34	11	14	8	7	14	5	9	6	20	20	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	461	3	16	7	12	0	14	1	0	11	15	23	13	8	34	12	6	3	9	8	18	7	13	1	10	8	5	9	6	2	1	3	0	10	6	34	11	14	8	7	14	5	9	6	20	20	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	284	8	4	6	17	3	3	4	3	27	17	9	2	11	6	8	8	2	4	1	14	10	8	3	15	6	3	7	4	3	7	5	4	1	2	6	9	0	2	10	1	6	2	2	5	1	5					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	279	4	10	20	14	1	10	3	2	21	8	17	8	13	11	13	5	2	10	0	14	5	12	7	7	5	2	8	2	5	1	3	4	6	2	12	1	3	0	3	4	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	230	3	7	5	14	2	9	0	3	14	10	10	11	13	6	21	3	6	5	3	11	8	7	4	10	3	1	5	6	0	2	1	0	0	3	3	0	0	1	1	2	0	0	2	5	3	7					
		1.14%	1.19%	0.83%	0.87%	1.03%	2.22%	1.11%	0.00%	1.15%	1.55%	1.02%	1.18%	2.12%	1.70%	0.83%	1.73%	0.63%	2.63%	0.83%	0.89%	1.70%	2.41%	0.75%	1.65%	1.10%	0.64%	0.44%	0.78%	1.36%	0.00%	1.59%	0.68%	0.00%	0.00%	3.13%	1.02%	0.00%	0.00%	0.65%	0.34%	1.10%	0.00%	0.00%	1.52%	1.94%	1.07%	2.00%					
19	Жириновский Владимир Вольфович	2108	30	54	52	117	13	56	19	23	80	97	91	50	84	17	152	69	28	61	38	82	34	126	26	76	68	27	99	62	26	4	12	10	7	13	31	10	21	9	40	21	24	16	18	28	38	49					
		10.44%	11.90%	6.41%	8.99%	8.64%	14.44%	6.89%	7.31%	8.78%	8.86%	9.92%	10.77%	9.65%	10.98%	2.36%	12.54%	14.56%	12.28%	10.18%	11.31%	12.69%	10.24%	13.50%	10.74%	8.35%	14.41%	11.89%	15.47%	14.03%	10.20%	3.17%	8.22%	12.99%	8.43%	13.54%	10.51%	10.64%	14.79%	5.88%	13.51%	11.54%	10.34%	13.91%	13.64%	10.85%	13.52%	14.00%					
20	Зюганов Геннадий Андреевич	4843	47	166	158	334	19	148	39	31	319	261	244	170	210	102	321	107	35	181	87	161	106	249	67	242	141	43	106	89	52	28	25	4	25	18	68	23	34	25	55	37	61	19	37	44	48	57					
