Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Липецкая																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776					
1	"Число избирателей, включенных в списки избирателей"	38795	1579	1427	1429	276	598	520	313	1555	591	1039	726	487	452	1472	437	635	217	1309	943	588	682	282	619	1392	285	1663	843	169	99	1647	496	724	297	323	396	534	1720	144	308	229	293	1479	1367	1422	585	1035	896	352	126	1370	210	215					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	37438	1512	1361	1364	258	574	497	299	1504	573	1005	702	473	438	1409	422	587	209	1274	920	549	636	264	593	1344	276	1614	815	163	90	1605	474	710	292	309	379	547	1634	126	289	212	284	1413	1338	1396	565	1003	880	350	119	1370	210	208					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	25825	1241	1036	944	206	425	295	180	1011	416	652	500	310	269	975	296	436	126	971	693	357	478	181	391	827	170	1059	524	107	64	1158	279	625	217	221	273	354	1197	88	182	126	151	883	848	853	387	651	620	213	82	1006	154	117					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4477	54	150	144	23	73	113	72	257	78	144	91	95	98	135	55	124	53	47	96	102	56	37	55	170	64	180	115	20	16	134	80	56	33	52	48	99	202	35	86	66	97	59	89	164	60	96	35	72	29	91	18	59					
6	Число погашенных избирательных бюллетеней	7136	217	175	276	29	76	89	47	236	79	209	111	68	71	299	71	27	30	256	131	90	102	46	147	347	42	375	176	36	10	313	115	29	42	36	58	94	235	3	21	20	36	471	401	379	118	256	225	65	8	273	38	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4477	54	150	144	23	73	113	72	257	78	144	91	95	98	135	55	124	53	47	96	102	56	37	55	170	64	180	115	20	16	134	80	56	33	52	48	99	202	35	86	66	97	59	89	164	60	96	35	72	29	91	18	59					
8	Число бюллетеней в стационарных ящиках для голосования	25822	1241	1036	944	203	425	295	180	1011	416	652	500	310	269	975	296	436	126	971	693	357	478	181	391	827	170	1059	524	107	64	1158	279	625	217	221	273	354	1197	88	182	126	151	883	848	853	387	651	620	213	82	1006	154	117					
9	Число недействительных избирательных бюллетеней	440	23	18	10	2	5	8	3	23	7	25	5	1	8	11	7	7	3	22	9	10	5	5	7	17	4	17	12	1	1	20	4	4	0	3	4	7	18	0	0	0	0	14	24	17	9	16	4	0	0	17	1	2					
10	Число действительных избирательных бюллетеней	29859	1272	1168	1078	224	493	400	249	1245	487	771	586	404	359	1099	344	553	176	996	780	449	529	213	439	980	230	1222	627	126	79	1272	355	677	250	270	317	446	1381	123	268	192	248	928	913	1000	438	731	651	285	111	1080	171	174					
11	Число полученных открепительных  удостоверений	479	7	13	10	2	13	5	6	14	11	7	5	8	4	15	8	5	5	12	9	5	5	6	8	15	4	19	7	2	0	24	7	10	7	2	2	24	22	0	2	2	4	15	15	24	6	15	15	3	3	37	8	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	441	7	12	10	2	13	5	5	14	9	6	1	8	4	15	7	5	4	12	9	5	5	5	6	15	2	17	7	1	0	24	7	10	6	2	2	24	22	0	2	1	4	11	15	22	6	12	10	3	0	37	8	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	255	6	7	6	2	13	6	5	9	7	3	5	7	3	9	5	7	2	4	6	5	12	5	3	7	1	11	3	1	1	3	2	4	2	3	4	9	4	4	7	7	1	5	7	3	4	4	4	5	1	8	1	2					
14	Число неиспользованных открепительных удостоверений	38	0	1	0	0	0	0	1	0	2	1	4	0	0	0	1	0	1	0	0	0	0	1	2	0	2	2	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	4	0	2	0	3	5	0	3	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	21	1	0	0	0	0	1	0	1	0	0	1	1	0	2	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	2	0	0	0	1	1	0	0	0	0	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	335	15	14	14	0	11	2	2	15	7	12	7	2	1	13	3	4	4	16	9	4	5	4	8	6	6	16	7	0	1	20	4	6	0	3	3	4	10	0	2	0	2	9	16	8	3	8	10	6	1	8	3	1					
		1.11%	1.16%	1.18%	1.29%	0.00%	2.21%	0.49%	0.79%	1.18%	1.42%	1.51%	1.18%	0.49%	0.27%	1.17%	0.85%	0.71%	2.23%	1.57%	1.14%	0.87%	0.94%	1.83%	1.79%	0.60%	2.56%	1.29%	1.10%	0.00%	1.25%	1.55%	1.11%	0.88%	0.00%	1.10%	0.93%	0.88%	0.71%	0.00%	0.75%	0.00%	0.81%	0.96%	1.71%	0.79%	0.67%	1.07%	1.53%	2.11%	0.90%	0.73%	1.74%	0.57%					
19	Жириновский Владимир Вольфович	2770	160	122	142	23	40	8	19	37	33	85	59	12	31	122	53	39	18	33	85	56	53	17	43	92	26	116	80	15	7	155	34	65	26	27	27	59	105	11	20	19	18	142	108	90	38	77	52	18	8	26	9	10					
		9.14%	12.36%	10.29%	13.05%	10.18%	8.03%	1.96%	7.54%	2.92%	6.68%	10.68%	9.98%	2.96%	8.45%	10.99%	15.10%	6.96%	10.06%	3.24%	10.77%	12.20%	9.93%	7.80%	9.64%	9.23%	11.11%	9.36%	12.52%	11.81%	8.75%	11.99%	9.47%	9.54%	10.40%	9.89%	8.41%	13.02%	7.51%	8.94%	7.46%	9.90%	7.26%	15.07%	11.53%	8.85%	8.50%	10.31%	7.94%	6.32%	7.21%	2.37%	5.23%	5.68%					
20	Зюганов Геннадий Андреевич	5544	87	306	322	37	63	70	49	229	101	93	118	20	41	244	61	80	40	177	179	98	140	21	40	135	47	174	152	31	11	269	37	96	68	56	76	94	214	21	18	44	34	201	204	157	80	185	116	52	12	267	36	41					
		18.30%	6.72%	25.80%	29.60%	16.37%	12.65%	17.16%	19.44%	18.06%	20.45%	11.68%	19.97%	4.94%	11.17%	21.98%	17.38%	14.29%	22.35%	17.39%	22.69%	21.35%	26.22%	9.63%	8.97%	13.54%	20.09%	14.04%	23.79%	24.41%	13.75%	20.82%	10.31%	14.10%	27.20%	20.51%	23.68%	20.75%	15.30%	17.07%	6.72%	22.92%	13.71%	21.34%	21.77%	15.44%	17.90%	24.77%	17.71%	18.25%	10.81%	24.34%	20.93%	23.30%					
21	Медведев Дмитрий Анатольевич	21210	1010	726	600	164	379	320	179	964	346	581	402	370	286	720	227	430	114	770	507	291	331	171	348	747	151	916	388	80	60	828	280	510	156	184	211	289	1052	91	228	129	194	576	585	745	317	461	473	209	90	779	123	122					
		70.00%	77.99%	61.21%	55.15%	72.57%	76.10%	78.43%	71.03%	76.03%	70.04%	72.99%	68.02%	91.36%	77.93%	64.86%	64.67%	76.79%	63.69%	75.64%	64.26%	63.40%	61.99%	78.44%	78.03%	74.92%	64.53%	73.93%	60.72%	62.99%	75.00%	64.09%	77.99%	74.89%	62.40%	67.40%	65.73%	63.80%	75.20%	73.98%	85.07%	67.19%	78.23%	61.15%	62.43%	73.25%	70.92%	61.71%	72.21%	73.33%	81.08%	71.01%	71.51%	69.32%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
