Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Липецкая																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716									
1	Число избирателей, включенных в список избирателей	41063	1620	1520	1712	660	536	2013	602	1086	708	510	440	1643	487	680	244	1483	1182	624	693	1012	1054	1207	1201	1026	1880	514	1101	377	483	562	1891	432	445	1533	1366	2145	1978	522	1891									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	41065	1630	1540	1720	640	540	1960	610	1090	710	510	450	1660	480	670	240	1500	1170	620	700	1030	1050	1200	1200	1020	1900	520	1100	380	480	580	1980	430	440	1500	1350	2150	1865	520	1930									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	23618	1148	952	1111	384	274	1135	354	570	486	273	253	922	292	354	114	879	696	356	395	541	521	510	719	580	1199	256	614	246	322	335	1338	170	160	779	725	1141	1105	262	1147									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4273	105	204	155	67	63	284	83	134	78	66	93	132	40	106	61	75	91	95	36	147	121	133	82	66	107	65	98	52	57	72	242	137	160	77	85	176	200	78	150									
6	Число погашенных избирательных бюллетеней	13174	377	384	454	189	203	541	173	386	146	171	104	606	148	210	65	546	383	169	269	342	408	557	399	374	594	199	388	82	101	173	400	123	120	644	540	833	560	180	633									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4273	105	204	155	67	63	284	83	134	78	66	93	132	40	106	61	75	91	95	36	147	121	133	82	66	107	65	98	52	57	72	242	137	160	77	85	176	200	78	150									
8	Число бюллетеней в стационарных ящиках для голосования	23618	1148	952	1111	384	274	1135	354	570	486	273	253	922	292	354	114	879	696	356	395	541	521	510	719	580	1199	256	614	246	322	335	1338	170	160	779	725	1141	1105	262	1147									
9	Число недействительных избирательных бюллетеней	352	18	18	12	4	5	22	7	7	11	5	2	16	2	5	3	16	8	4	6	10	9	15	8	7	13	2	2	6	1	4	16	0	9	15	12	23	12	4	13									
10	Число действительных избирательных бюллетеней	27539	1235	1138	1254	447	332	1397	430	697	553	334	344	1038	330	455	172	938	779	447	425	678	633	628	793	639	1293	319	710	292	378	403	1564	307	311	841	798	1294	1293	336	1284									
11	Число полученных открепительных  удостоверений	525	13	20	21	6	6	23	9	8	8	7	10	24	4	5	5	17	15	13	17	13	4	7	9	10	15	3	16	18	8	18	73	5	4	13	15	14	22	9	18									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	522	13	20	21	6	6	23	9	8	8	7	10	24	4	5	5	16	14	13	17	13	4	6	9	10	15	3	16	18	8	18	73	5	4	13	15	14	22	9	18									
13	Число избирателей, проголосовавших по открепительным удостоверениям	291	8	8	5	26	6	15	5	5	10	10	3	7	10	5	1	6	8	8	9	3	5	4	7	10	7	1	4	5	5	6	9	10	8	9	8	10	10	7	8									
14	Число неиспользованных открепительных удостоверений	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	24	0	1	1	0	1	3	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	2	0	2	1	0	1	1	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	2116	96	101	92	36	27	83	33	51	29	22	32	102	35	47	12	79	52	20	40	46	66	58	58	59	117	26	58	19	28	30	108	20	17	64	60	79	95	26	93									
		7.59%	7.66%	8.74%	7.27%	7.98%	8.01%	5.85%	7.55%	7.24%	5.14%	6.49%	9.25%	9.68%	10.54%	10.22%	6.86%	8.28%	6.61%	4.43%	9.28%	6.69%	10.28%	9.02%	7.24%	9.13%	8.96%	8.10%	8.15%	6.38%	7.39%	7.37%	6.84%	6.51%	5.31%	7.48%	7.41%	5.99%	7.28%	7.65%	7.17%									
20	Зюганов Геннадий Андреевич	5406	290	240	234	72	85	347	99	157	83	77	61	216	64	105	28	210	160	87	110	144	125	86	150	132	241	60	134	56	69	57	210	31	58	161	159	246	282	36	244									
		19.38%	23.14%	20.76%	18.48%	15.96%	25.22%	24.45%	22.65%	22.30%	14.72%	22.71%	17.63%	20.49%	19.28%	22.83%	16.00%	22.01%	20.33%	19.29%	25.52%	20.93%	19.47%	13.37%	18.73%	20.43%	18.45%	18.69%	18.82%	18.79%	18.21%	14.00%	13.29%	10.10%	18.13%	18.81%	19.63%	18.68%	21.61%	10.59%	18.81%									
21	Миронов Сергей Михайлович	1023	67	58	50	14	8	41	21	33	20	9	7	36	7	14	12	26	28	9	11	24	26	20	28	21	40	14	18	11	14	18	35	13	8	48	47	47	40	10	70									
		3.67%	5.35%	5.02%	3.95%	3.10%	2.37%	2.89%	4.81%	4.69%	3.55%	2.65%	2.02%	3.42%	2.11%	3.04%	6.86%	2.73%	3.56%	1.99%	2.55%	3.49%	4.05%	3.11%	3.50%	3.25%	3.06%	4.36%	2.53%	3.69%	3.69%	4.42%	2.22%	4.23%	2.50%	5.61%	5.80%	3.57%	3.07%	2.94%	5.40%									
22	Прохоров Михаил Дмитриевич	1331	46	42	49	34	17	67	24	21	28	14	10	59	14	16	5	43	57	19	15	22	27	36	67	27	76	16	34	15	16	20	26	4	5	65	49	78	79	4	85									
		4.77%	3.67%	3.63%	3.87%	7.54%	5.04%	4.72%	5.49%	2.98%	4.96%	4.13%	2.89%	5.60%	4.22%	3.48%	2.86%	4.51%	7.24%	4.21%	3.48%	3.20%	4.21%	5.60%	8.36%	4.18%	5.82%	4.98%	4.78%	5.03%	4.22%	4.91%	1.65%	1.30%	1.56%	7.59%	6.05%	5.92%	6.05%	1.18%	6.55%									
23	Путин Владимир Владимирович	17663	736	697	829	291	195	859	253	435	393	212	234	625	210	273	115	580	482	312	249	442	389	428	490	400	819	203	466	191	251	278	1185	239	223	503	483	844	797	260	792									
		63.33%	58.74%	60.29%	65.48%	64.52%	57.86%	60.54%	57.89%	61.79%	69.68%	62.54%	67.63%	59.30%	63.25%	59.35%	65.71%	60.80%	61.25%	69.18%	57.77%	64.24%	60.59%	66.56%	61.17%	61.92%	62.71%	63.24%	65.45%	64.09%	66.23%	68.30%	75.00%	77.85%	69.69%	58.76%	59.63%	64.09%	61.07%	76.47%	61.06%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
