Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    район Ясенево																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №2352	УИК №2353	УИК №2354	УИК №2355	УИК №2356	УИК №2357	УИК №2358	УИК №2359	УИК №2360	УИК №2361	УИК №2362	УИК №2363	УИК №2364	УИК №2365	УИК №2366	УИК №2367	УИК №2368	УИК №2369	УИК №2370	УИК №2371	УИК №2372	УИК №2373	УИК №2374	УИК №2375	УИК №2376	УИК №2377	УИК №2378	УИК №2379	УИК №2380	УИК №2381	УИК №2382	УИК №2383	УИК №2384	УИК №2385	УИК №2386	УИК №2387	УИК №2388	УИК №2389	УИК №2390	УИК №2391	УИК №2392	УИК №2393	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №3267	УИК №3268					
1	"Число избирателей, включенных в списки избирателей"	119164	1722	2360	2045	2442	1798	2842	2680	1961	1753	2446	2769	1782	1736	2069	2205	2346	1768	1724	2360	2773	2160	2191	2759	2440	1515	2331	1949	2434	1936	2267	112	2907	1912	1870	2904	2437	2458	2326	2857	2462	2735	2572	2624	1164	1830	2363	1808	2682	1720	1739	2251	2127	1992	1940	1375	245	189					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	99400	1500	2000	1800	2000	1500	2300	2200	1500	1500	2000	2200	1500	1500	2000	1800	2000	1500	1500	2000	2200	1800	2000	2500	2000	1300	2000	1500	2000	1500	1800	100	2300	1500	1500	2200	2000	2000	2000	2500	2000	2300	2000	2200	1000	1500	2000	1500	2200	1500	1500	2000	1800	1500	1500	1000	500	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	74247	820	1189	1568	1679	1141	1995	1673	1317	1338	1828	2053	1252	1126	1428	1418	1316	1151	1196	1077	1340	1406	1670	2043	1232	1232	1423	1120	1227	1286	1542	79	2015	1196	1211	1306	1100	1567	1050	1336	1917	1799	1403	1578	742	1401	1641	879	1323	1166	1164	1145	1662	1384	948	867	165	117					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3375	46	45	121	177	65	85	77	83	37	154	64	35	30	26	56	27	28	28	89	55	49	44	76	19	52	104	51	64	22	35	2	18	25	17	41	29	37	43	60	53	72	42	32	56	97	148	40	107	40	37	87	133	113	20	30	80	72					
6	Число погашенных избирательных бюллетеней	21778	634	766	111	144	294	220	450	100	125	18	83	213	344	546	326	657	321	276	834	805	345	286	381	749	16	473	329	709	192	223	19	267	279	272	853	871	396	907	1104	30	429	555	590	202	2	211	581	770	294	299	768	5	3	532	103	255	211					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3375	46	45	121	177	65	85	77	83	37	154	64	35	30	26	56	27	28	28	89	55	49	44	76	19	52	104	51	64	22	35	2	18	25	17	41	29	37	43	60	53	72	42	32	56	97	148	40	107	40	37	87	133	113	20	30	80	72					
8	Число бюллетеней в стационарных ящиках для голосования	73692	820	1181	1568	1660	1141	1995	1673	1310	1338	1828	2053	1243	1126	1423	1418	1316	1151	1196	1063	1338	1357	1656	2043	1226	1068	1423	1120	1225	1286	1542	79	1964	1196	1207	1299	1092	1497	1039	1328	1917	1797	1403	1578	742	1397	1638	874	1323	1126	1164	1139	1662	1384	948	830	165	117					
9	Число недействительных избирательных бюллетеней	2072	32	35	34	59	27	37	61	10	21	31	108	23	10	28	41	67	21	22	19	49	28	39	74	35	17	46	13	44	67	39	3	80	34	33	29	49	47	37	31	36	37	38	42	24	24	36	34	37	33	73	35	40	31	33	28	10	1					
10	Число действительных избирательных бюллетеней	74995	834	1191	1655	1778	1179	2043	1689	1383	1354	1951	2009	1255	1146	1421	1433	1276	1158	1202	1133	1344	1378	1661	2045	1210	1103	1481	1158	1245	1241	1538	78	1902	1187	1191	1311	1072	1487	1045	1357	1934	1832	1407	1568	774	1470	1750	880	1393	1133	1128	1191	1755	1466	935	832	235	188					
11	Число полученных открепительных  удостоверений	3235	40	60	60	80	40	60	60	40	40	60	80	40	60	60	60	60	40	60	60	80	60	60	80	60	60	80	60	60	40	40	20	60	40	40	120	60	60	40	80	80	80	80	80	40	40	75	40	80	40	60	60	60	60	60	40	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2561	35	53	50	66	33	43	54	36	40	44	60	28	37	54	39	49	40	45	38	60	41	41	65	43	42	77	38	56	34	33	3	55	36	35	101	46	57	32	76	65	64	68	61	23	35	62	34	67	23	49	45	46	47	40	17	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1781	43	49	28	16	62	19	19	54	21	23	22	29	15	24	61	18	15	53	31	109	39	24	16	20	23	19	24	15	26	38	13	23	19	8	27	16	35	65	25	25	28	36	34	14	17	61	33	32	34	16	24	32	38	60	70	12	29					
14	Число неиспользованных открепительных удостоверений	674	5	7	10	14	7	17	6	4	0	16	20	12	23	6	21	11	0	15	22	20	19	19	15	17	18	3	22	4	6	7	17	5	4	5	19	14	3	8	4	15	16	12	19	17	5	13	6	13	17	11	15	14	13	20	23	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	44	0	1	1	0	2	2	1	1	0	2	0	0	0	0	0	1	1	0	4	0	2	0	2	1	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	1	3	0	1	1	1	2	1	1	2	1	1	0	1	0	2	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	1677	18	35	32	38	38	27	50	31	31	34	45	25	26	38	42	40	32	23	24	37	33	26	65	28	20	29	18	26	41	37	1	51	21	19	27	36	30	38	27	20	42	25	40	16	16	33	27	29	32	47	16	25	20	13	22	7	8					
		2.18%	2.08%	2.85%	1.89%	2.07%	3.15%	1.30%	2.86%	2.23%	2.25%	1.72%	2.13%	1.96%	2.25%	2.62%	2.85%	2.98%	2.71%	1.88%	2.08%	2.66%	2.35%	1.53%	3.07%	2.25%	1.79%	1.90%	1.54%	2.02%	3.13%	2.35%	1.23%	2.57%	1.72%	1.55%	2.01%	3.21%	1.96%	3.51%	1.95%	1.02%	2.25%	1.73%	2.48%	2.01%	1.07%	1.85%	2.95%	2.03%	2.74%	3.91%	1.31%	1.39%	1.34%	1.34%	2.56%	2.86%	4.23%					
19	Жириновский Владимир Вольфович	5911	59	134	135	107	171	147	131	119	72	126	115	100	139	97	112	121	58	70	106	118	117	93	143	138	78	142	51	152	105	82	5	113	107	88	152	109	108	100	128	101	121	165	169	44	85	111	82	105	90	126	93	112	108	74	51	15	11					
		7.67%	6.81%	10.93%	7.99%	5.82%	14.18%	7.07%	7.49%	8.54%	5.24%	6.36%	5.43%	7.82%	12.02%	6.69%	7.60%	9.01%	4.92%	5.72%	9.20%	8.47%	8.32%	5.47%	6.75%	11.08%	6.96%	9.30%	4.36%	11.79%	8.03%	5.20%	6.17%	5.70%	8.76%	7.19%	11.34%	9.72%	7.04%	9.24%	9.22%	5.13%	6.47%	11.42%	10.50%	5.51%	5.69%	6.22%	8.97%	7.34%	7.72%	10.49%	7.59%	6.24%	7.21%	7.64%	5.93%	6.12%	5.82%					
20	Зюганов Геннадий Андреевич	12923	255	237	222	260	291	220	369	193	204	231	299	233	270	275	232	246	192	270	277	282	245	288	468	229	140	193	236	218	236	259	21	321	195	169	248	243	223	224	251	112	298	193	227	121	196	282	214	249	175	259	216	188	216	236	173	66	37					
