7	Число избирательных бюллетеней в переносных ящиках для голосования	2297	30	26	48	7	21	28	54	48	37	49	24	25	24	53	18	10	33	9	20	49	53	49	51	16	21	19	38	7	26	16	15	38	33	25	51	34	43	49	27	32	25	24	25	3	62	49	24	22	43	31	13	31	22	36	38	44	14	22	46	42	16	26	44	47	29	42	50	28	143									
8	Число бюллетеней в стационарных ящиках для голосования	64932	1154	1440	1147	420	585	859	1244	909	920	1345	1309	972	979	1530	923	301	1126	1018	587	911	1260	1330	1203	873	724	1016	983	109	1045	365	1285	1413	1226	685	1160	578	981	1344	836	1441	707	745	636	789	1150	924	752	647	1322	988	560	1093	931	1266	927	864	1068	738	1278	931	786	635	1101	1131	998	956	1200	134	139									
9	Число недействительных избирательных бюллетеней	1235	24	28	7	8	8	14	24	12	16	14	13	13	10	45	7	2	28	26	6	15	12	59	11	10	9	28	11	3	37	2	20	33	20	13	12	6	16	50	9	30	18	7	9	12	27	8	16	8	21	10	10	20	36	25	21	12	20	19	14	25	16	8	25	42	33	17	42	0	3									
10	Число действительных избирательных бюллетеней	65994	1160	1438	1188	419	598	873	1274	945	941	1380	1320	984	993	1538	934	309	1131	1001	601	945	1301	1320	1243	879	736	1007	1010	113	1034	379	1280	1418	1239	697	1199	606	1008	1343	854	1443	714	762	652	780	1185	965	760	661	1344	1009	563	1104	917	1277	944	896	1062	741	1310	948	786	653	1120	1136	994	981	1208	162	279									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
13	Бабурин Сергей Николаевич	686	13	15	9	3	6	17	10	8	9	14	19	4	11	16	5	3	13	5	7	8	11	10	18	13	8	14	8	0	7	3	9	16	10	4	13	8	16	13	8	16	5	11	4	7	8	13	9	6	20	9	6	12	14	14	10	8	12	7	18	15	7	14	10	15	9	7	12	3	1									
		1.02%	1.10%	1.02%	0.75%	0.70%	0.99%	1.92%	0.77%	0.84%	0.94%	1.00%	1.43%	0.40%	1.10%	1.01%	0.53%	0.96%	1.12%	0.49%	1.15%	0.83%	0.84%	0.73%	1.44%	1.46%	1.07%	1.35%	0.78%	0.00%	0.65%	0.79%	0.69%	1.10%	0.79%	0.56%	1.07%	1.31%	1.56%	0.93%	0.93%	1.09%	0.68%	1.43%	0.61%	0.88%	0.66%	1.34%	1.16%	0.90%	1.47%	0.88%	1.05%	1.07%	1.47%	1.08%	1.04%	0.88%	1.11%	0.92%	1.36%	1.54%	0.87%	2.12%	0.87%	1.27%	0.88%	0.70%	0.96%	1.85%	0.35%									
14	Грудинин Павел Николаевич	8330	151	174	183	69	72	106	157	133	146	141	172	101	117	186	112	46	176	126	62	132	158	212	167	127	98	115	123	12	121	57	152	154	159	69	142	84	128	143	106	212	92	92	73	94	129	121	74	79	203	111	82	130	111	162	124	121	127	111	162	128	88	72	146	126	147	130	141	25	28									
		12.39%	12.75%	11.87%	15.31%	16.16%	11.88%	11.95%	12.10%	13.90%	15.26%	10.11%	12.90%	10.13%	11.67%	11.75%	11.90%	14.79%	15.19%	12.27%	10.21%	13.75%	12.03%	15.37%	13.32%	14.29%	13.15%	11.11%	12.05%	10.34%	11.30%	14.96%	11.69%	10.61%	12.63%	9.72%	11.73%	13.73%	12.50%	10.27%	12.28%	14.39%	12.57%	11.96%	11.04%	11.87%	10.64%	12.44%	9.54%	11.81%	14.87%	10.89%	14.31%	11.57%	11.65%	12.44%	12.85%	13.33%	11.74%	14.61%	12.24%	13.16%	10.97%	10.89%	12.75%	10.70%	14.31%	13.03%	11.28%	15.43%	9.93%									
15	Жириновский Владимир Вольфович	2842	38	41	50	8	27	48	69	33	41	52	50	42	34	77	46	20	60	63	25	33	66	59	50	41	26	52	45	6	60	11	50	65	59	45	40	28	27	65	39	71	22	30	18	44	58	43	48	35	50	60	25	44	29	51	33	40	50	23	50	38	45	31	42	47	31	44	37	5	7									
		4.23%	3.21%	2.80%	4.18%	1.87%	4.46%	5.41%	5.32%	3.45%	4.28%	3.73%	3.75%	4.21%	3.39%	4.86%	4.89%	6.43%	5.18%	6.13%	4.12%	3.44%	5.03%	4.28%	3.99%	4.61%	3.49%	5.02%	4.41%	5.17%	5.60%	2.89%	3.85%	4.48%	4.69%	6.34%	3.30%	4.58%	2.64%	4.67%	4.52%	4.82%	3.01%	3.90%	2.72%	5.56%	4.79%	4.42%	6.19%	5.23%	3.66%	5.89%	4.36%	3.91%	3.04%	3.92%	3.42%	4.41%	4.62%	3.03%	3.78%	3.91%	5.61%	4.69%	3.67%	3.99%	3.02%	4.41%	2.96%	3.09%	2.48%									
16	Путин Владимир Владимирович	47837	805	1078	842	269	452	620	918	667	640	1019	961	769	739	1111	706	223	760	759	457	683	955	866	878	616	501	738	740	87	717	258	1001	1062	863	533	887	427	699	1009	627	1038	497	574	495	579	875	699	563	471	941	751	400	789	624	915	677	642	781	525	923	663	608	499	834	868	693	720	914	121	216									
		71.16%	67.99%	73.53%	70.46%	62.99%	74.59%	69.90%	70.72%	69.70%	66.88%	73.10%	72.09%	77.13%	73.68%	70.18%	75.03%	71.70%	65.57%	73.90%	75.29%	71.15%	72.73%	62.80%	70.02%	69.29%	67.25%	71.30%	72.48%	75.00%	66.95%	67.72%	77.00%	73.19%	68.55%	75.07%	73.25%	69.77%	68.26%	72.43%	72.65%	70.47%	67.90%	74.64%	74.89%	73.11%	72.19%	71.84%	72.55%	70.40%	68.94%	73.70%	69.81%	70.20%	65.48%	70.28%	70.16%	70.70%	72.18%	69.08%	69.71%	68.14%	75.81%	75.49%	72.84%	73.68%	67.48%	72.14%	73.12%	74.69%	76.60%									
17	Собчак Ксения Анатольевна	2415	50	48	34	40	13	44	40	39	38	54	42	11	35	62	28	9	61	21	16	35	39	66	45	21	34	48	49	4	42	23	33	41	58	20	50	27	48	50	32	45	36	24	23	26	42	31	29	22	43	33	15	57	50	56	40	42	35	27	57	34	17	16	35	27	38	19	33	3	10									
		3.59%	4.22%	3.27%	2.85%	9.37%	2.15%	4.96%	3.08%	4.08%	3.97%	3.87%	3.15%	1.10%	3.49%	3.92%	2.98%	2.89%	5.26%	2.04%	2.64%	3.65%	2.97%	4.79%	3.59%	2.36%	4.56%	4.64%	4.80%	3.45%	3.92%	6.04%	2.54%	2.83%	4.61%	2.82%	4.13%	4.41%	4.69%	3.59%	3.71%	3.05%	4.92%	3.12%	3.48%	3.28%	3.47%	3.19%	3.74%	3.29%	3.15%	3.24%	2.62%	5.07%	5.25%	4.30%	4.15%	4.63%	3.23%	3.55%	4.31%	3.49%	2.12%	2.42%	3.06%	2.29%	3.70%	1.90%	2.64%	1.85%	3.55%									
18	Сурайкин Максим Александрович	509	7	10	10	4	6	6	16	13	5	9	5	12	8	8	3	2	9	8	7	6	5	8	11	8	2	12	7	0	9	6	2	9	15	8	9	5	10	8	10	10	5	4	7	9	10	4	8	4	7	7	5	8	15	6	9	2	9	3	6	12	3	3	5	7	9	13	14	1	6									
		0.76%	0.59%	0.68%	0.84%	0.94%	0.99%	0.68%	1.23%	1.36%	0.52%	0.65%	0.38%	1.20%	0.80%	0.51%	0.32%	0.64%	0.78%	0.78%	1.15%	0.63%	0.38%	0.58%	0.88%	0.90%	0.27%	1.16%	0.69%	0.00%	0.84%	1.57%	0.15%	0.62%	1.19%	1.13%	0.74%	0.82%	0.98%	0.57%	1.16%	0.68%	0.68%	0.52%	1.06%	1.14%	0.83%	0.41%	1.03%	0.60%	0.51%	0.69%	0.87%	0.71%	1.57%	0.46%	0.93%	0.22%	0.83%	0.39%	0.45%	1.23%	0.37%	0.45%	0.44%	0.59%	0.88%	1.30%	1.12%	0.62%	2.13%									
19	Титов Борис Юрьевич	1051	27	22	18	13	9	9	18	10	15	20	21	16	5	27	11	3	15	5	6	13	19	34	17	20	24	9	13	0	21	6	10	26	24	7	15	10	35	13	12	17	10	16	18	11	21	21	10	13	27	13	8	14	23	26	29	12	18	12	29	19	7	3	13	10	18	19	13	2	1									
		1.56%	2.28%	1.50%	1.51%	3.04%	1.49%	1.01%	1.39%	1.04%	1.57%	1.43%	1.58%	1.60%	0.50%	1.71%	1.17%	0.96%	1.29%	0.49%	0.99%	1.35%	1.45%	2.47%	1.36%	2.25%	3.22%	0.87%	1.27%	0.00%	1.96%	1.57%	0.77%	1.79%	1.91%	0.99%	1.24%	1.63%	3.42%	0.93%	1.39%	1.15%	1.37%	2.08%	2.72%	1.39%	1.73%	2.16%	1.29%	1.94%	1.98%	1.28%	1.40%	1.25%	2.41%	1.99%	3.01%	1.32%	1.66%	1.58%	2.19%	1.95%	0.87%	0.45%	1.14%	0.85%	1.75%	1.90%	1.04%	1.23%	0.35%									
20	Явлинский Григорий Алексеевич	2324	69	50	42	13	13	23	46	42	47	71	50	29	44	51	23	3	37	14	21	35	48	65	57	33	43	19	25	4	57	15	23	45	51	11	43	17	45	42	20	34	47	11	14	10	42	33	19	31	53	25	22	50	51	47	22	29	30	33	65	39	11	15	35	36	49	29	44	2	10									
		3.46%	5.83%	3.41%	3.51%	3.04%	2.15%	2.59%	3.54%	4.39%	4.91%	5.09%	3.75%	2.91%	4.39%	3.22%	2.44%	0.96%	3.19%	1.36%	3.46%	3.65%	3.66%	4.71%	4.55%	3.71%	5.77%	1.84%	2.45%	3.45%	5.32%	3.94%	1.77%	3.10%	4.05%	1.55%	3.55%	2.78%	4.39%	3.02%	2.32%	2.31%	6.42%	1.43%	2.12%	1.26%	3.47%	3.39%	2.45%	4.63%	3.88%	2.45%	3.84%	4.45%	5.35%	3.61%	2.28%	3.19%	2.77%	4.34%	4.91%	4.01%	1.37%	2.27%	3.06%	3.06%	4.77%	2.91%	3.52%	1.23%	3.55%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
