Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Удорская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447					
1	"Число избирателей, внесенных в список избирателей"	14937	472	292	2088	181	227	305	386	132	351	326	95	471	198	102	202	2076	1743	239	117	2012	258	1226	96	679	232	431					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13150	450	250	1850	200	200	300	300	100	300	300	100	410	200	110	240	1700	1500	200	100	1600	250	1000	100	600	240	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	151	53	0	0	0	0	42	0	0	0	3	0	0	30	0	23	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8766	211	176	1201	92	155	167	220	62	244	177	66	282	102	73	127	1249	971	159	63	1048	151	694	50	421	190	415					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	620	26	19	88	0	19	18	45	32	10	23	8	29	13	6	18	76	71	4	10	48	12	17	1	11	0	16					
6	Число погашенных избирательных бюллетеней	3613	160	55	561	108	26	73	35	6	46	97	26	99	55	31	72	375	458	37	27	504	87	289	49	168	50	119					
7	Число избирательных бюллетеней в переносных ящиках для голосования	771	79	19	88	0	19	60	45	32	10	26	8	29	43	6	41	76	71	4	10	48	12	17	1	11	0	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8766	211	176	1201	92	155	167	220	62	244	177	66	282	102	73	127	1249	971	159	63	1048	151	694	50	421	190	415					
9	Число недействительных избирательных бюллетеней	147	0	6	20	1	0	1	5	1	5	3	0	1	1	0	1	20	19	3	0	15	2	20	0	17	3	3					
10	Число действительных избирательных бюллетеней	9390	290	189	1269	91	174	226	260	93	249	200	74	310	144	79	167	1305	1023	160	73	1081	161	691	51	415	187	428					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	530	0	9	59	6	10	23	20	10	6	10	15	13	36	15	31	49	46	3	2	60	5	39	5	24	12	22					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	530	0	9	59	6	10	23	20	10	6	10	15	13	36	15	31	49	46	3	2	60	5	39	5	24	12	22					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	202	3	1	16	4	3	9	11	1	2	11	3	7	3	3	2	51	15	2	4	20	9	6	1	2	4	9					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	70	4	1	16	2	1	3	5	1	0	0	0	1	0	2	1	14	10	0	2	3	0	2	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1345	36	37	175	12	20	26	57	14	25	26	13	62	34	17	15	167	143	20	9	184	22	134	5	39	26	27					
		14.10%	12.41%	18.97%	13.58%	13.04%	11.49%	11.45%	21.51%	14.89%	9.84%	12.81%	17.57%	19.94%	23.45%	21.52%	8.93%	12.60%	13.72%	12.27%	12.33%	16.79%	13.50%	18.85%	9.80%	9.03%	13.68%	6.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1197	36	17	120	15	21	20	44	15	50	25	15	23	23	9	35	164	140	17	7	146	26	129	9	42	15	34					
		12.55%	12.41%	8.72%	9.31%	16.30%	12.07%	8.81%	16.60%	15.96%	19.69%	12.32%	20.27%	7.40%	15.86%	11.39%	20.83%	12.38%	13.44%	10.43%	9.59%	13.32%	15.95%	18.14%	17.65%	9.72%	7.89%	7.89%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	178	4	2	33	2	4	5	5	6	3	3	2	8	3	2	3	28	18	4	1	15	2	13	0	4	3	5					
		1.87%	1.38%	1.03%	2.56%	2.17%	2.30%	2.20%	1.89%	6.38%	1.18%	1.48%	2.70%	2.57%	2.07%	2.53%	1.79%	2.11%	1.73%	2.45%	1.37%	1.37%	1.23%	1.83%	0.00%	0.93%	1.58%	1.16%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2038	87	34	318	12	13	21	43	18	51	43	15	68	33	18	31	373	233	37	20	198	32	129	6	83	28	94					
		21.37%	30.00%	17.44%	24.67%	13.04%	7.47%	9.25%	16.23%	19.15%	20.08%	21.18%	20.27%	21.86%	22.76%	22.78%	18.45%	28.15%	22.36%	22.70%	27.40%	18.07%	19.63%	18.14%	11.76%	19.21%	14.74%	21.81%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	143	4	4	27	1	0	5	1	8	2	2	2	3	0	1	1	28	14	4	2	12	3	4	1	11	0	3					
		1.50%	1.38%	2.05%	2.09%	1.09%	0.00%	2.20%	0.38%	8.51%	0.79%	0.99%	2.70%	0.96%	0.00%	1.27%	0.60%	2.11%	1.34%	2.45%	2.74%	1.09%	1.84%	0.56%	1.96%	2.55%	0.00%	0.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4421	123	95	588	48	114	149	107	32	118	98	27	142	51	32	82	526	464	77	34	524	73	273	30	235	115	264					
		46.36%	42.41%	48.72%	45.62%	52.17%	65.52%	65.64%	40.38%	34.04%	46.46%	48.28%	36.49%	45.66%	35.17%	40.51%	48.81%	39.70%	44.53%	47.24%	46.58%	47.81%	44.79%	38.40%	58.82%	54.40%	60.53%	61.25%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	68	0	0	8	1	2	0	3	0	0	3	0	4	0	0	0	19	11	1	0	2	3	9	0	1	0	1					
		0.71%	0.00%	0.00%	0.62%	1.09%	1.15%	0.00%	1.13%	0.00%	0.00%	1.48%	0.00%	1.29%	0.00%	0.00%	0.00%	1.43%	1.06%	0.61%	0.00%	0.18%	1.84%	1.27%	0.00%	0.23%	0.00%	0.23%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
