Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Альметьевская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876									
1	Число избирателей, включенных в список избирателей	36953	1837	1330	1185	517	246	251	308	652	353	127	270	309	562	781	685	414	1404	505	367	128	646	459	469	1060	1542	510	564	781	510	671	717	505	219	1002	600	816	1661	1416	132	410	472	114	593	203	648	273	212	868	621	362	482	1809	1704	1671									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	38075	1908	1361	1233	533	263	269	321	674	369	128	282	314	574	792	713	435	1458	509	377	137	659	484	466	1102	1582	515	568	806	561	678	725	520	219	1037	625	840	1717	1465	137	407	493	111	601	207	672	277	215	912	647	361	485	1864	1756	1711									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31198	1601	1082	994	456	220	190	250	543	288	92	213	271	446	691	573	313	1307	400	311	100	595	390	340	970	1336	460	506	687	465	566	592	428	173	841	486	675	1316	1016	120	380	382	81	531	162	551	222	185	747	534	328	427	1584	1417	1364									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3736	107	128	118	61	25	55	54	97	61	29	46	32	100	74	96	73	69	95	36	28	51	60	35	64	176	30	51	73	45	105	104	66	43	101	96	115	60	93	10	22	30	30	56	25	84	45	23	104	85	26	45	66	158	175									
6	Число погашенных избирательных бюллетеней	3141	200	151	121	16	18	24	17	34	20	7	23	11	28	27	44	49	82	14	30	9	13	34	91	68	70	25	11	46	51	7	29	26	3	95	43	50	341	356	7	5	81	0	14	20	37	10	7	61	28	7	13	214	181	172									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3736	107	128	118	61	25	55	54	97	61	29	46	32	100	74	96	73	69	95	36	28	51	60	35	64	176	30	51	73	45	105	104	66	43	101	96	115	60	93	10	22	30	30	56	25	84	45	23	104	85	26	45	66	158	175									
8	Число бюллетеней в стационарных ящиках для голосования	31197	1601	1082	994	456	220	190	250	543	288	92	213	271	445	691	573	313	1307	400	311	100	595	390	340	970	1336	460	506	687	465	566	592	428	173	841	486	675	1316	1016	120	380	382	81	531	162	551	222	185	747	534	328	427	1584	1417	1364									
9	Число недействительных избирательных бюллетеней	157	7	3	2	0	0	0	0	2	3	3	0	2	1	0	0	8	11	6	0	0	6	0	8	0	2	3	3	3	0	2	2	1	0	3	0	0	19	2	0	2	6	0	0	13	0	0	0	0	1	0	4	17	3	9									
10	Число действительных избирательных бюллетеней	34776	1701	1207	1110	517	245	245	304	638	346	118	259	301	544	765	669	378	1365	489	347	128	640	450	367	1034	1510	487	554	757	510	669	694	493	216	939	582	790	1357	1107	130	400	406	111	587	174	635	267	208	851	618	354	468	1633	1572	1530									
11	Число полученных открепительных  удостоверений	242	10	10	7	7	2	2	2	3	2	2	3	2	5	5	5	2	3	3	2	2	3	4	4	10	7	4	4	5	5	5	5	5	2	5	5	5	10	10	2	2	2	2	2	2	4	2	2	6	5	2	2	10	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	219	10	10	7	4	2	2	1	3	1	0	3	0	5	5	5	2	3	3	2	2	3	4	4	10	7	4	4	4	5	1	5	5	2	1	5	5	10	10	2	2	2	0	0	2	4	2	2	6	4	2	2	10	10	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	449	2	7	17	3	7	2	2	10	5	5	4	11	12	10	4	6	4	19	13	7	9	2	10	10	13	10	14	7	5	0	12	6	8	12	11	3	13	7	14	13	9	5	8	4	2	7	6	5	26	12	10	15	7	4									
