Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Ипатовская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517					
1	"Число избирателей, внесенных в списки"	50069	2175	2605	2405	2653	2587	2645	2584	2859	2163	105	1549	268	403	1724	851	1658	1086	106	814	155	480	1070	459	370	2192	248	1424	188	245	170	481	485	1093	465	272	829	292	236	101	2460	1251	1788	1918	157					
2	"Число бюллетеней, полученных участковыми комиссиями"	51189	2274	2509	2406	2685	2635	2826	2716	2679	2228	118	1769	273	410	1619	752	1510	1133	128	840	161	523	1111	488	390	2382	244	1488	213	258	198	522	497	1130	489	303	922	308	263	99	2507	1299	1760	1951	173					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	23860	938	1186	1109	1102	1186	1187	1087	1263	902	71	724	134	188	843	385	871	568	77	430	86	179	498	233	242	1046	126	726	125	147	109	302	334	607	228	118	359	158	69	72	1108	668	939	1041	89					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1919	36	27	33	52	47	74	139	155	143	0	39	0	8	62	35	47	85	3	38	0	72	67	44	6	54	1	62	6	2	5	6	11	34	39	40	37	12	16	5	98	75	94	103	7					
6	Число погашенных бюллетеней	25408	1300	1296	1264	1531	1402	1565	1489	1261	1183	47	1006	139	214	714	332	592	480	48	372	75	272	546	211	142	1282	117	700	82	109	84	214	152	489	222	145	525	138	178	22	1301	556	727	807	77					
7	Число бюллетеней в переносных ящиках для голосования	1919	36	27	33	52	47	74	139	155	143	0	39	0	8	62	35	47	85	3	38	0	72	67	44	6	54	1	62	6	2	5	6	11	34	39	40	37	12	16	5	98	75	94	103	7					
8	Число бюллетеней в стационарных ящиках для голосования	23857	938	1186	1109	1102	1186	1187	1087	1263	902	71	724	134	188	843	385	869	568	77	430	86	179	498	233	242	1046	126	726	125	147	109	302	334	607	228	118	359	158	69	72	1108	668	939	1041	88					
9	Число недействительных бюллетеней	592	17	14	18	22	13	29	13	24	19	5	22	5	4	26	15	25	15	4	3	2	9	14	2	0	28	4	19	5	7	5	8	4	29	19	5	25	6	6	1	22	14	25	39	1					
10	Число действительных бюллетеней	25184	957	1199	1124	1132	1220	1232	1213	1394	1026	66	741	129	192	879	405	891	638	76	465	84	242	551	275	248	1072	123	769	126	142	109	300	341	612	248	153	371	164	79	76	1184	729	1008	1105	94					
