Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Добровская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489					
1	"Число избирателей, внесенных в списки"	20645	346	387	543	218	761	183	238	162	691	255	602	750	758	493	258	651	1347	127	143	527	542	653	752	721	794	472	357	687	528	255	728	202	1317	794	799	1604					
2	"Число бюллетеней, полученных участковыми комиссиями"	20548	331	373	532	225	785	245	235	178	657	251	580	760	764	468	246	663	1319	142	140	520	528	659	750	726	785	458	353	677	520	257	724	201	1316	789	797	1594					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11215	189	203	233	82	322	151	102	65	327	162	288	313	393	300	120	354	741	51	73	295	209	439	389	352	425	290	217	437	352	91	386	128	855	450	510	921					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2637	76	57	91	59	125	32	73	25	64	38	71	160	139	47	84	116	59	12	19	67	166	72	112	137	114	31	35	128	46	48	73	23	93	40	26	79					
6	Число погашенных бюллетеней	6696	66	113	208	84	338	62	60	88	266	51	221	287	232	121	42	193	519	79	48	158	153	148	249	237	246	137	101	112	122	118	265	50	368	299	261	594					
7	Число бюллетеней в переносных ящиках для голосования	2637	76	57	91	59	125	32	73	25	64	38	71	160	139	47	84	116	59	12	19	67	166	72	112	137	114	31	35	128	46	48	73	23	93	40	26	79					
8	Число бюллетеней в стационарных ящиках для голосования	11211	189	203	232	82	322	151	102	65	327	162	288	313	393	300	120	354	741	51	73	295	209	439	389	352	424	289	217	437	352	90	386	128	855	450	510	921					
9	Число недействительных бюллетеней	780	23	18	13	12	12	5	7	3	20	18	23	42	35	29	16	17	58	1	2	46	33	42	15	12	22	10	29	32	41	11	16	7	28	20	12	50					
10	Число действительных бюллетеней	13068	242	242	310	129	435	178	168	87	371	182	336	431	497	318	188	453	742	62	90	316	342	469	486	477	516	310	223	533	357	127	443	144	920	470	524	950					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	400	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	15	15	10	10	10	10	10	15	10	15	9	11	10	10	10	0	20	15	20	15					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	90	0	0	0	1	0	0	1	0	0	2	0	0	4	0	3	0	3	0	0	2	2	1	0	0	1	0	0	1	0	0	0	0	19	15	20	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	131	6	2	5	1	5	5	4	0	10	10	4	5	5	0	4	2	12	0	0	5	1	3	0	0	3	2	2	3	4	3	0	2	13	6	2	2					
14	Число погашенных открепительных удостоверений	310	10	10	10	9	10	10	9	10	10	8	10	10	6	10	7	10	12	15	10	8	8	9	10	15	9	15	9	10	10	10	10	0	1	0	0	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	369	10	9	13	1	11	5	6	2	15	11	11	21	13	11	10	20	15	1	1	9	8	17	7	6	9	9	2	16	11	9	11	6	21	10	16	16					
		2.66%	3.77%	3.46%	4.02%	0.70%	2.46%	2.73%	3.42%	2.22%	3.83%	5.5%	3.06%	4.43%	2.44%	3.17%	4.90%	4.25%	1.87%	1.58%	1.08%	2.48%	2.13%	3.32%	1.39%	1.22%	1.67%	2.81%	0.79%	2.83%	2.76%	6.52%	2.39%	3.97%	2.21%	2.04%	2.98%	1.6%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	267	5	5	2	3	15	0	1	2	5	3	8	10	11	11	7	12	14	1	3	5	7	3	2	9	8	4	3	11	4	0	6	4	29	12	17	25					
		1.92%	1.88%	1.92%	0.61%	2.12%	3.35%	0.0%	0.57%	2.22%	1.27%	1.5%	2.22%	2.11%	2.06%	3.17%	3.43%	2.55%	1.75%	1.58%	3.26%	1.38%	1.86%	0.58%	0.39%	1.84%	1.48%	1.25%	1.19%	1.94%	1.00%	0.0%	1.30%	2.64%	3.05%	2.44%	3.17%	2.5%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	355	6	10	10	2	17	7	5	5	11	8	3	12	15	9	2	12	21	1	2	11	5	20	3	11	11	12	5	19	4	6	2	6	22	15	19	26					
		2.56%	2.26%	3.84%	3.09%	1.41%	3.80%	3.82%	2.85%	5.55%	2.81%	4.0%	0.83%	2.53%	2.81%	2.59%	0.98%	2.55%	2.62%	1.58%	2.17%	3.03%	1.33%	3.91%	0.59%	2.24%	2.04%	3.75%	1.98%	3.36%	1.00%	4.34%	0.43%	3.97%	2.32%	3.06%	3.54%	2.6%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	245	2	0	8	1	8	3	7	1	11	7	5	5	10	5	7	17	5	3	1	6	6	13	8	15	7	3	1	2	1	0	8	0	23	12	6	28					
		1.76%	0.75%	0.0%	2.47%	0.70%	1.78%	1.63%	4.0%	1.11%	2.81%	3.5%	1.39%	1.05%	1.87%	1.44%	3.43%	3.61%	0.62%	4.76%	1.08%	1.65%	1.6%	2.54%	1.59%	3.06%	1.30%	0.93%	0.39%	0.35%	0.25%	0.0%	1.74%	0.0%	2.42%	2.44%	1.11%	2.8%					
22	"5. ""За Русь Святую"""	192	3	0	7	4	5	6	4	1	9	3	4	11	8	11	4	14	5	0	1	3	5	8	4	6	4	1	2	8	12	3	9	3	11	2	2	9					
		1.38%	1.13%	0.0%	2.16%	2.83%	1.11%	3.27%	2.28%	1.11%	2.30%	1.5%	1.11%	2.32%	1.50%	3.17%	1.96%	2.97%	0.62%	0.0%	1.08%	0.82%	1.33%	1.56%	0.79%	1.22%	0.74%	0.31%	0.79%	1.41%	3.01%	2.17%	1.96%	1.98%	1.16%	0.40%	0.37%	0.9%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	2	0	5	0	1	1	0	1	1	4	0	3	5	0	0	6	0	0	3	5	1	3	3	0	0	2	1	2	1	0	0	0	3	0	0	2					
		0.39%	0.75%	0.0%	1.54%	0.0%	0.22%	0.54%	0.0%	1.11%	0.25%	2.0%	0.0%	0.63%	0.93%	0.0%	0.0%	1.27%	0.0%	0.0%	3.26%	1.38%	0.26%	0.58%	0.59%	0.0%	0.0%	0.62%	0.39%	0.35%	0.25%	0.0%	0.0%	0.0%	0.31%	0.0%	0.0%	0.2%					
24	"7. ""Новый курс - Автомобильная Россия"""	92	1	2	2	0	2	3	0	1	1	0	1	4	6	1	1	4	7	0	2	3	1	4	2	2	1	0	3	2	4	0	0	3	9	3	10	7					
