Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Советская районная																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548					
1	"Число избирателей, внесенных в список избирателей"	23787	1749	2497	2641	1223	1220	972	1382	916	647	1461	629	350	675	863	691	585	1029	1180	331	234	499	402	1163	448					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24894	1655	2487	2650	1260	1270	1037	1512	1018	724	1635	691	379	741	914	761	635	1092	1190	362	272	527	440	1197	445					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	75	29	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15258	1226	1614	1748	791	746	629	962	533	401	925	404	182	381	650	399	374	688	721	193	134	300	194	772	291					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1780	59	134	62	18	22	33	114	156	78	94	91	98	110	71	70	40	63	89	77	49	23	85	32	112					
6	Число погашенных избирательных бюллетеней	7780	341	739	801	451	502	375	436	329	245	616	196	99	250	193	292	221	341	379	92	89	204	161	386	42					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1855	88	134	101	18	22	33	114	156	78	94	91	98	110	71	70	40	63	89	77	49	23	85	39	112					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15255	1226	1612	1748	791	746	629	962	533	401	925	404	182	381	650	399	374	688	720	193	134	300	194	772	291					
9	Число недействительных избирательных бюллетеней	206	17	40	28	7	16	2	4	5	2	10	4	3	8	4	8	2	2	24	0	1	2	1	13	3					
10	Число действительных избирательных бюллетеней	16904	1297	1706	1821	802	752	660	1072	684	477	1009	491	277	483	717	461	412	749	785	270	182	321	278	798	400					
