Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Советская районная																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563					
1	"Число избирателей, внесенных в списки избирателей"	21026	1399	1807	1888	1802	1186	858	1221	684	135	1301	276	762	606	543	608	533	879	524	1136	213	288	1072	519	421	365					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21980	1400	1920	2020	1930	1080	900	1360	750	130	1420	280	790	660	590	620	590	880	570	1150	210	280	1110	500	450	390					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	16408	1212	1481	1716	1440	857	667	914	504	121	936	185	590	490	438	414	345	777	354	854	143	209	937	273	341	210					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2618	99	92	59	47	190	99	179	129	4	165	65	124	105	73	143	133	93	127	185	62	70	33	191	38	113					
6	Число погашенных избирательных бюллетеней	2954	89	347	245	443	33	134	267	117	5	319	30	76	65	79	63	112	10	89	111	5	1	140	36	71	67					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2618	99	92	59	47	190	99	179	129	4	165	65	124	105	73	143	133	93	127	185	62	70	33	191	38	113					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	16408	1212	1481	1716	1440	857	667	914	504	121	936	185	590	490	438	414	345	777	354	854	143	209	937	273	341	210					
9	Число недействительных избирательных бюллетеней	180	5	0	3	9	1	1	1	45	2	6	20	1	5	6	4	0	59	2	0	0	0	3	0	2	5					
10	Число действительных избирательных бюллетеней	18846	1306	1573	1772	1478	1046	765	1092	588	123	1095	230	713	590	505	553	478	811	479	1039	205	279	967	464	377	318					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1395	50	95	100	85	55	40	110	60	5	125	23	55	70	70	55	35	30	40	80	15	20	80	30	32	35					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1367	50	95	100	85	51	37	106	60	1	121	21	55	70	70	55	33	27	40	80	15	18	80	30	32	35					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	621	55	53	67	50	100	15	23	10	3	30	9	13	19	11	11	10	9	11	28	6	6	33	22	20	7					
14	Число погашенных неиспользованных открепительных удостоверений	28	0	0	0	0	4	3	4	0	4	4	2	0	0	0	0	2	3	0	0	0	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	55	2	10	4	5	3	5	1	0	0	10	2	0	4	0	1	2	1	2	0	2	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	324	6	4	10	13	15	8	31	7	1	16	12	8	7	7	9	11	22	13	35	11	11	23	16	9	19					
		1.70%	0.46%	0.25%	0.56%	0.87%	1.43%	1.04%	2.84%	1.11%	0.80%	1.45%	4.80%	1.12%	1.18%	1.37%	1.62%	2.30%	2.53%	2.70%	3.37%	5.37%	3.94%	2.37%	3.45%	2.37%	5.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	42	2	2	5	2	5	0	2	1	0	2	0	1	0	1	1	0	1	1	6	0	0	7	2	0	1					
		0.22%	0.15%	0.13%	0.28%	0.13%	0.48%	0.00%	0.18%	0.16%	0.00%	0.18%	0.00%	0.14%	0.00%	0.20%	0.18%	0.00%	0.11%	0.21%	0.58%	0.00%	0.00%	0.72%	0.43%	0.00%	0.31%					
20	3.Политическая партия «Демократическая партия России»	18	3	1	2	0	0	0	1	0	0	0	0	2	4	0	0	1	0	1	0	0	0	1	0	0	2					
		0.09%	0.23%	0.06%	0.11%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.28%	0.67%	0.00%	0.00%	0.21%	0.00%	0.21%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.62%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	954	84	36	45	93	131	33	51	8	11	58	13	26	20	20	45	24	16	23	52	5	14	81	22	25	18					
		5.01%	6.41%	2.29%	2.54%	6.25%	12.51%	4.31%	4.67%	1.26%	8.80%	5.27%	5.20%	3.64%	3.36%	3.91%	8.08%	5.02%	1.84%	4.78%	5.00%	2.44%	5.02%	8.35%	4.74%	6.60%	5.57%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	27	3	2	3	0	0	0	4	0	0	2	0	2	0	2	1	0	1	0	1	0	3	3	0	0	0					
		0.14%	0.23%	0.13%	0.17%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.18%	0.00%	0.28%	0.00%	0.39%	0.18%	0.00%	0.11%	0.00%	0.10%	0.00%	1.08%	0.31%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	18	1	2	4	2	0	0	1	0	0	0	0	2	0	0	2	0	0	0	2	0	1	1	0	0	0					
		0.09%	0.08%	0.13%	0.23%	0.13%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.19%	0.00%	0.36%	0.10%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	851	79	48	91	54	85	58	58	10	7	48	7	9	12	6	11	12	32	9	22	10	21	81	36	26	19					
		4.47%	6.03%	3.05%	5.13%	3.63%	8.12%	7.57%	5.31%	1.58%	5.60%	4.36%	2.80%	1.26%	2.02%	1.17%	1.97%	2.51%	3.68%	1.87%	2.12%	4.88%	7.53%	8.35%	7.76%	6.86%	5.88%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	353	5	12	10	20	16	4	64	10	1	27	12	9	2	3	16	4	12	12	18	2	3	66	11	5	9					
