Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Колпнянская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №334	УИК №335	УИК №336	УИК №337	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №358	УИК №359									
1	"Число избирателей, включенных в список избирателей"	11687	985	1073	1074	1014	1011	250	166	463	443	367	602	574	350	190	469	205	392	313	238	247	182	547	306	226									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12000	989	1082	1106	1063	1040	264	183	485	470	383	616	578	360	204	487	209	406	306	241	253	183	537	316	239									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8271	825	754	768	767	794	190	126	359	293	318	317	369	245	120	343	179	231	247	123	200	125	307	130	141									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2112	50	148	80	57	78	38	28	75	107	37	257	167	75	56	84	22	131	41	94	33	43	191	155	65									
6	Число погашенных избирательных бюллетеней	1617	114	180	258	239	168	36	29	51	70	28	42	42	40	28	60	8	44	18	24	20	15	39	31	33									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2112	50	148	80	57	78	38	28	75	107	37	257	167	75	56	84	22	131	41	94	33	43	191	155	65									
8	Число бюллетеней в стационарных ящиках для голосования	8271	825	754	768	767	794	190	126	359	293	318	317	369	245	120	343	179	231	247	123	200	125	307	130	141									
9	Число недействительных избирательных бюллетеней	23	0	0	3	4	1	1	1	1	0	0	1	0	0	0	0	0	5	2	0	0	0	4	0	0									
10	Число действительных избирательных бюллетеней	10360	875	902	845	820	871	227	153	433	400	355	573	536	320	176	427	201	357	286	217	233	168	494	285	206									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	24	0	1	3	6	2	0	0	1	1	1	0	0	1	0	3	0	0	2	0	0	0	1	2	0									
		0.23%	0.00%	0.11%	0.35%	0.73%	0.23%	0.00%	0.00%	0.23%	0.25%	0.28%	0.00%	0.00%	0.31%	0.00%	0.70%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.20%	0.70%	0.00%									
14	Грудинин Павел Николаевич	851	37	98	51	62	126	15	4	29	18	16	15	45	31	4	69	21	22	36	16	15	9	75	23	14									
		8.20%	4.23%	10.86%	6.01%	7.52%	14.45%	6.58%	2.60%	6.68%	4.50%	4.51%	2.61%	8.40%	9.69%	2.27%	16.16%	10.45%	6.08%	12.50%	7.37%	6.44%	5.36%	15.06%	8.07%	6.80%									
15	Жириновский Владимир Вольфович	378	29	45	32	58	15	12	4	21	15	10	10	39	10	6	13	2	15	10	3	3	2	7	6	11									
		3.64%	3.31%	4.99%	3.77%	7.04%	1.72%	5.26%	2.60%	4.84%	3.75%	2.82%	1.74%	7.28%	3.13%	3.41%	3.04%	0.99%	4.14%	3.47%	1.38%	1.29%	1.19%	1.41%	2.11%	5.34%									
16	Путин Владимир Владимирович	8974	808	734	746	680	711	196	145	375	358	322	548	446	271	162	342	177	317	233	194	213	157	405	254	180									
		86.43%	92.34%	81.37%	87.97%	82.52%	81.54%	85.96%	94.16%	86.41%	89.50%	90.70%	95.47%	83.21%	84.69%	92.05%	80.09%	88.06%	87.57%	80.90%	89.40%	91.42%	93.45%	81.33%	89.12%	87.38%									
17	Собчак Ксения Анатольевна	49	0	4	5	5	7	0	0	1	4	3	0	1	5	2	0	0	3	1	4	2	0	1	0	1									
		0.47%	0.00%	0.44%	0.59%	0.61%	0.80%	0.00%	0.00%	0.23%	1.00%	0.85%	0.00%	0.19%	1.56%	1.14%	0.00%	0.00%	0.83%	0.35%	1.84%	0.86%	0.00%	0.20%	0.00%	0.49%									
18	Сурайкин Максим Александрович	46	1	9	6	3	7	4	0	2	2	1	0	3	1	1	0	1	0	2	0	0	0	3	0	0									
		0.44%	0.11%	0.99%	0.71%	0.36%	0.80%	1.75%	0.00%	0.46%	0.50%	0.28%	0.00%	0.56%	0.31%	0.57%	0.00%	0.50%	0.00%	0.69%	0.00%	0.00%	0.00%	0.60%	0.00%	0.00%									
19	Титов Борис Юрьевич	16	0	3	1	2	2	0	0	1	2	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0									
		0.15%	0.00%	0.33%	0.12%	0.24%	0.23%	0.00%	0.00%	0.23%	0.50%	0.56%	0.00%	0.19%	0.00%	0.57%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	22	0	8	1	4	1	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	2	0	0									
		0.21%	0.00%	0.89%	0.12%	0.49%	0.11%	0.00%	0.00%	0.69%	0.00%	0.00%	0.00%	0.19%	0.31%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
