Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Александро-Невская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22									
1	"Число избирателей, включенных в список избирателей"	8693	689	615	570	644	567	456	384	262	538	237	157	357	518	328	299	348	265	267	496	218	294	184									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	8813	700	625	568	644	579	456	386	257	557	229	157	360	540	341	295	343	271	259	513	239	309	185									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	5578	385	407	316	378	365	224	296	218	294	179	60	277	381	199	207	252	195	130	332	144	199	140									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1443	48	42	47	99	46	127	41	23	158	26	58	64	38	80	68	67	41	104	102	52	78	34									
6	Число погашенных избирательных бюллетеней	1792	267	176	205	167	168	105	49	16	105	24	39	19	121	62	20	24	35	25	79	43	32	11									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1443	48	42	47	99	46	127	41	23	158	26	58	64	38	80	68	67	41	104	102	52	78	34									
8	Число бюллетеней в стационарных ящиках для голосования	5578	385	407	316	378	365	224	296	218	294	179	60	277	381	199	207	252	195	130	332	144	199	140									
9	Число недействительных избирательных бюллетеней	175	4	4	4	7	23	2	18	9	42	24	4	0	3	16	0	0	0	0	11	1	3	0									
10	Число действительных избирательных бюллетеней	6846	429	445	359	470	388	349	319	232	410	181	114	341	416	263	275	319	236	234	423	195	274	174									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	27	3	3	2	0	3	6	2	0	0	1	0	0	1	2	0	1	0	1	1	0	1	0									
		0.38%	0.69%	0.67%	0.55%	0.00%	0.73%	1.71%	0.59%	0.00%	0.00%	0.49%	0.00%	0.00%	0.24%	0.72%	0.00%	0.31%	0.00%	0.43%	0.23%	0.00%	0.36%	0.00%									
14	Грудинин Павел Николаевич	377	65	54	41	59	27	2	6	10	7	5	4	8	13	8	8	9	10	2	17	9	6	7									
		5.37%	15.01%	12.03%	11.29%	12.37%	6.57%	0.57%	1.78%	4.15%	1.55%	2.44%	3.39%	2.35%	3.10%	2.87%	2.91%	2.82%	4.24%	0.85%	3.92%	4.59%	2.17%	4.02%									
15	Жириновский Владимир Вольфович	294	35	28	33	26	19	15	5	10	8	5	5	10	22	8	8	9	6	10	10	10	6	6									
		4.19%	8.08%	6.24%	9.09%	5.45%	4.62%	4.27%	1.48%	4.15%	1.77%	2.44%	4.24%	2.93%	5.25%	2.87%	2.91%	2.82%	2.54%	4.27%	2.30%	5.10%	2.17%	3.45%									
16	Путин Владимир Владимирович	6055	318	345	270	374	330	323	306	212	391	168	105	322	377	241	257	299	217	216	391	174	261	158									
		86.24%	73.44%	76.84%	74.38%	78.41%	80.29%	92.02%	90.80%	87.97%	86.50%	81.95%	88.98%	94.43%	89.98%	86.38%	93.45%	93.73%	91.95%	92.31%	90.09%	88.78%	94.22%	90.80%									
17	Собчак Ксения Анатольевна	36	3	5	7	2	3	1	0	0	2	0	0	0	1	0	0	0	2	2	3	2	0	3									
		0.51%	0.69%	1.11%	1.93%	0.42%	0.73%	0.28%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.85%	0.85%	0.69%	1.02%	0.00%	1.72%									
18	Сурайкин Максим Александрович	25	1	3	2	5	3	0	0	0	0	0	0	1	2	2	2	1	1	1	1	0	0	0									
		0.36%	0.23%	0.67%	0.55%	1.05%	0.73%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.48%	0.72%	0.73%	0.31%	0.42%	0.43%	0.23%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	20	2	3	4	4	2	2	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0									
		0.28%	0.46%	0.67%	1.10%	0.84%	0.49%	0.57%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	12	2	4	0	0	1	0	0	0	1	2	0	0	0	1	0	0	0	1	0	0	0	0									
		0.17%	0.46%	0.89%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.22%	0.98%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.00%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
