Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    район Дорогомилово																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №2548	УИК №2549	УИК №2550	УИК №2551	УИК №2552	УИК №2553	УИК №2554	УИК №2555	УИК №2556	УИК №2557	УИК №2558	УИК №2559	УИК №2560	УИК №2561	УИК №2562	УИК №2563	УИК №2564	УИК №2565	УИК №2566	УИК №2567	УИК №4008									
1	"Число избирателей, включенных в список избирателей"	38409	1335	2157	1563	1448	2102	1815	2016	2065	1798	1884	2206	3067	1770	1820	1097	1858	2375	1838	2006	1857	332									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	31800	1100	1700	1400	1300	1600	1500	1500	1750	1500	1500	1800	2500	1500	1400	850	1350	1700	1550	1700	1600	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21103	701	1200	792	730	1036	976	1160	1090	964	941	1221	1864	985	1071	662	1061	1438	977	1048	902	284									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1018	37	70	35	31	48	53	34	62	38	46	45	57	41	70	32	48	58	73	75	65	0									
6	Число погашенных избирательных бюллетеней	9679	362	430	573	539	516	471	306	598	498	513	534	579	474	259	156	241	204	500	577	633	716									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1018	37	70	35	31	48	53	34	62	38	46	45	57	41	70	32	48	58	73	75	65	0									
8	Число бюллетеней в стационарных ящиках для голосования	21063	701	1197	789	725	1035	974	1158	1088	964	941	1221	1864	981	1067	662	1059	1435	972	1045	901	284									
9	Число недействительных избирательных бюллетеней	358	16	19	15	13	16	22	16	23	16	9	21	44	17	13	6	20	33	8	5	22	4									
10	Число действительных избирательных бюллетеней	21723	722	1248	809	743	1067	1005	1176	1127	986	978	1245	1877	1005	1124	688	1087	1460	1037	1115	944	280									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	239	9	15	15	6	13	10	6	23	14	13	8	14	10	13	4	8	9	16	10	21	2									
		1.08%	1.22%	1.18%	1.82%	0.79%	1.20%	0.97%	0.50%	2.00%	1.40%	1.32%	0.63%	0.73%	0.98%	1.14%	0.58%	0.72%	0.60%	1.53%	0.89%	2.17%	0.70%									
14	Грудинин Павел Николаевич	3191	103	207	106	106	145	132	193	168	121	157	171	284	137	192	114	156	244	125	137	164	29									
		14.45%	13.96%	16.34%	12.86%	14.02%	13.39%	12.85%	16.19%	14.61%	12.08%	15.91%	13.51%	14.78%	13.41%	16.89%	16.43%	14.09%	16.34%	11.96%	12.23%	16.98%	10.21%									
15	Жириновский Владимир Вольфович	863	24	37	33	24	39	45	60	37	36	24	46	101	44	42	20	33	118	36	29	15	20									
		3.91%	3.25%	2.92%	4.00%	3.17%	3.60%	4.38%	5.03%	3.22%	3.59%	2.43%	3.63%	5.26%	4.31%	3.69%	2.88%	2.98%	7.90%	3.44%	2.59%	1.55%	7.04%									
16	Путин Владимир Владимирович	14076	462	778	512	499	720	685	749	713	658	632	828	1223	693	713	453	733	903	644	704	567	207									
		63.75%	62.60%	61.40%	62.14%	66.01%	66.48%	66.70%	62.84%	62.00%	65.67%	64.03%	65.40%	63.66%	67.81%	62.71%	65.27%	66.21%	60.48%	61.63%	62.86%	58.70%	72.89%									
17	Собчак Ксения Анатольевна	1446	55	89	60	48	63	66	72	78	57	67	74	109	46	71	55	85	89	84	78	84	16									
		6.55%	7.45%	7.02%	7.28%	6.35%	5.82%	6.43%	6.04%	6.78%	5.69%	6.79%	5.85%	5.67%	4.50%	6.24%	7.93%	7.68%	5.96%	8.04%	6.96%	8.70%	5.63%									
18	Сурайкин Максим Александрович	204	12	10	5	5	6	5	13	10	11	11	9	21	12	10	6	4	16	13	14	10	1									
		0.92%	1.63%	0.79%	0.61%	0.66%	0.55%	0.49%	1.09%	0.87%	1.10%	1.11%	0.71%	1.09%	1.17%	0.88%	0.86%	0.36%	1.07%	1.24%	1.25%	1.04%	0.35%									
19	Титов Борис Юрьевич	503	23	29	19	23	25	15	30	21	26	21	28	38	22	32	13	16	28	24	50	17	3									
		2.28%	3.12%	2.29%	2.31%	3.04%	2.31%	1.46%	2.52%	1.83%	2.59%	2.13%	2.21%	1.98%	2.15%	2.81%	1.87%	1.45%	1.88%	2.30%	4.46%	1.76%	1.06%									
20	Явлинский Григорий Алексеевич	1201	34	83	59	32	56	47	53	77	63	53	81	87	41	51	23	52	53	95	93	66	2									
		5.44%	4.61%	6.55%	7.16%	4.23%	5.17%	4.58%	4.45%	6.70%	6.29%	5.37%	6.40%	4.53%	4.01%	4.49%	3.31%	4.70%	3.55%	9.09%	8.30%	6.83%	0.70%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
