7	Число избирательных бюллетеней в переносных ящиках для голосования	4295	28	114	76	91	79	146	81	68	91	252	123	122	48	137	72	67	71	43	46	90	65	71	121	273	102	41	82	70	169	68	115	93	164	123	63	176	79	91	68	290	0	0	1	0	1	0	0	0	0	124					
8	Число бюллетеней в стационарных ящиках для голосования	39203	1412	1172	1418	774	1208	1206	1319	727	1426	1301	771	1094	239	1245	869	1165	869	841	492	950	1031	733	1226	944	549	772	1195	1316	1059	478	868	1208	651	911	910	702	711	871	1038	361	300	20	244	80	152	52	82	40	126	75					
9	Число недействительных избирательных бюллетеней	502	25	5	17	17	0	8	9	12	22	21	25	17	4	21	12	10	10	15	4	12	9	10	17	11	9	3	14	14	5	2	9	18	6	22	18	4	13	21	18	4	4	0	1	0	1	0	1	0	1	1					
10	Число действительных избирательных бюллетеней	42996	1415	1281	1477	848	1287	1344	1391	783	1495	1532	869	1199	283	1361	929	1222	930	869	534	1028	1087	794	1330	1206	642	810	1263	1372	1223	544	974	1283	809	1012	955	874	777	941	1088	647	296	20	244	80	152	52	81	40	125	198					
11	Число полученных открепительных  удостоверений	684	25	15	18	15	15	15	15	20	25	21	15	15	15	15	15	20	15	15	15	20	20	15	15	15	15	15	15	20	25	15	15	15	20	15	15	25	15	20	15	15	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	617	25	15	18	14	15	15	13	20	23	21	13	15	4	15	14	20	15	14	15	13	20	15	15	15	15	14	15	20	20	7	15	14	20	15	15	16	15	20	11	3	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1381	6	3	18	12	2	32	13	16	15	10	6	0	6	0	13	1	9	12	17	7	5	4	18	15	10	5	11	14	14	79	38	6	12	43	2	54	29	47	54	2	158	19	193	48	101	28	54	17	66	37					
14	Число неиспользованных открепительных удостоверений	67	0	0	0	1	0	0	2	0	2	0	2	0	11	0	1	0	0	1	0	7	0	0	0	0	0	1	0	0	5	8	0	1	0	0	0	9	0	0	4	12	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	0	0	0	0	0	1	0	0	2	2	0	2	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																									
18	Богданов Андрей Владимирович	530	14	16	20	13	9	16	9	8	19	19	14	18	4	17	8	6	14	13	18	15	9	8	18	9	4	7	11	13	21	12	16	20	10	5	20	11	9	14	16	9	5	0	3	0	0	0	0	1	3	6					
		1.22%	0.97%	1.24%	1.34%	1.50%	0.70%	1.18%	0.64%	1.01%	1.25%	1.22%	1.57%	1.48%	1.39%	1.23%	0.85%	0.49%	1.49%	1.47%	3.35%	1.44%	0.82%	0.99%	1.34%	0.74%	0.61%	0.86%	0.86%	0.94%	1.71%	2.20%	1.63%	1.54%	1.23%	0.48%	2.06%	1.25%	1.14%	1.46%	1.45%	1.38%	1.67%	0.00%	1.22%	0.00%	0.00%	0.00%	0.00%	2.50%	2.38%	3.02%					
19	Жириновский Владимир Вольфович	4176	163	152	179	88	87	136	118	81	122	140	80	127	11	154	90	92	85	96	62	90	93	64	84	126	60	78	172	116	117	57	84	136	59	105	116	90	73	91	97	94	45	1	14	0	12	6	5	3	10	15					
		9.60%	11.32%	11.82%	11.98%	10.17%	6.76%	10.06%	8.43%	10.19%	8.04%	9.01%	8.95%	10.44%	3.83%	11.14%	9.56%	7.47%	9.04%	10.86%	11.52%	8.65%	8.49%	7.96%	6.24%	10.35%	9.22%	9.59%	13.47%	8.37%	9.53%	10.44%	8.55%	10.45%	7.24%	10.15%	11.92%	10.25%	9.24%	9.46%	8.77%	14.44%	15.00%	5.00%	5.71%	0.00%	7.84%	11.54%	6.10%	7.50%	7.94%	7.54%					
20	Зюганов Геннадий Андреевич	11476	341	374	400	262	256	369	360	227	384	397	214	331	77	355	253	252	272	232	130	292	303	172	412	368	185	242	308	431	354	137	252	348	234	233	211	238	181	229	369	140	71	5	92	21	29	21	22	5	38	47					
		26.38%	23.68%	29.08%	26.77%	30.29%	19.89%	27.29%	25.71%	28.55%	25.31%	25.56%	23.94%	27.22%	26.83%	25.69%	26.89%	20.45%	28.94%	26.24%	24.16%	28.08%	27.65%	21.39%	30.59%	30.24%	28.42%	29.77%	24.12%	31.10%	28.83%	25.09%	25.64%	26.75%	28.71%	22.53%	21.69%	27.11%	22.91%	23.80%	33.36%	21.51%	23.67%	25.00%	37.55%	26.25%	18.95%	40.38%	26.83%	12.50%	30.16%	23.62%					
21	Медведев Дмитрий Анатольевич	26814	897	739	878	485	935	823	904	467	970	976	561	723	191	835	578	872	559	528	324	631	682	550	816	703	393	483	772	812	731	338	622	779	506	669	608	535	514	607	606	404	175	14	135	59	111	25	54	31	74	130					
		61.64%	62.29%	57.47%	58.77%	56.07%	72.65%	60.87%	64.57%	58.74%	63.94%	62.85%	62.75%	59.46%	66.55%	60.42%	61.42%	70.78%	59.47%	59.73%	60.22%	60.67%	62.23%	68.41%	60.58%	57.76%	60.37%	59.41%	60.45%	58.59%	59.53%	61.90%	63.28%	59.88%	62.09%	64.70%	62.49%	60.93%	65.06%	63.10%	54.79%	62.06%	58.33%	70.00%	55.10%	73.75%	72.55%	48.08%	65.85%	77.50%	58.73%	65.33%					
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
																																																									
