Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Усть-Катавская городская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №1292	УИК №1293	УИК №1294	УИК №1295	УИК №1296	УИК №1297	УИК №1298	УИК №1299	УИК №1300	УИК №1301	УИК №1302	УИК №1303	УИК №1304	УИК №1305	УИК №1306	УИК №1307	УИК №1308	УИК №1309	УИК №1310	УИК №1311	УИК №1312									
1	"Число избирателей, включенных в список избирателей"	19700	1366	1220	1279	1440	1431	1273	1235	832	599	1230	1255	1361	853	1290	734	196	1170	337	343	180	76									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18445	1250	1150	1200	1350	1350	1200	1150	800	550	1150	1150	1250	750	1200	650	150	1200	350	350	170	75									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	12961	926	867	905	941	1015	794	778	477	386	802	858	934	535	819	429	135	677	254	231	142	56									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1014	31	42	28	47	30	42	51	36	26	68	51	35	38	57	84	9	216	39	60	11	13									
6	Число погашенных избирательных бюллетеней	4470	293	241	267	362	305	364	321	287	138	280	241	281	177	324	137	6	307	57	59	17	6									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1014	31	42	28	47	30	42	51	36	26	68	51	35	38	57	84	9	216	39	60	11	13									
8	Число бюллетеней в стационарных ящиках для голосования	12961	926	867	905	941	1015	794	778	477	386	802	858	934	535	819	429	135	677	254	231	142	56									
9	Число недействительных избирательных бюллетеней	282	23	13	24	25	25	18	16	7	6	15	27	19	6	16	8	2	10	5	10	6	1									
10	Число действительных избирательных бюллетеней	13693	934	896	909	963	1020	818	813	506	406	855	882	950	567	860	505	142	883	288	281	147	68									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	132	5	5	8	12	9	9	14	3	1	16	5	14	7	6	5	2	6	1	4	0	0									
		0.94%	0.52%	0.55%	0.86%	1.21%	0.86%	1.08%	1.69%	0.58%	0.24%	1.84%	0.55%	1.44%	1.22%	0.68%	0.97%	1.39%	0.67%	0.34%	1.37%	0.00%	0.00%									
14	Грудинин Павел Николаевич	2451	198	165	153	168	205	163	124	76	85	158	129	179	109	178	106	24	119	50	37	20	5									
		17.54%	20.69%	18.15%	16.40%	17.00%	19.62%	19.50%	14.96%	14.81%	20.63%	18.16%	14.19%	18.47%	19.02%	20.32%	20.66%	16.67%	13.33%	17.06%	12.71%	13.07%	7.25%									
15	Жириновский Владимир Вольфович	1230	72	88	48	96	82	73	59	56	53	56	57	62	64	95	45	12	106	47	30	20	9									
		8.80%	7.52%	9.68%	5.14%	9.72%	7.85%	8.73%	7.12%	10.92%	12.86%	6.44%	6.27%	6.40%	11.17%	10.84%	8.77%	8.33%	11.87%	16.04%	10.31%	13.07%	13.04%									
16	Путин Владимир Владимирович	9338	623	589	648	653	688	532	588	353	250	591	652	647	366	570	326	94	628	179	204	105	52									
		66.82%	65.10%	64.80%	69.45%	66.09%	65.84%	63.64%	70.93%	68.81%	60.68%	67.93%	71.73%	66.77%	63.87%	65.07%	63.55%	65.28%	70.32%	61.09%	70.10%	68.63%	75.36%									
17	Собчак Ксения Анатольевна	191	15	16	12	16	7	12	7	4	2	10	18	16	15	2	11	6	14	5	1	1	1									
		1.37%	1.57%	1.76%	1.29%	1.62%	0.67%	1.44%	0.84%	0.78%	0.49%	1.15%	1.98%	1.65%	2.62%	0.23%	2.14%	4.17%	1.57%	1.71%	0.34%	0.65%	1.45%									
18	Сурайкин Максим Александрович	131	7	7	17	6	16	8	7	5	5	5	10	14	2	6	4	1	3	3	4	0	1									
		0.94%	0.73%	0.77%	1.82%	0.61%	1.53%	0.96%	0.84%	0.97%	1.21%	0.57%	1.10%	1.44%	0.35%	0.68%	0.78%	0.69%	0.34%	1.02%	1.37%	0.00%	1.45%									
19	Титов Борис Юрьевич	110	9	10	10	7	7	13	7	4	5	7	5	11	1	2	2	2	5	2	0	1	0									
		0.79%	0.94%	1.10%	1.07%	0.71%	0.67%	1.56%	0.84%	0.78%	1.21%	0.80%	0.55%	1.14%	0.17%	0.23%	0.39%	1.39%	0.56%	0.68%	0.00%	0.65%	0.00%									
20	Явлинский Григорий Алексеевич	110	5	16	13	5	6	8	7	5	5	12	6	7	3	1	6	1	2	1	1	0	0									
		0.79%	0.52%	1.76%	1.39%	0.51%	0.57%	0.96%	0.84%	0.97%	1.21%	1.38%	0.66%	0.72%	0.52%	0.11%	1.17%	0.69%	0.22%	0.34%	0.34%	0.00%	0.00%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
