Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кондопожская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №134	УИК №135					
1	"Число избирателей, внесенных в списки"	36132	357	425	2548	1249	1604	2377	1620	1634	2733	1876	2885	2836	975	1971	1232	260	1280	627	1500	608	336	1066	130	186	191	174	546	966	1776	113	51					
2	"Число бюллетеней, полученных участковыми комиссиями"	32000	300	400	2100	1000	1400	2000	1400	1400	2300	1600	2500	2400	1500	1700	1000	240	1100	550	1400	550	300	950	130	200	200	180	500	900	1500	200	100					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	19474	195	134	1294	707	781	1467	925	918	1482	1126	1706	1548	966	1074	496	92	525	318	736	179	171	508	88	111	134	30	176	408	1024	109	46					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	712	9	5	30	15	6	14	15	20	27	14	19	15	9	17	10	37	27	48	43	88	27	48	5	7	0	37	55	46	15	4	0					
6	Число погашенных бюллетеней	11814	96	261	776	278	613	519	460	462	791	460	775	837	525	609	494	111	548	184	621	283	102	394	37	82	66	113	269	446	461	87	54					
7	Число бюллетеней в переносных ящиках для голосования	712	9	5	30	15	6	14	15	19	27	14	19	15	9	17	10	37	27	48	44	88	27	48	5	7	0	37	55	46	15	4	0					
8	Число бюллетеней в стационарных ящиках для голосования	19458	195	134	1294	705	781	1466	925	916	1476	1126	1705	1548	966	1074	496	92	523	318	734	179	171	508	88	111	134	30	176	408	1024	109	46					
9	Число недействительных бюллетеней	281	9	1	13	5	10	11	12	13	23	13	27	14	16	27	5	2	9	7	8	6	10	3	1	5	0	4	4	11	8	4	0					
10	Число действительных бюллетеней	19889	195	138	1311	715	777	1469	928	922	1480	1127	1697	1549	959	1064	501	127	541	359	770	261	188	553	92	113	134	63	227	443	1031	109	46					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	270	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	5	10	5	10	5	15	10	5	5	5	5	5	10	10	5	0					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	114	0	0	7	5	7	8	1	7	6	5	11	6	5	6	1	0	3	1	9	2	7	4	1	1	0	0	3	4	3	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	112	3	0	3	5	0	11	4	7	7	4	5	8	6	1	1	5	5	3	3	2	1	8	1	1	2	1	4	4	1	0	6					
14	Число погашенных открепительных удостоверений	156	10	10	3	5	3	2	9	3	4	5	9	4	5	4	9	5	7	4	1	3	8	6	4	4	5	5	2	6	7	4	0					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
