Выборы Президента Российской Федерации																																																																																			
Дата голосования: 04.03.2012																																																																																			
																																																																																			
Наименование Избирательной комиссии:    Валуйская																																																																																			
																																																																																			
Сводная таблица итогов голосования																																																																																			
																																																																																			
	Число участковых избирательных комиссий	72																																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	72																																																																																	
																																																																																			
		Сумма	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423									
1	Число избирателей, включенных в список избирателей	54413	425	1259	1113	1227	2026	2484	156	1609	1905	1012	1255	1411	1288	1261	1065	2834	1589	1288	2127	1491	996	1462	1364	387	978	227	233	271	555	284	418	176	666	1353	356	323	827	112	148	46	162	171	356	259	729	269	378	169	885	1404	53	514	855	52	312	1286	424	198	378	78	88	433	172	656	280	1770	617	289	426	177	360	206									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	54855	430	1250	1050	1200	2050	2500	158	1630	1900	1020	1280	1430	1270	1270	1060	2880	1600	1300	2170	1450	1000	1470	1350	390	990	240	235	275	580	300	430	175	685	1380	350	325	840	115	155	47	165	170	365	265	740	260	380	165	905	1440	52	530	850	58	305	1300	440	200	380	80	85	450	170	680	290	1820	620	285	435	180	355	205									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	35486	275	803	726	815	1256	1584	156	951	1225	606	821	860	771	771	674	1902	970	789	1647	919	607	874	958	228	607	157	145	180	388	197	301	119	451	855	236	236	573	92	115	34	99	118	266	184	472	177	256	106	613	879	39	330	543	34	226	865	279	157	254	55	64	385	138	430	194	1129	399	175	269	110	219	148									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4657	52	100	36	68	95	97	0	164	183	61	54	55	71	71	96	86	100	213	172	99	52	109	159	69	53	46	37	24	72	37	56	22	81	135	35	20	68	12	18	8	26	13	24	26	61	39	56	40	80	162	9	67	168	17	34	156	43	5	52	17	21	24	23	116	55	118	82	37	33	12	43	12									
6	Число погашенных избирательных бюллетеней	14712	103	347	288	317	699	819	2	515	492	353	405	515	428	428	290	892	530	298	351	432	341	487	233	93	330	37	53	71	120	66	73	34	153	390	79	69	199	11	22	5	40	39	75	55	207	44	68	19	212	399	4	133	139	7	45	279	118	38	74	8	0	41	9	134	41	573	139	73	133	58	93	45									
