7	Число избирательных бюллетеней в переносных ящиках для голосования	3903	57	33	35	72	81	95	119	212	76	121	56	58	72	55	97	99	136	128	99	31	125	85	54	42	19	26	27	78	33	42	14	83	120	36	15	68	12	16	22	17	39	28	61	44	70	38	75	102	51	72	28	144	48	31	85	19	22	21	42	73	50	23	23	4	36	8	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	39277	330	730	856	770	1232	1219	836	1117	613	656	1063	660	636	682	1632	840	908	1137	888	809	1172	771	298	858	156	111	193	375	175	316	132	502	716	249	263	557	85	110	97	124	276	191	437	168	250	104	652	1095	381	745	250	790	286	163	344	387	127	579	185	1431	506	225	275	148	202	137	90	1677	2302									
9	Число недействительных избирательных бюллетеней	395	4	10	13	5	27	20	14	21	6	8	5	3	0	7	14	16	7	15	5	7	7	8	8	5	2	1	0	7	3	2	1	4	11	0	1	12	0	2	0	0	0	1	6	1	3	0	6	9	2	8	5	13	4	1	0	6	1	5	1	14	6	1	5	0	1	1	1	2	11									
10	Число действительных избирательных бюллетеней	42785	383	753	878	837	1286	1294	941	1308	683	769	1114	715	708	730	1715	923	1037	1250	982	833	1290	848	344	895	173	136	220	446	205	356	145	581	825	285	277	613	97	124	119	141	315	218	492	211	317	142	721	1188	430	809	273	921	330	193	429	400	148	595	226	1490	550	247	293	152	237	144	89	1675	2291									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																
13	Бабурин Сергей Николаевич	193	3	3	1	4	12	8	5	8	1	8	3	8	5	7	12	4	0	11	2	1	0	1	2	3	1	3	2	6	2	2	0	0	2	4	2	5	1	1	0	0	1	0	6	1	1	4	0	4	4	2	0	2	2	0	0	2	0	2	1	0	3	5	1	0	1	3	0	2	3									
		0.45%	0.78%	0.39%	0.11%	0.48%	0.91%	0.61%	0.52%	0.60%	0.15%	1.03%	0.27%	1.11%	0.71%	0.95%	0.69%	0.43%	0.00%	0.87%	0.20%	0.12%	0.00%	0.12%	0.57%	0.33%	0.57%	2.19%	0.91%	1.32%	0.96%	0.56%	0.00%	0.00%	0.24%	1.40%	0.72%	0.80%	1.03%	0.79%	0.00%	0.00%	0.32%	0.00%	1.20%	0.47%	0.31%	2.82%	0.00%	0.33%	0.93%	0.24%	0.00%	0.21%	0.60%	0.00%	0.00%	0.49%	0.00%	0.33%	0.44%	0.00%	0.54%	2.02%	0.34%	0.00%	0.42%	2.07%	0.00%	0.12%	0.13%									
14	Грудинин Павел Николаевич	4244	50	115	108	122	164	187	126	212	64	111	111	91	88	83	220	100	64	161	109	45	101	77	24	59	7	10	18	58	15	17	7	42	101	20	19	90	2	8	10	1	33	32	51	12	27	7	77	134	56	82	19	124	66	5	23	32	5	38	10	215	39	11	22	6	31	13	6	2	49									
		9.83%	12.92%	15.07%	12.12%	14.49%	12.49%	14.23%	13.19%	15.95%	9.29%	14.29%	9.92%	12.67%	12.43%	11.26%	12.72%	10.65%	6.13%	12.73%	11.04%	5.36%	7.79%	8.99%	6.82%	6.56%	4.00%	7.30%	8.18%	12.80%	7.21%	4.75%	4.79%	7.18%	12.08%	7.02%	6.83%	14.40%	2.06%	6.35%	8.40%	0.71%	10.48%	14.61%	10.24%	5.66%	8.44%	4.93%	10.59%	11.19%	12.96%	10.04%	6.83%	13.28%	19.76%	2.58%	5.36%	7.88%	3.36%	6.33%	4.41%	14.30%	7.01%	4.44%	7.38%	3.95%	13.03%	8.97%	6.67%	0.12%	2.13%									
15	Жириновский Владимир Вольфович	2908	36	62	47	70	88	57	73	92	61	78	94	72	71	57	131	75	46	100	72	57	60	46	23	46	12	13	26	29	10	25	12	41	74	15	14	54	1	5	2	10	0	4	55	12	30	15	56	89	20	46	22	85	38	20	23	18	10	29	5	214	31	15	25	7	19	12	6	3	42									
		6.73%	9.30%	8.13%	5.27%	8.31%	6.70%	4.34%	7.64%	6.92%	8.85%	10.04%	8.40%	10.03%	10.03%	7.73%	7.58%	7.99%	4.41%	7.91%	7.29%	6.79%	4.63%	5.37%	6.53%	5.11%	6.86%	9.49%	11.82%	6.40%	4.81%	6.98%	8.22%	7.01%	8.85%	5.26%	5.04%	8.64%	1.03%	3.97%	1.68%	7.09%	0.00%	1.83%	11.04%	5.66%	9.38%	10.56%	7.70%	7.44%	4.63%	5.63%	7.91%	9.10%	11.38%	10.31%	5.36%	4.43%	6.71%	4.83%	2.20%	14.23%	5.58%	6.05%	8.39%	4.61%	7.98%	8.28%	6.67%	0.18%	1.82%									
16	Путин Владимир Владимирович	34636	288	539	700	622	995	999	714	966	535	555	885	536	530	568	1308	722	910	949	772	716	1118	716	292	782	150	107	173	344	174	303	126	492	631	241	239	446	90	105	105	130	280	180	374	183	256	112	571	949	335	665	230	685	219	164	373	341	130	516	209	1038	469	210	244	133	185	110	74	1661	2167									
		80.21%	74.42%	70.64%	78.56%	73.87%	75.78%	76.03%	74.76%	72.69%	77.65%	71.43%	79.09%	74.65%	74.86%	77.07%	75.65%	76.89%	87.16%	75.02%	78.22%	85.24%	86.20%	83.64%	82.95%	86.89%	85.71%	78.10%	78.64%	75.94%	83.65%	84.64%	86.30%	84.10%	75.48%	84.56%	85.97%	71.36%	92.78%	83.33%	88.24%	92.20%	88.89%	82.19%	75.10%	86.32%	80.00%	78.87%	78.54%	79.28%	77.55%	81.40%	82.73%	73.34%	65.57%	84.54%	86.95%	83.99%	87.25%	86.00%	92.07%	69.02%	84.35%	84.68%	81.88%	87.50%	77.73%	75.86%	82.22%	99.05%	94.14%									
17	Собчак Ксения Анатольевна	271	4	11	7	6	7	15	9	10	8	8	9	3	2	4	15	6	6	7	9	6	5	2	1	0	2	1	1	3	0	4	0	3	6	2	0	4	1	3	2	0	0	2	5	0	2	1	6	2	3	9	0	6	2	0	2	0	0	2	0	9	1	3	1	4	0	2	0	2	15									
		0.63%	1.03%	1.44%	0.79%	0.71%	0.53%	1.14%	0.94%	0.75%	1.16%	1.03%	0.80%	0.42%	0.28%	0.54%	0.87%	0.64%	0.57%	0.55%	0.91%	0.71%	0.39%	0.23%	0.28%	0.00%	1.14%	0.73%	0.45%	0.66%	0.00%	1.12%	0.00%	0.51%	0.72%	0.70%	0.00%	0.64%	1.03%	2.38%	1.68%	0.00%	0.00%	0.91%	1.00%	0.00%	0.63%	0.70%	0.83%	0.17%	0.69%	1.10%	0.00%	0.64%	0.60%	0.00%	0.47%	0.00%	0.00%	0.33%	0.00%	0.60%	0.18%	1.21%	0.34%	2.63%	0.00%	1.38%	0.00%	0.12%	0.65%									
18	Сурайкин Максим Александрович	287	1	12	5	5	9	20	8	11	12	2	5	3	8	8	17	7	5	15	10	3	3	3	0	3	0	1	0	1	3	2	0	0	6	1	1	6	2	2	0	0	1	0	0	0	0	0	7	8	7	1	1	8	0	3	5	6	1	6	1	12	4	2	0	2	1	3	2	2	4									
		0.66%	0.26%	1.57%	0.56%	0.59%	0.69%	1.52%	0.84%	0.83%	1.74%	0.26%	0.45%	0.42%	1.13%	1.09%	0.98%	0.75%	0.48%	1.19%	1.01%	0.36%	0.23%	0.35%	0.00%	0.33%	0.00%	0.73%	0.00%	0.22%	1.44%	0.56%	0.00%	0.00%	0.72%	0.35%	0.36%	0.96%	2.06%	1.59%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.96%	0.67%	1.62%	0.12%	0.36%	0.86%	0.00%	1.55%	1.17%	1.48%	0.67%	1.00%	0.44%	0.80%	0.72%	0.81%	0.00%	1.32%	0.42%	2.07%	2.22%	0.12%	0.17%									
19	Титов Борис Юрьевич	146	0	7	5	4	6	5	3	7	0	2	4	2	4	2	7	6	3	5	4	3	2	2	1	0	1	0	0	2	1	3	0	2	2	0	2	6	0	0	0	0	0	0	1	1	1	3	2	2	4	3	1	6	1	1	1	0	1	2	0	0	2	1	0	0	0	1	1	1	7									
		0.34%	0.00%	0.92%	0.56%	0.48%	0.46%	0.38%	0.31%	0.53%	0.00%	0.26%	0.36%	0.28%	0.56%	0.27%	0.40%	0.64%	0.29%	0.40%	0.41%	0.36%	0.15%	0.23%	0.28%	0.00%	0.57%	0.00%	0.00%	0.44%	0.48%	0.84%	0.00%	0.34%	0.24%	0.00%	0.72%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.47%	0.31%	2.11%	0.28%	0.17%	0.93%	0.37%	0.36%	0.64%	0.30%	0.52%	0.23%	0.00%	0.67%	0.33%	0.00%	0.00%	0.36%	0.40%	0.00%	0.00%	0.00%	0.69%	1.11%	0.06%	0.30%									
20	Явлинский Григорий Алексеевич	100	1	4	5	4	5	3	3	2	2	5	3	0	0	1	5	3	3	2	4	2	1	1	1	2	0	1	0	3	0	0	0	1	3	2	0	2	0	0	0	0	0	0	0	2	0	0	2	0	1	1	0	5	2	0	2	1	1	0	0	2	1	0	0	0	0	0	0	2	4									
		0.23%	0.26%	0.52%	0.56%	0.48%	0.38%	0.23%	0.31%	0.15%	0.29%	0.64%	0.27%	0.00%	0.00%	0.14%	0.29%	0.32%	0.29%	0.16%	0.41%	0.24%	0.08%	0.12%	0.28%	0.22%	0.00%	0.73%	0.00%	0.66%	0.00%	0.00%	0.00%	0.17%	0.36%	0.70%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.28%	0.00%	0.23%	0.12%	0.00%	0.54%	0.60%	0.00%	0.47%	0.25%	0.67%	0.00%	0.00%	0.13%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.17%									
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
																																																																																
