Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Новокуйбышевская городская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82					
1	"Число избирателей, включенных в списки избирателей"	91252	2689	1718	1440	873	1415	1449	2330	1896	2914	2755	2787	2361	2785	593	1531	1521	1664	1781	2882	2190	1815	1751	2713	2011	1962	2855	1604	1358	1880	1490	2074	1593	1521	1642	1737	1532	1481	1733	1036	1236	2620	1488	2625	1889	807	904	2216	1430	287	2145	243					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	73100	2150	1350	1100	700	1150	1150	1850	1500	2350	2250	2250	1900	2250	450	1200	1250	1450	1400	2350	1750	1450	1450	2200	1600	1550	2300	1250	1100	1450	1200	1650	1200	1200	1300	1400	1200	1150	1350	800	1000	2100	1200	2150	1400	650	750	1750	1150	250	1900	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46427	1426	926	833	543	854	766	1212	993	1609	1460	1495	1263	1441	160	811	785	974	971	1410	1207	881	962	1521	1070	1062	1372	705	593	852	723	919	775	691	858	879	780	810	889	508	629	1179	799	1366	644	347	301	1199	626	112	1123	113					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5310	42	92	97	22	76	87	68	48	63	119	166	82	131	127	84	75	56	96	149	97	121	57	74	40	128	196	113	106	182	86	75	138	176	97	58	123	90	96	92	56	151	23	154	274	165	145	60	188	92	129	48					
6	Число погашенных избирательных бюллетеней	21363	682	332	170	135	220	297	570	459	678	671	589	555	678	163	305	390	420	333	791	446	448	431	605	490	360	732	432	401	416	391	656	287	333	345	463	297	250	365	200	315	770	378	630	482	138	304	491	336	46	648	39					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5310	42	92	97	22	76	87	68	48	63	119	166	82	131	127	84	75	56	96	149	97	121	57	74	40	128	196	113	106	182	86	75	138	176	97	58	123	90	96	92	56	151	23	154	274	165	145	60	188	92	129	48					
8	Число бюллетеней в стационарных ящиках для голосования	46411	1426	926	833	543	853	766	1212	993	1609	1460	1494	1263	1441	160	811	785	974	971	1409	1207	881	960	1521	1068	1062	1372	705	593	852	723	919	775	691	858	876	780	810	886	508	629	1179	799	1366	644	347	301	1199	626	112	1120	113					
9	Число недействительных избирательных бюллетеней	711	31	19	22	14	22	13	23	12	13	31	30	12	17	1	13	6	10	13	18	14	18	11	27	16	19	29	8	13	11	11	15	8	10	16	14	6	10	9	9	9	16	11	21	5	5	2	17	10	0	21	0					
10	Число действительных избирательных бюллетеней	51010	1437	999	908	551	907	840	1257	1029	1659	1548	1630	1333	1555	286	882	854	1020	1054	1540	1290	984	1006	1568	1092	1171	1539	810	686	1023	798	979	905	857	939	920	897	890	973	591	676	1314	811	1499	913	507	444	1242	804	204	1228	161					
11	Число полученных открепительных  удостоверений	1300	30	20	20	20	30	30	29	30	31	40	30	30	30	10	20	20	40	30	40	30	20	30	30	30	30	30	20	20	20	20	30	20	20	30	30	30	20	30	20	20	30	20	30	20	10	20	30	20	10	40	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	805	12	4	8	7	16	16	21	18	31	30	18	30	22	3	8	17	35	21	31	22	20	24	30	13	13	20	9	2	13	20	19	10	5	19	17	9	18	14	8	7	26	15	27	10	3	5	18	11	1	29	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	697	8	8	43	16	21	27	14	14	19	11	8	15	13	14	26	5	8	12	11	15	20	8	9	3	17	13	10	11	13	11	8	7	6	11	12	18	13	24	13	4	16	4	17	22	12	3	38	6	12	15	13					
14	Число неиспользованных открепительных удостоверений	495	18	16	12	13	14	14	8	12	0	10	12	0	8	7	12	3	5	9	9	8	0	6	0	17	17	10	11	18	7	0	11	10	15	11	13	21	2	16	12	13	4	5	3	10	7	15	12	9	9	11	10					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	86	3	2	3	2	2	3	1	0	4	3	0	1	1	1	1	2	1	3	2	5	0	3	1	2	0	0	4	2	1	1	3	1	1	4	2	1	1	1	1	0	2	3	2	1	0	0	4	0	0	5	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	913	28	15	21	12	27	23	25	22	28	34	25	25	41	2	15	21	21	8	23	22	23	16	17	24	26	22	18	17	13	12	18	10	8	12	28	10	16	18	10	11	16	23	26	15	3	11	22	10	0	20	0					
		1.77%	1.91%	1.47%	2.26%	2.12%	2.91%	2.70%	1.95%	2.11%	1.67%	2.15%	1.51%	1.86%	2.61%	0.70%	1.68%	2.44%	2.04%	0.75%	1.48%	1.69%	2.30%	1.57%	1.07%	2.17%	2.18%	1.40%	2.20%	2.43%	1.26%	1.48%	1.81%	1.10%	0.92%	1.26%	2.99%	1.11%	1.78%	1.83%	1.67%	1.61%	1.20%	2.80%	1.71%	1.63%	0.59%	2.47%	1.75%	1.23%	0.00%	1.60%	0.00%					
