Выборы Президента Российской Федерации																																																														
Дата голосования: 04.03.2012																																																														
																																																														
Наименование Избирательной комиссии:    Новокуйбышевская городская																																																														
																																																														
Сводная таблица итогов голосования																																																														
																																																														
	Число участковых избирательных комиссий	51																																																												
	Число участковых избирательных комиссий, приступивших к передаче сведений	51																																																												
																																																														
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82									
1	Число избирателей, включенных в список избирателей	93923	2158	1591	1072	1616	1672	2749	2487	1832	1286	2792	2796	2710	2711	739	1479	1677	1447	2567	2886	2221	1762	1222	2731	1822	2028	3061	2895	1576	1615	1774	1946	1697	1213	1736	1415	2376	1413	1378	1522	1036	2780	2168	1471	2053	869	909	2426	1487	373	2257	424									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	88310	1800	1600	1300	1600	1600	2200	2500	1800	1200	2800	2800	2600	2700	600	1400	1400	1200	2500	2900	2200	1700	1200	2700	1800	1650	2800	2900	1300	1600	1700	1700	1700	1200	1700	1400	1800	1200	1300	1500	1000	2700	1600	1400	2000	800	900	2200	1400	350	2000	410									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	51522	991	910	976	990	1089	1057	1466	1024	798	1639	1622	1538	1623	329	866	1015	890	1504	1617	1276	914	729	1677	1080	939	1703	1580	874	924	959	944	896	652	962	798	1043	831	785	843	572	1607	969	892	842	337	353	1397	633	145	1268	154									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5997	608	55	96	106	62	964	25	22	156	53	55	69	53	52	40	43	27	80	55	33	55	33	133	22	480	209	60	40	58	35	81	45	46	44	36	639	17	29	162	18	66	516	25	97	134	64	20	66	66	19	28									
6	Число погашенных избирательных бюллетеней	30791	201	635	228	504	449	179	1009	754	246	1108	1123	993	1024	219	494	342	283	916	1228	891	731	438	890	698	231	888	1260	386	618	706	675	759	502	694	566	118	352	486	495	410	1027	115	483	1061	329	483	783	701	139	713	228									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5996	608	55	96	106	62	964	25	22	156	53	55	69	53	52	40	43	27	80	55	33	55	33	133	22	480	209	60	40	58	35	81	45	46	44	36	638	17	29	162	18	66	516	25	97	134	64	20	66	66	19	28									
8	Число бюллетеней в стационарных ящиках для голосования	51512	991	910	976	990	1089	1057	1466	1024	797	1639	1622	1538	1622	329	865	1015	890	1503	1617	1276	914	727	1676	1079	939	1703	1580	874	923	959	944	896	652	961	798	1043	831	785	843	572	1607	969	892	842	337	353	1397	633	145	1268	154									
9	Число недействительных избирательных бюллетеней	906	10	9	16	17	16	21	27	13	16	21	33	21	13	1	16	10	13	21	31	16	23	15	25	22	46	25	22	15	19	10	15	11	12	19	7	12	10	14	16	14	18	11	18	15	6	4	25	11	4	97	4									
10	Число действительных избирательных бюллетеней	56602	1589	956	1056	1079	1135	2000	1464	1033	937	1671	1644	1586	1662	380	889	1048	904	1562	1641	1293	946	745	1784	1079	1373	1887	1618	899	962	984	1010	930	686	986	827	1669	838	800	989	576	1655	1474	899	924	465	413	1392	688	207	1190	178									
11	Число полученных открепительных  удостоверений	990	20	20	20	20	20	20	20	20	20	20	20	20	25	10	20	20	20	25	20	20	20	20	20	20	20	20	25	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	15	10	20	20	10	20	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	623	14	15	12	6	13	15	20	10	10	14	14	19	24	8	10	7	20	25	16	10	13	12	20	14	7	20	23	4	11	7	9	9	4	11	6	5	19	5	9	2	20	20	9	10	10	3	19	12	2	18	8									
13	Число избирателей, проголосовавших по открепительным удостоверениям	563	13	8	11	12	35	26	7	4	4	9	6	17	14	11	16	8	8	33	14	10	7	10	10	14	0	16	7	11	6	8	35	5	7	10	6	20	5	8	1	0	17	5	11	9	4	3	10	11	20	12	9									
14	Число неиспользованных открепительных удостоверений	367	6	5	8	14	7	5	0	10	10	6	6	1	1	2	10	13	0	0	4	10	7	8	0	6	13	0	2	16	9	13	11	11	16	9	14	15	1	15	11	18	0	0	11	10	5	7	1	8	8	2	2									
15	Число открепительных удостоверений, выданных избирателям ТИК	73	1	3	2	1	2	2	2	2	2	1	3	2	3	1	1	2	0	2	2	0	0	1	1	3	1	3	1	3	0	0	2	3	0	0	2	0	3	2	1	1	2	0	1	1	0	4	2	0	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																														
19	Жириновский Владимир Вольфович	5054	113	97	82	78	79	120	133	96	78	166	170	135	150	31	76	106	75	152	142	131	88	54	162	87	91	189	148	99	84	84	107	86	62	121	72	137	76	84	73	72	154	80	85	121	35	36	130	74	11	124	18									
		8.79%	7.07%	10.05%	7.65%	7.12%	6.86%	5.94%	8.92%	9.18%	8.18%	9.81%	10.14%	8.40%	8.96%	8.14%	8.40%	10.02%	8.18%	9.60%	8.49%	10.01%	9.08%	7.11%	8.96%	7.90%	6.41%	9.88%	9.02%	10.83%	8.56%	8.45%	10.44%	9.14%	8.88%	12.04%	8.63%	8.15%	8.96%	10.32%	7.26%	12.20%	9.21%	5.39%	9.27%	12.89%	7.43%	8.63%	9.17%	10.59%	5.21%	9.63%	9.89%									
20	Зюганов Геннадий Андреевич	13080	286	257	220	280	286	281	370	235	196	448	494	401	416	135	228	206	190	362	406	294	237	200	464	247	267	412	429	183	242	240	206	232	146	212	194	269	186	158	250	108	438	264	232	220	132	90	321	177	57	244	32									
