Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																						
Дата голосования: 07.12.2003 0:00:00																						
																						
Наименование Избирательной комиссии:    Немская																						
																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																						
																						
		Сумма	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811					
1	"Число избирателей, внесенных в списки"	7538	138	1183	441	155	117	397	532	248	376	25	439	1327	1493	337	330					
2	"Число бюллетеней, полученных участковыми комиссиями"	7608	135	1180	445	160	125	400	595	260	425	28	430	1275	1475	335	340					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4295	85	565	260	96	70	241	384	171	204	18	203	727	876	199	196					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	601	11	118	46	12	8	54	34	14	98	0	70	35	19	42	40					
6	Число погашенных бюллетеней	2712	39	497	139	52	47	105	177	75	123	10	157	513	580	94	104					
7	Число бюллетеней в переносных ящиках для голосования	1048	11	565	46	12	8	54	34	14	98	0	70	35	19	42	40					
8	Число бюллетеней в стационарных ящиках для голосования	3847	85	118	260	96	70	241	384	171	204	18	203	726	876	199	196					
9	Число недействительных бюллетеней	96	2	11	6	0	2	4	7	2	11	1	6	20	11	8	5					
10	Число действительных бюллетеней	4799	94	672	300	108	76	291	411	183	291	17	267	741	884	233	231					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	95	6	6	6	6	6	6	7	6	6	4	6	9	9	6	6					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	54	0	6	6	3	5	3	1	2	4	0	0	8	9	2	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	25	0	1	1	1	1	1	2	2	1	1	0	2	6	3	3					
14	Число погашенных открепительных удостоверений	41	6	0	0	3	1	3	6	4	2	4	6	1	0	4	1					
15	Число открепительных удостоверений выданных ТИК	5	0	0	0	0	1	0	0	0	0	0	0	0	4	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																						
18	"1. ""ЕДИНЕНИЕ"""	67	1	7	2	3	1	5	4	2	6	0	3	5	15	9	4					
		1.36%	1.04%	1.02%	0.65%	2.77%	1.28%	1.69%	0.95%	1.08%	1.98%	0.0%	1.09%	0.65%	1.67%	3.73%	1.69%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	35	0	4	1	0	2	2	2	0	4	0	1	9	8	1	1					
		0.71%	0.0%	0.58%	0.32%	0.0%	2.56%	0.67%	0.47%	0.0%	1.32%	0.0%	0.36%	1.18%	0.89%	0.41%	0.42%					
