Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Воскресенская																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791					
1	"Число избирателей, внесенных в список избирателей"	9091	348	519	211	1712	346	347	268	746	355	347	179	288	383	279	150	106	980	1527					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9450	375	542	218	1722	362	374	279	750	356	357	195	320	399	296	154	111	1042	1598					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4798	207	252	118	909	173	182	156	352	186	149	89	189	224	147	91	75	450	849					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	827	19	69	14	77	39	13	22	69	59	52	38	59	94	35	20	14	70	64					
6	Число погашенных избирательных бюллетеней	3825	149	221	86	736	150	179	101	329	111	156	68	72	81	114	43	22	522	685					
7	Число избирательных бюллетеней в переносных ящиках для голосования	827	19	69	14	77	39	13	22	69	59	52	38	59	94	35	20	14	70	64					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4798	207	252	118	909	173	182	156	352	186	149	89	189	224	147	91	75	450	849					
9	Число недействительных избирательных бюллетеней	65	2	4	1	17	1	1	4	5	4	0	0	0	7	0	1	1	7	10					
10	Число действительных избирательных бюллетеней	5560	224	317	131	969	211	194	174	416	241	201	127	248	311	182	110	88	513	903					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	291	20	20	0	20	15	20	15	15	15	15	15	25	10	15	0	1	25	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	248	20	20	0	20	15	20	0	11	6	15	15	25	6	7	0	1	22	45					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	75	1	10	0	10	10	1	2	13	2	3	2	1	3	2	1	0	3	11					
14	Число погашенных неиспользованных открепительных удостоверений	43	0	0	0	0	0	0	15	4	9	0	0	0	4	8	0	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	4					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	822	30	65	16	160	35	8	11	34	22	17	24	27	12	30	11	13	118	189					
		14.61%	13.27%	20.25%	12.12%	16.23%	16.51%	4.10%	6.18%	8.08%	8.98%	8.46%	18.90%	10.89%	3.77%	16.48%	9.91%	14.61%	22.69%	20.70%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	566	21	12	23	139	29	9	22	46	17	13	15	25	18	13	2	4	60	98					
		10.06%	9.29%	3.74%	17.42%	14.10%	13.68%	4.62%	12.36%	10.93%	6.94%	6.47%	11.81%	10.08%	5.66%	7.14%	1.80%	4.49%	11.54%	10.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	32	2	2	1	5	3	2	1	2	2	1	0	3	0	1	0	0	3	4					
		0.57%	0.88%	0.62%	0.76%	0.51%	1.42%	1.03%	0.56%	0.48%	0.82%	0.50%	0.00%	1.21%	0.00%	0.55%	0.00%	0.00%	0.58%	0.44%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	782	33	47	9	187	20	18	32	41	15	28	14	37	39	23	5	7	88	139					
		13.90%	14.60%	14.64%	6.82%	18.97%	9.43%	9.23%	17.98%	9.74%	6.12%	13.93%	11.02%	14.92%	12.26%	12.64%	4.50%	7.87%	16.92%	15.22%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	69	4	3	1	22	2	1	2	0	3	3	0	1	0	2	0	1	7	17					
		1.23%	1.77%	0.93%	0.76%	2.23%	0.94%	0.51%	1.12%	0.00%	1.22%	1.49%	0.00%	0.40%	0.00%	1.10%	0.00%	1.12%	1.35%	1.86%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3253	132	187	78	448	120	154	103	293	181	139	74	154	241	110	92	62	235	450					
		57.83%	58.41%	58.26%	59.09%	45.44%	56.60%	78.97%	57.87%	69.60%	73.88%	69.15%	58.27%	62.10%	75.79%	60.44%	82.88%	69.66%	45.19%	49.29%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	36	2	1	3	8	2	2	3	0	1	0	0	1	1	3	0	1	2	6					
		0.64%	0.88%	0.31%	2.27%	0.81%	0.94%	1.03%	1.69%	0.00%	0.41%	0.00%	0.00%	0.40%	0.31%	1.65%	0.00%	1.12%	0.38%	0.66%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
