Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																					
Дата голосования: 07.12.2003 0:00:00																																																					
																																																					
Наименование Избирательной комиссии:    Вологодская																																																					
																																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																					
																																																					
		Сумма	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275					
1	"Число избирателей, внесенных в списки"	38422	742	542	594	228	546	509	209	783	819	214	1777	673	789	1238	1351	113	578	546	1023	139	799	1001	1182	1338	1250	687	652	392	903	642	2083	231	53	1140	895	910	550	552	1868	495	1106	674	641	807	2088	2070					
2	"Число бюллетеней, полученных участковыми комиссиями"	36322	700	500	560	220	510	470	200	730	760	210	1650	630	740	1170	1280	106	550	520	990	140	760	950	1120	1270	1200	650	610	370	770	610	1970	227	52	1080	860	850	520	520	1750	767	1040	630	600	760	1850	1900					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	18216	251	233	256	136	161	161	125	362	351	50	935	162	320	667	791	42	244	146	404	61	410	96	491	641	617	320	343	200	416	346	1021	110	31	560	429	495	314	283	1035	254	522	410	309	339	1097	1269					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	4011	162	110	188	50	159	141	12	106	85	74	66	158	114	18	66	35	128	227	268	44	13	388	126	50	88	42	17	8	49	67	124	23	12	55	41	13	10	94	35	32	143	39	89	214	21	7					
6	Число погашенных бюллетеней	14095	287	157	116	34	190	168	63	262	324	86	649	310	306	485	423	29	178	147	318	35	337	466	503	579	495	288	250	162	305	197	825	94	9	465	390	342	196	143	680	481	375	181	202	207	732	624					
7	Число бюллетеней в переносных ящиках для голосования	4011	162	110	188	50	159	141	12	106	85	74	66	158	114	18	66	35	128	227	268	44	13	388	126	50	88	42	17	8	49	67	124	23	12	55	41	13	10	94	35	32	143	39	89	214	21	7					
8	Число бюллетеней в стационарных ящиках для голосования	18080	251	233	256	136	161	161	125	362	351	50	935	162	320	667	790	42	244	146	404	61	410	96	491	641	616	320	343	200	416	346	1021	110	31	558	429	495	314	283	1035	254	522	410	309	339	1017	1217					
9	Число недействительных бюллетеней	511	6	5	5	4	3	3	14	15	10	1	30	1	2	19	12	0	16	3	20	0	10	30	7	4	15	16	28	3	9	5	12	2	1	23	13	7	9	8	33	10	12	4	8	7	6	60					
10	Число действительных бюллетеней	21580	407	338	439	182	317	299	123	453	426	123	971	319	432	666	844	77	356	370	652	105	413	454	610	687	689	346	332	205	456	408	1133	131	42	590	457	501	315	369	1037	276	653	445	390	546	1032	1164					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	625	15	10	10	10	10	10	10	15	15	10	20	10	15	15	15	10	10	10	15	10	15	15	15	15	15	10	10	10	20	10	20	10	10	15	15	15	10	10	20	10	15	10	10	15	30	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	89	0	0	1	0	0	0	0	0	1	0	7	1	0	5	0	0	0	1	2	0	0	0	3	2	8	0	0	1	2	1	7	0	0	0	2	0	0	0	3	0	4	1	1	0	20	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	122	0	3	3	0	1	2	0	0	2	0	3	0	2	4	0	2	2	1	0	0	4	3	2	6	1	2	3	0	3	3	0	0	0	1	0	9	1	3	4	28	3	2	3	2	6	8					
14	Число погашенных открепительных удостоверений	536	15	10	9	10	10	10	10	15	14	10	13	9	15	10	15	10	10	9	13	10	15	15	12	13	7	10	10	9	18	9	13	10	10	15	13	15	10	10	17	10	11	9	9	15	10	14					
15	Число открепительных удостоверений выданных ТИК	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																					
18	"1. ""ЕДИНЕНИЕ"""	148	2	1	2	5	0	0	3	5	2	0	13	3	6	4	2	0	4	2	5	2	2	1	1	7	7	4	4	1	6	2	7	0	0	3	1	4	5	1	6	0	3	3	5	6	5	3					
		0.66%	0.48%	0.29%	0.45%	2.68%	0.0%	0.0%	2.18%	1.06%	0.45%	0.0%	1.29%	0.93%	1.38%	0.58%	0.23%	0.0%	1.07%	0.53%	0.74%	1.90%	0.47%	0.20%	0.16%	1.01%	0.99%	1.10%	1.11%	0.48%	1.29%	0.48%	0.61%	0.0%	0.0%	0.48%	0.21%	0.78%	1.54%	0.26%	0.56%	0.0%	0.45%	0.66%	1.25%	1.08%	0.48%	0.24%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	431	4	4	2	0	0	4	0	6	6	0	11	0	7	12	17	0	6	2	8	1	8	3	9	16	7	3	4	5	30	8	32	1	0	13	7	19	7	4	77	25	8	7	2	7	12	27					
		1.95%	0.96%	1.16%	0.45%	0.0%	0.0%	1.32%	0.0%	1.28%	1.37%	0.0%	1.09%	0.0%	1.61%	1.75%	1.98%	0.0%	1.61%	0.53%	1.19%	0.95%	1.89%	0.61%	1.45%	2.31%	0.99%	0.82%	1.11%	2.40%	6.45%	1.93%	2.79%	0.75%	0.0%	2.12%	1.48%	3.74%	2.16%	1.06%	7.19%	8.74%	1.20%	1.55%	0.50%	1.26%	1.15%	2.20%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	666	9	12	7	10	12	15	8	13	16	9	20	15	7	21	19	7	13	6	22	2	21	22	27	15	19	11	11	9	8	11	36	6	0	14	14	24	7	9	29	13	15	12	18	10	22	40					
		3.01%	2.17%	3.49%	1.57%	5.37%	3.75%	4.96%	5.83%	2.77%	3.66%	7.25%	1.99%	4.68%	1.61%	3.06%	2.21%	9.09%	3.49%	1.60%	3.27%	1.90%	4.96%	4.54%	4.37%	2.17%	2.69%	3.03%	3.05%	4.32%	1.72%	2.66%	3.14%	4.51%	0.0%	2.28%	2.97%	4.72%	2.16%	2.38%	2.71%	4.54%	2.25%	2.67%	4.52%	1.80%	2.11%	3.26%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	343	2	1	0	0	5	1	1	3	3	1	7	4	9	8	5	0	8	4	7	0	13	8	6	8	10	9	4	1	10	4	29	4	1	15	4	20	6	5	18	12	7	4	3	3	26	44					
		1.55%	0.48%	0.29%	0.0%	0.0%	1.56%	0.33%	0.72%	0.64%	0.68%	0.80%	0.69%	1.25%	2.07%	1.16%	0.58%	0.0%	2.15%	1.07%	1.04%	0.0%	3.07%	1.65%	0.97%	1.15%	1.42%	2.48%	1.11%	0.48%	2.15%	0.96%	2.53%	3.00%	2.32%	2.44%	0.85%	3.93%	1.85%	1.32%	1.68%	4.19%	1.05%	0.89%	0.75%	0.54%	2.50%	3.59%					
22	"5. ""За Русь Святую"""	69	0	0	0	1	2	3	0	3	3	0	0	2	1	0	2	0	3	2	1	0	1	0	2	1	2	2	0	0	6	2	3	1	0	2	0	3	1	3	4	2	2	0	3	1	2	3					
		0.31%	0.0%	0.0%	0.0%	0.53%	0.62%	0.99%	0.0%	0.64%	0.68%	0.0%	0.0%	0.62%	0.23%	0.0%	0.23%	0.0%	0.80%	0.53%	0.14%	0.0%	0.23%	0.0%	0.32%	0.14%	0.28%	0.55%	0.0%	0.0%	1.29%	0.48%	0.26%	0.75%	0.0%	0.32%	0.0%	0.59%	0.30%	0.79%	0.37%	0.69%	0.30%	0.0%	0.75%	0.18%	0.19%	0.24%					
23	"6. ""Объединенная Российская партия ""Русь"""	46	0	0	1	0	0	2	1	0	1	0	3	1	3	1	0	0	0	1	1	3	1	2	2	2	2	1	0	1	1	1	0	1	0	3	2	0	0	0	4	0	0	0	3	0	2	0					
		0.20%	0.0%	0.0%	0.22%	0.0%	0.0%	0.66%	0.72%	0.0%	0.22%	0.0%	0.29%	0.31%	0.69%	0.14%	0.0%	0.0%	0.0%	0.26%	0.14%	2.85%	0.23%	0.41%	0.32%	0.28%	0.28%	0.27%	0.0%	0.48%	0.21%	0.24%	0.0%	0.75%	0.0%	0.48%	0.42%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.75%	0.0%	0.19%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	105	0	0	3	0	0	0	0	1	2	0	2	1	2	1	6	0	0	0	4	0	1	4	8	1	0	2	3	2	11	1	6	2	0	4	3	5	0	0	11	1	2	3	3	4	3	3					
		0.47%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.21%	0.45%	0.0%	0.19%	0.31%	0.46%	0.14%	0.70%	0.0%	0.0%	0.0%	0.59%	0.0%	0.23%	0.82%	1.29%	0.14%	0.0%	0.55%	0.83%	0.96%	2.36%	0.24%	0.52%	1.50%	0.0%	0.65%	0.63%	0.98%	0.0%	0.0%	1.02%	0.34%	0.30%	0.66%	0.75%	0.72%	0.28%	0.24%					
25	"8. ""Народно-республиканская партия России"""	29	0	2	1	0	0	1	0	1	0	0	0	0	0	1	2	0	0	2	0	0	0	1	0	1	0	0	0	0	0	1	4	0	0	2	1	0	2	1	0	0	1	0	1	1	1	2					
		0.13%	0.0%	0.58%	0.22%	0.0%	0.0%	0.33%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.14%	0.23%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.20%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.34%	0.0%	0.0%	0.32%	0.21%	0.0%	0.61%	0.26%	0.0%	0.0%	0.15%	0.0%	0.25%	0.18%	0.09%	0.16%					
