Выборы Президента Российской Федерации																																																				
Дата голосования: 18.03.2018																																																				
																																																				
Наименование Избирательной комиссии:    Выселковская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																																		
																																																				
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841									
1	"Число избирателей, включенных в список избирателей"	46790	1797	528	523	563	442	1485	1167	2193	434	1282	925	375	1667	1603	2713	1304	1434	2664	2084	648	372	2019	1607	271	377	788	945	897	1321	870	177	865	219	490	1875	1322	1544	1584	856	1554	1006									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	44955	1800	500	500	550	440	1500	1100	2200	400	1200	900	370	1600	1500	2500	1200	1400	2500	2000	600	350	2000	1500	260	350	750	950	900	1300	850	175	850	210	450	1800	1200	1500	1500	800	1500	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	36655	1255	243	375	448	340	729	997	1797	220	726	824	314	1417	1333	1682	894	1187	2335	1792	387	257	1816	1267	230	315	670	808	800	780	684	160	714	165	378	1642	1103	1320	1374	700	1344	833									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4719	256	60	108	67	61	465	92	243	53	315	67	49	84	111	188	107	112	85	126	181	79	60	233	30	33	42	65	40	167	126	9	123	45	69	103	97	167	62	96	141	102									
6	Число погашенных избирательных бюллетеней	3581	289	197	17	35	39	306	11	160	127	159	9	7	99	56	630	199	101	80	82	32	14	124	0	0	2	38	77	60	353	40	6	13	0	3	55	0	13	64	4	15	65									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4719	256	60	108	67	61	465	92	243	53	315	67	49	84	111	188	107	112	85	126	181	79	60	233	30	33	42	65	40	167	126	9	123	45	69	103	97	167	62	96	141	102									
8	Число бюллетеней в стационарных ящиках для голосования	36650	1255	243	375	448	340	729	997	1797	220	726	822	314	1416	1333	1682	893	1187	2335	1792	387	257	1816	1267	230	315	670	808	800	780	684	160	714	165	378	1642	1102	1320	1374	700	1344	833									
9	Число недействительных избирательных бюллетеней	294	12	4	0	0	0	12	3	7	0	11	1	7	2	13	23	12	14	26	20	12	0	0	9	4	0	7	2	0	11	6	0	0	0	4	25	2	8	5	15	7	10									
10	Число действительных избирательных бюллетеней	41075	1499	299	483	515	401	1182	1086	2033	273	1030	888	356	1498	1431	1847	988	1285	2394	1898	556	336	1876	1491	256	348	705	871	840	936	804	169	837	210	443	1720	1197	1479	1431	781	1478	925									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
13	Бабурин Сергей Николаевич	202	6	0	3	7	4	6	4	11	2	7	4	1	5	11	8	1	6	7	6	2	0	34	0	2	2	5	2	7	3	0	1	3	0	2	14	1	1	3	10	5	6									
		0.49%	0.40%	0.00%	0.62%	1.36%	0.99%	0.50%	0.37%	0.54%	0.73%	0.67%	0.45%	0.28%	0.33%	0.76%	0.43%	0.10%	0.46%	0.29%	0.31%	0.35%	0.00%	1.81%	0.00%	0.77%	0.57%	0.70%	0.23%	0.83%	0.32%	0.00%	0.59%	0.36%	0.00%	0.45%	0.80%	0.08%	0.07%	0.21%	1.26%	0.34%	0.64%									
14	Грудинин Павел Николаевич	3799	137	42	61	36	40	114	54	245	15	104	60	27	219	173	253	136	132	242	191	26	26	126	73	11	26	62	100	70	86	42	8	5	4	15	140	140	191	143	52	113	59									
		9.18%	9.07%	13.86%	12.63%	6.99%	9.98%	9.55%	4.96%	12.01%	5.49%	9.99%	6.75%	7.44%	14.60%	11.98%	13.53%	13.60%	10.16%	10.00%	9.96%	4.58%	7.74%	6.72%	4.87%	4.23%	7.47%	8.71%	11.45%	8.33%	9.08%	5.19%	4.73%	0.60%	1.90%	3.36%	8.02%	11.68%	12.84%	9.96%	6.53%	7.61%	6.31%									
15	Жириновский Владимир Вольфович	2057	85	17	29	37	28	81	29	49	23	80	52	17	67	82	124	50	58	115	107	38	31	119	55	11	20	30	51	43	54	34	14	22	3	18	98	46	33	24	43	70	70									
		4.97%	5.63%	5.61%	6.00%	7.18%	6.98%	6.78%	2.66%	2.40%	8.42%	7.68%	5.85%	4.68%	4.47%	5.68%	6.63%	5.00%	4.46%	4.75%	5.58%	6.69%	9.23%	6.34%	3.67%	4.23%	5.75%	4.21%	5.84%	5.12%	5.70%	4.20%	8.28%	2.63%	1.43%	4.03%	5.62%	3.84%	2.22%	1.67%	5.40%	4.71%	7.49%									
