Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Выселковская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840									
1	Число избирателей, включенных в список избирателей	46532	1657	653	514	590	546	1477	1611	1949	425	1383	995	301	1738	1759	2187	1013	1520	2444	2613	643	385	2342	1677	288	362	807	1011	953	1240	1045	188	900	229	501	1911	1272	1597	1586	882	1338									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	47300	1680	665	534	588	550	1560	1650	2030	468	1295	1015	310	1760	1770	2075	1010	1525	2510	2680	660	382	2345	1720	292	375	825	1020	955	1270	1070	183	910	238	510	2010	1320	1630	1630	910	1370									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	28325	907	371	245	296	274	758	992	1236	239	858	683	195	1093	959	1537	638	1016	1572	1778	311	204	1483	1003	187	251	629	683	579	763	609	88	468	127	231	1150	790	933	930	465	794									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	6556	152	107	182	105	114	425	129	252	65	139	126	61	190	256	250	83	145	427	212	274	132	133	386	74	40	47	139	82	121	131	47	228	87	211	228	164	186	144	106	176									
6	Число погашенных избирательных бюллетеней	12419	621	187	107	187	162	377	529	542	164	298	206	54	477	555	288	289	364	511	690	75	46	729	331	31	84	149	198	294	386	330	48	214	24	68	632	366	511	556	339	400									
