Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Шарангская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №2389	УИК №2390	УИК №2391	УИК №2392	УИК №2393	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409					
1	"Число избирателей, внесенных в списки"	9787	1757	1969	1050	565	328	78	165	275	104	493	329	162	136	540	363	204	463	217	283	198	108					
2	"Число бюллетеней, полученных участковыми комиссиями"	9000	1600	1800	950	510	310	85	160	250	100	470	310	150	120	500	360	200	400	200	250	180	95					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5162	871	1013	503	313	229	72	77	145	66	237	149	98	75	326	195	125	203	92	197	108	68					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1338	151	85	157	113	37	0	67	88	23	89	64	16	11	77	95	44	121	66	0	34	0					
6	Число погашенных бюллетеней	2500	578	702	290	84	44	13	16	17	11	144	97	36	34	97	70	31	76	42	53	38	27					
7	Число бюллетеней в переносных ящиках для голосования	1338	151	85	157	113	37	0	67	88	23	89	64	16	11	77	95	44	121	66	0	34	0					
8	Число бюллетеней в стационарных ящиках для голосования	5162	871	1013	503	313	229	72	77	145	66	237	149	98	75	326	195	125	203	92	197	108	68					
9	Число недействительных бюллетеней	113	5	19	13	4	6	3	1	4	2	11	3	0	1	14	6	4	6	2	3	4	2					
10	Число действительных бюллетеней	6387	1017	1079	647	422	260	69	143	229	87	315	210	114	85	389	284	165	318	156	194	138	66					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	350	38	38	28	18	12	12	12	12	12	18	12	12	12	18	18	12	18	12	12	12	12					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	73	22	28	10	0	0	0	2	3	1	1	1	1	0	1	1	0	0	2	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	52	4	5	2	1	4	0	1	4	1	3	2	2	2	1	3	3	3	3	1	4	3					
14	Число погашенных открепительных удостоверений	277	16	10	18	18	12	12	10	9	11	17	11	11	12	17	17	12	18	10	12	12	12					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	68	13	11	5	4	2	2	1	3	0	2	4	1	0	3	2	0	6	1	1	3	4					
		1.04%	1.27%	1.00%	0.75%	0.93%	0.75%	2.77%	0.69%	1.28%	0.0%	0.61%	1.87%	0.87%	0.0%	0.74%	0.68%	0.0%	1.85%	0.63%	0.50%	2.11%	5.88%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	74	12	17	10	9	0	1	1	0	1	3	3	0	1	6	2	1	2	1	1	3	0					
		1.13%	1.17%	1.54%	1.51%	2.11%	0.0%	1.38%	0.69%	0.0%	1.12%	0.92%	1.40%	0.0%	1.16%	1.48%	0.68%	0.59%	0.61%	0.63%	0.50%	2.11%	0.0%					
