Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Кингисеппская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №964	УИК №983	УИК №989	УИК №990									
1	Число избирателей, включенных в список избирателей	67157	1689	1620	1945	1513	1402	400	1678	1659	2060	1791	1895	1811	1645	2051	1790	1836	2009	1840	1760	1810	1969	2162	1097	801	833	988	294	1216	244	137	897	2210	1411	414	1749	853	915	1885	386	335	270	2709	2371	1367	2539	679	1809	43	370									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	64976	1649	1582	1927	1521	1375	377	1630	1623	2004	1738	1829	1776	1621	1845	1780	1810	1990	1850	1738	1802	1968	2139	1048	793	815	961	283	1231	202	112	878	1869	1351	393	1707	719	923	1893	355	314	269	2579	2220	1294	2440	664	1572	47	470									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	38597	878	1014	1071	814	733	200	1061	1048	1307	1065	1213	1096	1046	1109	1167	1133	1142	1095	982	1195	1177	1294	679	525	378	567	240	650	127	70	473	1226	697	234	828	183	428	1070	176	152	118	1415	1341	803	1515	131	1443	43	245									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2241	106	27	22	48	42	16	38	16	36	41	25	34	32	233	28	24	32	22	17	18	13	19	10	19	60	70	0	88	20	24	60	114	55	61	62	252	98	81	18	24	44	79	51	32	30	0	0	0	0									
6	Число погашенных избирательных бюллетеней	24102	665	541	834	659	600	161	531	559	661	632	591	645	543	503	585	653	816	733	739	588	778	826	359	249	377	324	43	493	55	18	345	529	599	98	817	284	397	741	161	138	107	1085	827	459	895	533	97	4	225									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2241	106	27	22	48	42	16	38	16	36	41	25	34	32	233	28	24	32	22	17	18	13	19	10	19	60	70	0	88	20	24	60	114	55	61	62	252	98	81	18	24	44	79	51	32	30	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	38554	878	1012	1071	814	733	200	1061	1047	1306	1065	1212	1095	1046	1109	1166	1133	1142	1095	982	1194	1177	1294	679	525	378	567	240	650	127	70	473	1225	697	234	828	183	428	1069	176	152	118	1415	1340	803	1515	131	1411	43	245									
9	Число недействительных избирательных бюллетеней	491	14	13	14	9	10	1	9	13	23	10	13	17	13	13	14	12	14	14	8	17	11	20	6	4	2	9	4	7	0	0	4	16	5	9	16	19	2	10	4	1	1	32	18	10	24	1	3	0	2									
10	Число действительных избирательных бюллетеней	40304	970	1026	1079	853	765	215	1090	1050	1319	1096	1224	1112	1065	1329	1180	1145	1160	1103	991	1195	1179	1293	683	540	436	628	236	731	147	94	529	1323	747	286	874	416	524	1140	190	175	161	1462	1373	825	1521	130	1408	43	243									
11	Число полученных открепительных  удостоверений	1081	25	25	30	30	20	4	25	25	37	32	25	27	35	30	35	25	30	35	25	31	45	28	20	10	17	23	10	34	8	8	17	25	20	10	25	10	32	28	11	5	8	35	34	24	43	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1027	25	25	30	30	20	1	23	25	37	30	25	25	32	30	34	18	30	35	24	30	43	27	20	10	17	23	10	34	5	8	14	18	20	10	20	7	32	27	10	5	6	35	34	20	43	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	945	14	19	23	22	27	11	14	17	26	12	14	19	17	27	20	20	15	22	12	16	19	12	11	6	13	10	11	11	18	21	26	51	40	15	36	23	11	8	14	7	3	35	38	4	20	24	12	27	52									
14	Число неиспользованных открепительных удостоверений	54	0	0	0	0	0	3	2	0	0	2	0	2	3	0	1	7	0	0	1	1	2	1	0	0	0	0	0	0	3	0	3	7	0	0	5	3	0	1	1	0	2	0	0	4	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	1	1	0	1	0	0	1	2	1	0	0	4	1	1	0	1	0	0	0	0	1	4	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	0	1	0	0	1	0	0	4	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	36	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	32	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
