Выборы Президента Российской Федерации																																											
Дата голосования: 18.03.2018																																											
																																											
Наименование Избирательной комиссии:    Елецкая																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	32																																									
																																											
		Сумма	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832									
1	"Число избирателей, включенных в список избирателей"	22354	1173	810	334	475	337	728	222	257	956	274	231	485	558	208	183	1346	1172	1231	116	1116	1153	603	2288	571	556	1063	282	1132	1159	318	789	228									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	22480	1160	810	320	480	350	720	220	250	960	260	240	470	560	200	170	1360	1190	1270	110	1150	1180	610	2290	550	540	1080	290	1140	1190	320	810	230									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	16292	848	639	274	358	276	544	152	194	749	200	160	307	500	146	130	925	728	752	83	888	873	441	1748	444	300	909	156	829	662	214	665	198									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3604	112	106	42	40	28	134	55	48	132	55	41	143	36	50	32	150	221	306	27	172	180	118	328	84	213	150	90	136	200	74	87	14									
6	Число погашенных избирательных бюллетеней	2584	200	65	4	82	46	42	13	8	79	5	39	20	24	4	8	285	241	212	0	90	127	51	214	22	27	21	44	175	328	32	58	18									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3604	112	106	42	40	28	134	55	48	132	55	41	143	36	50	32	150	221	306	27	172	180	118	328	84	213	150	90	136	200	74	87	14									
8	Число бюллетеней в стационарных ящиках для голосования	16292	848	639	274	358	276	544	152	194	749	200	160	307	500	146	130	925	728	752	83	888	873	441	1748	444	300	909	156	829	662	214	665	198									
9	Число недействительных избирательных бюллетеней	171	9	2	6	5	3	0	0	1	4	0	0	2	6	3	1	13	10	4	0	6	5	0	27	0	36	7	2	8	10	0	1	0									
10	Число действительных избирательных бюллетеней	19725	951	743	310	393	301	678	207	241	877	255	201	448	530	193	161	1062	939	1054	110	1054	1048	559	2049	528	477	1052	244	957	852	288	751	212									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
13	Бабурин Сергей Николаевич	71	1	3	0	2	0	0	0	0	2	1	0	1	5	1	0	8	0	1	2	4	4	0	10	3	3	1	1	9	6	1	1	1									
		0.36%	0.10%	0.40%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.23%	0.39%	0.00%	0.22%	0.93%	0.51%	0.00%	0.74%	0.00%	0.09%	1.82%	0.38%	0.38%	0.00%	0.48%	0.57%	0.58%	0.09%	0.41%	0.93%	0.70%	0.35%	0.13%	0.47%									
14	Грудинин Павел Николаевич	1465	120	55	20	25	23	34	8	14	43	10	8	25	26	20	13	124	128	20	3	89	92	25	124	17	33	83	16	98	116	23	23	7									
		7.36%	12.50%	7.38%	6.33%	6.28%	7.57%	5.01%	3.86%	5.79%	4.88%	3.92%	3.98%	5.56%	4.85%	10.20%	8.02%	11.53%	13.49%	1.89%	2.73%	8.40%	8.74%	4.47%	5.97%	3.22%	6.43%	7.84%	6.50%	10.16%	13.46%	7.99%	3.06%	3.30%									
15	Жириновский Владимир Вольфович	784	52	17	21	16	15	15	14	8	16	10	12	9	18	7	10	63	61	13	1	51	38	21	59	27	21	36	18	40	57	19	11	8									
		3.94%	5.42%	2.28%	6.65%	4.02%	4.93%	2.21%	6.76%	3.31%	1.82%	3.92%	5.97%	2.00%	3.36%	3.57%	6.17%	5.86%	6.43%	1.23%	0.91%	4.81%	3.61%	3.76%	2.84%	5.11%	4.09%	3.40%	7.32%	4.15%	6.61%	6.60%	1.46%	3.77%									
16	Путин Владимир Владимирович	17104	759	657	268	345	252	622	184	219	803	230	176	403	470	164	136	848	735	1016	103	890	902	512	1817	473	412	919	204	785	662	235	710	193									
		85.97%	79.06%	88.19%	84.81%	86.68%	82.89%	91.74%	88.89%	90.50%	91.15%	90.20%	87.56%	89.56%	87.69%	83.67%	83.95%	78.88%	77.45%	96.03%	93.64%	83.96%	85.66%	91.59%	87.52%	89.58%	80.31%	86.78%	82.93%	81.35%	76.80%	81.60%	94.41%	91.04%									
17	Собчак Ксения Анатольевна	126	13	3	1	2	2	3	0	0	4	1	2	5	4	0	1	8	6	2	1	11	4	1	15	2	3	6	2	12	5	5	1	1									
		0.63%	1.35%	0.40%	0.32%	0.50%	0.66%	0.44%	0.00%	0.00%	0.45%	0.39%	0.99%	1.11%	0.75%	0.00%	0.62%	0.74%	0.63%	0.19%	0.91%	1.04%	0.38%	0.18%	0.72%	0.38%	0.58%	0.57%	0.81%	1.24%	0.58%	1.74%	0.13%	0.47%									
18	Сурайкин Максим Александрович	91	3	3	0	2	4	3	1	0	8	2	2	4	5	0	1	5	5	1	0	5	3	0	10	3	1	2	2	7	4	2	2	1									
		0.46%	0.31%	0.40%	0.00%	0.50%	1.32%	0.44%	0.48%	0.00%	0.91%	0.78%	0.99%	0.89%	0.93%	0.00%	0.62%	0.47%	0.53%	0.09%	0.00%	0.47%	0.28%	0.00%	0.48%	0.57%	0.19%	0.19%	0.81%	0.73%	0.46%	0.69%	0.27%	0.47%									
19	Титов Борис Юрьевич	49	3	4	0	1	3	1	0	0	0	0	0	1	2	0	0	6	3	0	0	2	2	0	5	1	2	4	1	3	1	1	3	0									
		0.25%	0.31%	0.54%	0.00%	0.25%	0.99%	0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.37%	0.00%	0.00%	0.56%	0.32%	0.00%	0.00%	0.19%	0.19%	0.00%	0.24%	0.19%	0.39%	0.38%	0.41%	0.31%	0.12%	0.35%	0.40%	0.00%									
20	Явлинский Григорий Алексеевич	35	0	1	0	0	2	0	0	0	1	1	1	0	0	1	0	0	1	1	0	2	3	0	9	2	2	1	0	3	1	2	0	1									
		0.18%	0.00%	0.13%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.11%	0.39%	0.50%	0.00%	0.00%	0.51%	0.00%	0.00%	0.11%	0.09%	0.00%	0.19%	0.28%	0.00%	0.43%	0.38%	0.39%	0.09%	0.00%	0.31%	0.12%	0.69%	0.00%	0.47%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
