Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Шатойская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331					
1	"Число избирателей, внесенных в списки"	9552	1582	604	350	143	186	130	700	2505	156	630	270	210	137	239	209	245	117	148	991					
2	"Число бюллетеней, полученных участковыми комиссиями"	8986	1431	545	310	131	171	130	634	2505	142	571	244	191	125	217	191	222	107	135	984					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8605	1342	545	310	131	166	123	543	2505	142	437	244	180	125	217	191	202	107	111	984					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных бюллетеней	376	89	0	0	0	0	7	91	0	0	134	0	11	0	0	0	20	0	24	0					
7	Число бюллетеней в переносных ящиках для голосования	5	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	8605	1342	545	310	131	166	123	543	2505	142	437	244	180	125	217	191	202	107	111	984					
9	Число недействительных бюллетеней	92	16	1	0	0	8	0	6	0	1	8	0	10	0	17	12	1	0	8	4					
10	Число действительных бюллетеней	8518	1326	544	310	131	163	123	537	2505	141	429	244	170	125	200	179	201	107	103	980					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	185	50	0	5	5	5	0	5	80	0	5	0	0	0	0	0	0	0	0	30					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	49	1	0	4	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	136	49	0	1	5	5	0	5	43	0	5	0	0	0	0	0	0	0	0	23					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	106	11	1	1	1	10	1	4	9	0	8	6	1	0	11	15	8	0	1	18					
		1.23%	0.81%	0.18%	0.32%	0.76%	5.84%	0.81%	0.73%	0.35%	0.0%	1.83%	2.45%	0.55%	0.0%	5.06%	7.85%	3.96%	0.0%	0.90%	1.82%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	201	5	0	1	0	3	4	36	3	0	1	2	3	0	110	1	2	4	3	23					
		2.33%	0.37%	0.0%	0.32%	0.0%	1.75%	3.25%	6.62%	0.11%	0.0%	0.22%	0.81%	1.66%	0.0%	50.69%	0.52%	0.99%	3.73%	2.70%	2.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	153	96	13	0	0	3	0	4	0	1	4	0	3	1	0	0	8	0	7	13					
		1.77%	7.15%	2.38%	0.0%	0.0%	1.75%	0.0%	0.73%	0.0%	0.70%	0.91%	0.0%	1.66%	0.8%	0.0%	0.0%	3.96%	0.0%	6.30%	1.32%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	307	19	10	4	1	25	11	48	0	0	7	10	15	2	34	40	36	3	1	41					
		3.56%	1.41%	1.83%	1.29%	0.76%	14.61%	8.94%	8.83%	0.0%	0.0%	1.60%	4.09%	8.33%	1.6%	15.66%	20.94%	17.82%	2.80%	0.90%	4.16%					
22	"5. ""За Русь Святую"""	28	3	0	1	0	0	2	0	1	0	0	11	0	0	2	0	2	0	0	6					
		0.32%	0.22%	0.0%	0.32%	0.0%	0.0%	1.62%	0.0%	0.03%	0.0%	0.0%	4.50%	0.0%	0.0%	0.92%	0.0%	0.99%	0.0%	0.0%	0.60%					
23	"6. ""Объединенная Российская партия ""Русь"""	8	2	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	2					
		0.09%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.03%	0.70%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.90%	0.20%					
24	"7. ""Новый курс - Автомобильная Россия"""	46	1	3	0	1	1	0	3	1	2	0	3	2	0	3	0	1	5	0	20					
		0.53%	0.07%	0.55%	0.0%	0.76%	0.58%	0.0%	0.55%	0.03%	1.40%	0.0%	1.22%	1.11%	0.0%	1.38%	0.0%	0.49%	4.67%	0.0%	2.03%					
25	"8. ""Народно-республиканская партия России"""	18	0	1	3	0	1	1	0	0	0	1	1	0	0	0	1	2	0	1	6					
		0.20%	0.0%	0.18%	0.96%	0.0%	0.58%	0.81%	0.0%	0.0%	0.0%	0.22%	0.40%	0.0%	0.0%	0.0%	0.52%	0.99%	0.0%	0.90%	0.60%					
26	"9. ""Российская экологическая партия ""Зеленые"""	25	2	1	0	0	2	0	0	1	0	0	1	0	1	0	0	3	0	0	14					
		0.29%	0.14%	0.18%	0.0%	0.0%	1.16%	0.0%	0.0%	0.03%	0.0%	0.0%	0.40%	0.0%	0.8%	0.0%	0.0%	1.48%	0.0%	0.0%	1.42%					
27	"10. ""Аграрная партия России"""	26	3	3	0	0	0	2	0	0	0	0	4	0	0	0	1	0	0	1	12					
		0.30%	0.22%	0.55%	0.0%	0.0%	0.0%	1.62%	0.0%	0.0%	0.0%	0.0%	1.63%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.90%	1.21%					
28	"11. ""Истинные патриоты России"""	108	3	1	1	1	5	4	13	0	0	14	34	3	16	0	0	9	0	0	4					
		1.25%	0.22%	0.18%	0.32%	0.76%	2.92%	3.25%	2.39%	0.0%	0.0%	3.20%	13.93%	1.66%	12.8%	0.0%	0.0%	4.45%	0.0%	0.0%	0.40%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	528	224	2	30	7	47	7	0	1	27	59	11	24	4	25	2	51	0	0	7					
		6.13%	16.69%	0.36%	9.67%	5.34%	27.48%	5.69%	0.0%	0.03%	19.01%	13.50%	4.50%	13.33%	3.2%	11.52%	1.04%	25.24%	0.0%	0.0%	0.71%					
30	"13. ""Демократическая партия России"""	30	1	0	0	0	1	0	0	0	0	2	0	0	0	3	5	11	0	4	3					
		0.34%	0.07%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	1.38%	2.61%	5.44%	0.0%	3.60%	0.30%					
31	"14. ""Великая Россия - Евразийский Союз"""	41	4	3	0	0	3	0	8	1	1	1	7	6	0	0	1	3	0	0	3					
		0.47%	0.29%	0.55%	0.0%	0.0%	1.75%	0.0%	1.47%	0.03%	0.70%	0.22%	2.86%	3.33%	0.0%	0.0%	0.52%	1.48%	0.0%	0.0%	0.30%					
32	"15. ""Партия СЛОН"""	89	18	0	0	0	0	0	0	0	0	50	1	0	2	0	0	10	0	1	7					
		1.03%	1.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	11.44%	0.40%	0.0%	1.6%	0.0%	0.0%	4.95%	0.0%	0.90%	0.71%					
33	"16. ""Родина"" (народно-патриотический союз)"""	46	12	4	0	0	5	1	4	1	0	0	1	4	0	0	0	3	0	2	9					
		0.53%	0.89%	0.73%	0.0%	0.0%	2.92%	0.81%	0.73%	0.03%	0.0%	0.0%	0.40%	2.22%	0.0%	0.0%	0.0%	1.48%	0.0%	1.80%	0.91%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	64	12	6	0	0	6	0	8	0	0	2	5	1	1	3	4	3	1	3	9					
		0.74%	0.89%	1.10%	0.0%	0.0%	3.50%	0.0%	1.47%	0.0%	0.0%	0.45%	2.04%	0.55%	0.8%	1.38%	2.09%	1.48%	0.93%	2.70%	0.91%					
35	"18. ""ЛДПР"""	457	115	4	1	0	3	2	0	0	0	3	0	5	3	0	6	3	0	1	311					
		5.30%	8.56%	0.73%	0.32%	0.0%	1.75%	1.62%	0.0%	0.0%	0.0%	0.68%	0.0%	2.77%	2.4%	0.0%	3.14%	1.48%	0.0%	0.90%	31.60%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	36	2	5	1	0	4	0	0	3	5	0	0	0	1	0	6	0	3	2	4					
		0.41%	0.14%	0.91%	0.32%	0.0%	2.33%	0.0%	0.0%	0.11%	3.52%	0.0%	0.0%	0.0%	0.8%	0.0%	3.14%	0.0%	2.80%	1.80%	0.40%					
37	"20. ""Политическая партия ""Единая Россия"""	5702	719	468	257	114	25	85	362	2475	97	253	94	99	78	0	82	5	82	61	346					
		66.22%	53.57%	85.87%	82.90%	87.02%	14.61%	69.10%	66.66%	98.80%	68.30%	57.89%	38.52%	55.0%	62.4%	0.0%	42.93%	2.47%	76.63%	54.95%	35.16%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	5	4	1	0	0	0	0	2	1	2	6	0	0	4	0	0	0	7	1					
		0.38%	0.37%	0.73%	0.32%	0.0%	0.0%	0.0%	0.0%	0.07%	0.70%	0.45%	2.45%	0.0%	0.0%	1.84%	0.0%	0.0%	0.0%	6.30%	0.10%					
39	"22. ""Развитие предпринимательства"""	38	4	7	1	1	0	0	0	2	1	2	0	1	0	0	6	9	0	0	4					
		0.44%	0.29%	1.28%	0.32%	0.76%	0.0%	0.0%	0.0%	0.07%	0.70%	0.45%	0.0%	0.55%	0.0%	0.0%	3.14%	4.45%	0.0%	0.0%	0.40%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	218	31	0	4	3	16	3	35	0	5	12	25	0	12	4	3	14	3	6	42					
		2.53%	2.30%	0.0%	1.29%	2.29%	9.35%	2.43%	6.44%	0.0%	3.52%	2.74%	10.24%	0.0%	9.6%	1.84%	1.57%	6.93%	2.80%	5.40%	4.26%					
																										
41	Против всех	210	34	8	4	2	3	0	12	4	0	8	22	3	4	1	5	18	6	1	75					
		2.43%	2.53%	1.46%	1.29%	1.52%	1.75%	0.0%	2.20%	0.15%	0.0%	1.83%	9.01%	1.66%	3.2%	0.46%	2.61%	8.91%	5.60%	0.90%	7.62%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
