Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Цумадинская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №1646	УИК №1647	УИК №1648	УИК №1649	УИК №1650	УИК №1651	УИК №1652	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699					
1	"Число избирателей, включенных в списки избирателей"	13407	389	582	433	288	73	667	147	287	514	228	319	369	652	641	115	71	80	77	286	290	67	645	163	355	115	94	235	86	66	119	148	208	410	777	115	301	293	98	219	132	90	135	159	271	157	158	392	77	111	134	254	65	168	82					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	12673	369	552	411	280	70	630	140	270	488	216	310	340	619	610	109	67	76	66	270	271	64	610	155	345	109	89	223	77	64	110	140	197	385	738	104	270	263	91	208	125	85	128	151	258	149	150	374	73	105	127	240	62	160	80					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	11954	369	540	404	274	66	530	115	270	479	207	303	337	608	600	105	67	70	66	270	271	64	595	155	342	106	81	220	77	62	110	140	186	352	580	84	247	250	80	201	120	82	122	145	200	141	143	344	70	98	120	210	55	152	69					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	11	0	0	0					
6	Число погашенных избирательных бюллетеней	684	0	12	7	6	4	100	25	0	9	9	7	3	11	10	4	0	6	0	0	0	0	0	0	3	3	8	3	0	2	0	0	11	33	158	20	23	13	11	7	5	3	6	6	58	8	7	22	3	7	6	19	7	8	11					
7	Число избирательных бюллетеней в переносных ящиках для голосования	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	11	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	11954	369	540	404	274	66	530	115	270	479	207	303	337	608	600	105	67	70	66	270	271	64	595	155	342	106	81	220	77	62	110	140	186	352	580	84	247	250	80	201	120	82	122	145	200	141	143	344	70	98	120	210	55	152	69					
9	Число недействительных избирательных бюллетеней	18	0	0	1	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0					
10	Число действительных избирательных бюллетеней	11971	369	540	403	274	66	530	115	270	467	207	303	337	608	600	105	67	70	66	270	271	64	610	155	342	106	81	220	77	62	110	140	186	352	580	84	247	250	80	201	120	82	122	145	200	141	143	352	70	98	117	220	55	152	69					
11	Число полученных открепительных  удостоверений	243	10	10	10	5	3	10	3	3	10	5	5	5	5	5	3	3	3	3	5	7	3	10	5	7	3	3	5	3	3	3	3	5	5	10	3	3	5	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
