Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Куртамышская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558									
1	Число избирателей, включенных в список избирателей	26460	2035	1758	1126	852	1034	1164	2012	1092	1209	1415	388	245	166	74	516	587	170	292	101	398	100	307	98	94	661	131	194	503	360	74	297	172	144	167	600	324	945	318	186	224	390	78	160	363	603	173	86	92	565	759	101	108	69	144	109	127									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	27000	2000	1700	1100	850	1000	1200	2000	1100	1200	1400	400	260	170	80	560	620	180	300	105	400	100	300	95	100	700	150	200	500	380	75	310	190	150	180	600	340	1000	330	200	230	400	80	165	380	670	180	100	100	600	800	100	110	80	160	120	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15184	1108	951	583	488	579	712	1090	566	701	667	235	137	113	60	352	381	94	181	67	256	72	180	62	70	380	84	92	223	223	53	188	115	87	93	348	137	509	147	122	143	255	52	98	243	402	98	53	66	341	460	72	62	35	89	109	100									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2358	80	119	63	20	59	82	111	71	71	123	44	29	12	8	61	46	15	35	15	35	4	26	14	12	42	10	48	114	28	12	37	35	29	24	64	92	100	57	19	26	45	8	29	65	52	46	13	8	56	73	16	10	18	0	0	27									
6	Число погашенных избирательных бюллетеней	9458	812	630	454	342	362	406	799	463	428	610	121	94	45	12	147	193	71	84	23	109	24	94	19	18	278	56	60	163	129	10	85	40	34	63	188	111	391	126	59	61	100	20	38	72	216	36	34	26	203	267	12	38	27	71	11	73									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2358	80	119	63	20	59	82	111	71	71	123	44	29	12	8	61	46	15	35	15	35	4	26	14	12	42	10	48	114	28	12	37	35	29	24	64	92	100	57	19	26	45	8	29	65	52	46	13	8	56	73	16	10	18	0	0	27									
8	Число бюллетеней в стационарных ящиках для голосования	15183	1108	951	583	488	578	712	1090	566	701	667	235	137	113	60	352	381	94	181	67	256	72	180	62	70	380	84	92	223	223	53	188	115	87	93	348	137	509	147	122	143	255	52	98	243	402	98	53	66	341	460	72	62	35	89	109	100									
9	Число недействительных избирательных бюллетеней	122	11	11	3	9	4	1	13	6	5	8	0	1	0	0	3	5	0	2	0	5	1	0	1	0	3	0	0	3	3	0	1	0	0	0	1	2	7	0	0	0	0	0	1	1	3	1	0	0	3	2	0	1	0	0	0	1									
10	Число действительных избирательных бюллетеней	17419	1177	1059	643	499	633	793	1188	631	767	782	279	165	125	68	410	422	109	214	82	286	75	206	75	82	419	94	140	334	248	65	224	150	116	117	411	227	602	204	141	169	300	60	126	307	451	143	66	74	394	531	88	71	53	89	109	126									
11	Число полученных открепительных  удостоверений	671	12	25	17	15	17	21	20	11	22	16	18	15	5	5	25	24	8	10	4	12	5	10	0	6	36	5	3	15	19	6	24	10	5	13	11	15	20	10	5	5	10	6	10	10	30	14	10	8	15	15	2	5	6	5	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	671	12	25	17	15	17	21	20	11	22	16	18	15	5	5	25	24	8	10	4	12	5	10	0	6	36	5	3	15	19	6	24	10	5	13	11	15	20	10	5	5	10	6	10	10	30	14	10	8	15	15	2	5	6	5	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	230	15	15	15	8	7	9	12	10	10	4	4	1	2	2	1	4	2	0	0	1	2	5	3	1	3	2	2	2	3	1	4	1	1	3	8	4	6	3	2	2	5	2	6	3	4	3	1	5	4	3	1	1	0	1	0	11									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	1	2	3	2	1	5	1	1	2	0	1	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	1443	104	99	60	44	43	57	106	60	50	57	11	17	9	7	42	37	14	14	6	22	3	12	2	12	29	7	18	21	14	6	14	15	7	10	24	14	67	29	14	13	23	17	12	18	28	14	18	22	29	47	7	3	4	4	3	4									
		8.23%	8.75%	9.25%	9.29%	8.66%	6.75%	7.18%	8.83%	9.42%	6.48%	7.22%	3.94%	10.24%	7.20%	10.29%	10.17%	8.67%	12.84%	6.48%	7.32%	7.56%	3.95%	5.83%	2.63%	14.63%	6.87%	7.45%	12.86%	6.23%	5.58%	9.23%	6.22%	10.00%	6.03%	8.55%	5.83%	6.11%	11.00%	14.22%	9.93%	7.69%	7.67%	28.33%	9.45%	5.84%	6.17%	9.72%	27.27%	29.73%	7.30%	8.82%	7.95%	4.17%	7.55%	4.49%	2.75%	3.15%									
20	Зюганов Геннадий Андреевич	3374	185	194	121	89	120	170	284	127	121	134	81	30	37	11	86	58	46	22	30	33	7	47	18	17	119	19	24	92	51	2	66	38	16	15	83	69	101	31	24	23	54	11	24	29	83	17	5	7	68	140	31	8	20	10	3	23									
		19.23%	15.57%	18.13%	18.73%	17.52%	18.84%	21.41%	23.65%	19.94%	15.67%	16.96%	29.03%	18.07%	29.60%	16.18%	20.82%	13.58%	42.20%	10.19%	36.59%	11.34%	9.21%	22.82%	23.68%	20.73%	28.20%	20.21%	17.14%	27.30%	20.32%	3.08%	29.33%	25.33%	13.79%	12.82%	20.15%	30.13%	16.58%	15.20%	17.02%	13.61%	18.00%	18.33%	18.90%	9.42%	18.28%	11.81%	7.58%	9.46%	17.13%	26.27%	35.23%	11.11%	37.74%	11.24%	2.75%	18.11%									
21	Миронов Сергей Михайлович	524	53	26	26	11	20	32	39	21	34	27	5	7	4	1	11	3	2	9	2	4	3	1	1	6	8	1	3	12	3	0	5	5	3	3	15	3	18	6	2	2	12	2	2	12	26	3	1	0	3	15	0	1	2	2	4	2									
		2.99%	4.46%	2.43%	4.02%	2.17%	3.14%	4.03%	3.25%	3.30%	4.40%	3.42%	1.79%	4.22%	3.20%	1.47%	2.66%	0.70%	1.83%	4.17%	2.44%	1.37%	3.95%	0.49%	1.32%	7.32%	1.90%	1.06%	2.14%	3.56%	1.20%	0.00%	2.22%	3.33%	2.59%	2.56%	3.64%	1.31%	2.96%	2.94%	1.42%	1.18%	4.00%	3.33%	1.57%	3.90%	5.73%	2.08%	1.52%	0.00%	0.76%	2.81%	0.00%	1.39%	3.77%	2.25%	3.67%	1.57%									
22	Прохоров Михаил Дмитриевич	563	31	50	31	31	24	44	51	30	52	24	4	0	1	2	10	8	4	4	1	9	2	4	0	1	5	4	1	5	6	1	6	3	0	5	11	1	16	7	3	1	4	5	0	9	9	6	3	1	8	18	0	1	0	0	1	5									
		3.21%	2.61%	4.67%	4.80%	6.10%	3.77%	5.54%	4.25%	4.71%	6.74%	3.04%	1.43%	0.00%	0.80%	2.94%	2.42%	1.87%	3.67%	1.85%	1.22%	3.09%	2.63%	1.94%	0.00%	1.22%	1.18%	4.26%	0.71%	1.48%	2.39%	1.54%	2.67%	2.00%	0.00%	4.27%	2.67%	0.44%	2.63%	3.43%	2.13%	0.59%	1.33%	8.33%	0.00%	2.92%	1.98%	4.17%	4.55%	1.35%	2.02%	3.38%	0.00%	1.39%	0.00%	0.00%	0.92%	3.94%									
23	Путин Владимир Владимирович	11515	804	690	405	324	426	490	708	393	510	540	178	111	74	47	261	316	43	165	43	218	60	142	54	46	258	63	94	204	174	56	133	89	90	84	278	140	400	131	98	130	207	25	88	239	305	103	39	44	286	311	50	58	27	73	98	92									
		65.65%	67.68%	64.49%	62.69%	63.78%	66.88%	61.71%	58.95%	61.70%	66.06%	68.35%	63.80%	66.87%	59.20%	69.12%	63.20%	74.00%	39.45%	76.39%	52.44%	74.91%	78.95%	68.93%	71.05%	56.10%	61.14%	67.02%	67.14%	60.53%	69.32%	86.15%	59.11%	59.33%	77.59%	71.79%	67.48%	61.14%	65.68%	64.22%	69.50%	76.92%	69.00%	41.67%	69.29%	77.60%	67.18%	71.53%	59.09%	59.46%	72.04%	58.35%	56.82%	80.56%	50.94%	82.02%	89.91%	72.44%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
