Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Район Бирюлево Западное																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №1611	УИК №1612	УИК №1613	УИК №1614	УИК №1615	УИК №1616	УИК №1617	УИК №1618	УИК №1619	УИК №1620	УИК №1621	УИК №1622	УИК №1623					
1	"Число избирателей, внесенных в списки"	51298	2896	2924	2722	2804	2749	2426	2128	2303	2004	2527	2447	2400	2148	2222	2106	2009	2499	2376	1911	1950	1666	2081					
2	"Число бюллетеней, полученных участковыми комиссиями"	45550	2560	2510	2500	2460	2480	2070	1900	2000	1800	2320	2220	2150	1930	2030	1800	1780	2260	2130	1670	1700	1480	1800					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	26534	1506	1410	1387	1283	1212	1310	1070	1187	1047	1330	1240	1217	1158	1368	1176	1077	1283	1206	1003	1058	872	1134					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	864	22	47	60	38	60	89	34	58	58	42	36	28	33	30	35	13	21	41	34	30	25	30					
6	Число погашенных бюллетеней	18152	1032	1053	1053	1139	1208	671	796	755	695	948	944	905	739	632	589	690	956	883	633	612	583	636					
7	Число бюллетеней в переносных ящиках для голосования	863	22	47	60	38	60	89	34	58	58	42	36	28	33	30	35	13	21	40	34	30	25	30					
8	Число бюллетеней в стационарных ящиках для голосования	26446	1506	1410	1387	1277	1212	1306	1069	1187	1047	1330	1236	1217	1092	1368	1176	1077	1282	1206	1003	1052	872	1134					
9	Число недействительных бюллетеней	387	12	15	29	24	13	9	8	9	15	23	10	11	20	16	27	13	28	16	18	24	23	24					
10	Число действительных бюллетеней	26922	1516	1442	1418	1291	1259	1386	1095	1236	1090	1349	1262	1234	1105	1382	1184	1077	1275	1230	1019	1058	874	1140					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	1115	50	50	50	50	50	50	50	50	50	65	50	50	50	50	50	50	50	50	50	50	50	50					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	677	35	38	36	31	34	32	42	22	30	55	24	32	33	26	24	22	26	25	23	33	20	34					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	480	10	23	21	32	21	20	29	24	29	17	11	26	10	30	23	7	27	27	32	20	10	31					
14	Число погашенных открепительных удостоверений	438	15	12	14	19	16	18	8	28	20	10	26	18	17	24	26	28	24	25	27	17	30	16					
15	Число открепительных удостоверений выданных ТИК	13	0	0	2	0	0	0	0	0	1	8	0	0	0	0	0	2	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	235	12	10	11	12	13	4	14	5	9	7	17	9	6	21	16	14	10	9	5	14	6	11					
		0.86%	0.78%	0.68%	0.76%	0.91%	1.02%	0.28%	1.26%	0.40%	0.81%	0.51%	1.33%	0.72%	0.53%	1.50%	1.32%	1.28%	0.76%	0.72%	0.48%	1.29%	0.66%	0.94%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1164	42	57	60	39	64	58	56	63	54	75	56	44	55	69	33	45	49	51	55	42	39	58					
		4.26%	2.74%	3.91%	4.14%	2.96%	5.03%	4.15%	5.07%	5.06%	4.88%	5.46%	4.40%	3.53%	4.88%	4.93%	2.72%	4.12%	3.76%	4.09%	5.30%	3.88%	4.34%	4.98%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	668	31	37	37	35	32	53	24	29	22	39	19	26	30	40	21	23	23	33	24	24	21	45					
		2.44%	2.02%	2.53%	2.55%	2.66%	2.51%	3.79%	2.17%	2.32%	1.99%	2.84%	1.49%	2.08%	2.66%	2.86%	1.73%	2.11%	1.76%	2.64%	2.31%	2.21%	2.34%	3.86%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1673	85	106	84	74	94	81	67	86	67	106	102	78	72	78	56	42	62	65	77	70	48	73					
		6.12%	5.56%	7.27%	5.80%	5.62%	7.38%	5.80%	6.07%	6.90%	6.06%	7.72%	8.01%	6.26%	6.4%	5.57%	4.62%	3.85%	4.75%	5.21%	7.42%	6.46%	5.35%	6.27%					
