Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Ивнянская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648					
1	"Число избирателей, внесенных в список избирателей"	19360	619	1221	867	518	777	499	1738	1462	1433	1927	165	436	672	1170	1495	521	439	991	698	408	475	279	550					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19392	615	1230	870	510	770	500	1760	1470	1390	1945	167	440	670	1190	1520	525	440	980	690	410	475	275	550					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15385	404	811	565	434	682	342	1615	1330	1150	1675	142	410	568	965	1233	318	329	707	443	335	362	154	411					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	3164	165	372	283	76	69	132	92	57	197	198	20	17	84	173	232	87	85	242	226	53	99	103	102					
6	Число погашенных избирательных бюллетеней	843	46	47	22	0	19	26	53	83	43	72	5	13	18	52	55	120	26	31	21	22	14	18	37					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3164	165	372	283	76	69	132	92	57	197	198	20	17	84	173	232	87	85	242	226	53	99	103	102					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15385	404	811	565	434	682	342	1615	1330	1150	1675	142	410	568	965	1233	318	329	707	443	335	362	154	411					
9	Число недействительных избирательных бюллетеней	201	18	12	6	0	2	6	20	9	5	13	1	13	15	2	49	3	8	7	9	2	0	0	1					
10	Число действительных избирательных бюллетеней	18348	551	1171	842	510	749	468	1687	1378	1342	1860	161	414	637	1136	1416	402	406	942	660	386	461	257	512					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	215	5	10	10	7	10	10	15	15	15	20	3	3	5	20	15	5	5	10	5	10	5	7	5					
