Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    Гурьевская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051									
1	"Число избирателей, включенных в список избирателей"	32272	1143	1206	473	535	717	683	288	1227	1255	1195	1191	1238	1234	1001	300	1320	1242	654	1207	427	94	477	316	902	866	1197	1087	182	1296	880	506	121	110	298	369	88	131	637	332	171	111	180	626	166	195	803	1019	267	73	236									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32900	1170	1200	500	550	700	700	300	1250	1350	1260	1270	1270	1230	1000	280	1300	1300	670	1250	430	100	500	300	900	900	1200	1120	180	1350	850	520	120	110	300	370	90	120	640	330	170	100	180	650	180	200	800	1050	270	80	240									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	26944	1093	1118	414	489	674	636	274	945	1121	1011	970	992	977	814	265	1098	981	592	1157	389	84	418	278	826	748	665	944	134	898	553	293	97	70	251	322	66	73	571	290	163	87	162	561	155	180	633	913	232	60	207									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2456	30	73	54	25	17	33	12	43	39	65	87	157	117	102	13	81	35	27	41	25	8	44	20	61	111	94	47	40	263	77	82	19	33	34	34	17	45	40	24	4	10	13	42	4	10	74	90	11	12	17									
6	Число погашенных избирательных бюллетеней	3500	47	9	32	36	9	31	14	262	190	184	213	121	136	84	2	121	284	51	52	16	8	38	2	13	41	441	129	6	189	220	145	4	7	15	14	7	2	29	16	3	3	5	47	21	10	93	47	27	8	16									
