Выборы Президента Российской Федерации																																																										
Дата голосования: 04.03.2012																																																										
																																																										
Наименование Избирательной комиссии:    Иглинская																																																										
																																																										
Сводная таблица итогов голосования																																																										
																																																										
	Число участковых избирательных комиссий	47																																																								
	Число участковых избирательных комиссий, приступивших к передаче сведений	47																																																								
																																																										
		Сумма	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049									
1	Число избирателей, включенных в список избирателей	25924	1020	682	1069	1176	1185	1203	1260	1269	728	697	691	971	838	469	569	247	178	510	131	946	395	438	481	288	535	767	136	504	294	478	115	116	248	83	266	91	606	1076	244	498	207	292	252	179	1080	275	141									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	26870	1020	698	1072	1188	1222	1207	1268	1269	750	718	707	977	892	486	576	246	188	507	136	1007	411	469	504	296	576	797	151	589	301	475	117	116	288	94	263	90	705	1106	250	618	218	314	274	181	1106	276	151									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19688	821	629	936	981	1012	1046	1177	945	511	445	480	769	811	409	471	214	128	261	104	665	251	303	246	110	360	421	106	311	78	390	100	105	167	64	114	76	435	877	85	280	159	255	195	134	882	240	129									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4225	86	14	44	55	73	22	21	71	157	176	159	192	27	51	22	18	37	239	25	241	89	67	175	102	133	317	20	161	202	46	8	3	62	16	142	5	106	146	151	218	37	26	19	39	167	30	8									
6	Число погашенных избирательных бюллетеней	2952	108	55	92	152	137	139	70	253	82	97	68	16	54	26	83	14	23	7	7	101	71	99	83	84	83	59	25	117	21	39	9	8	59	14	7	9	164	83	14	120	22	33	60	8	57	6	14									
