Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Иглинская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072	УИК №2073	УИК №2074	УИК №2075	УИК №2076	УИК №2077	УИК №2078	УИК №2079	УИК №2080	УИК №2081	УИК №2082	УИК №2083	УИК №2084	УИК №2085	УИК №2086	УИК №2087	УИК №2088	УИК №2089	УИК №2090	УИК №2091					
1	"Число избирателей, включенных в списки избирателей"	24604	1016	585	989	1121	990	1060	1038	1161	822	617	784	989	375	347	572	472	255	170	457	120	838	387	516	150	633	151	483	141	144	461	104	422	132	126	462	136	112	254	101	269	83	585	83	868	222	328	135	221	309	246	203	956	286	117					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24550	1005	582	979	1110	989	1053	1041	1153	812	617	790	985	375	347	572	472	255	170	463	120	833	387	516	151	637	151	483	141	144	461	104	422	132	126	462	136	111	254	101	269	83	585	83	868	222	328	135	221	309	243	203	956	286	117					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	22427	963	569	976	1105	977	1050	1027	1153	692	561	746	877	370	342	565	466	245	165	307	110	599	298	370	134	580	97	371	134	134	402	40	422	107	124	452	133	111	254	101	191	78	529	76	738	77	236	93	213	306	240	171	956	283	111					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2066	42	12	3	5	9	3	3	0	120	53	37	104	4	5	7	6	10	5	147	10	234	89	141	16	47	54	112	7	10	59	64	0	25	2	10	3	0	0	0	78	5	56	7	130	145	92	42	7	3	3	32	0	3	5					
6	Число погашенных избирательных бюллетеней	57	0	1	0	0	3	0	11	0	0	3	7	4	1	0	0	0	0	0	9	0	0	0	5	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2066	42	12	3	5	9	3	3	0	120	53	37	104	4	5	7	6	10	5	147	10	234	89	141	16	47	54	112	7	10	59	64	0	25	2	10	3	0	0	0	78	5	56	7	130	145	92	42	7	3	3	32	0	3	5					
8	Число бюллетеней в стационарных ящиках для голосования	22427	963	569	976	1105	977	1050	1027	1153	692	561	746	877	370	342	565	466	245	165	307	110	599	298	370	134	580	97	371	134	134	402	40	422	107	124	452	133	111	254	101	191	78	529	76	738	77	236	93	213	306	240	171	956	283	111					
9	Число недействительных избирательных бюллетеней	5	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	24488	1004	581	979	1110	986	1053	1030	1153	812	614	781	980	374	347	572	472	255	170	454	120	832	387	511	150	627	151	483	141	144	461	104	422	132	126	462	136	111	254	101	269	83	585	83	868	222	328	135	220	309	243	203	956	286	116					
11	Число полученных открепительных  удостоверений	593	30	10	20	20	40	20	15	30	20	15	20	20	10	10	30	5	5	5	10	3	15	3	5	5	10	3	3	3	3	5	2	5	2	2	35	10	3	10	3	5	3	10	5	30	5	5	3	3	3	3	3	35	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	354	19	9	7	13	40	14	15	21	14	8	13	15	9	2	30	5	5	0	0	0	5	0	4	1	6	0	1	1	0	5	0	1	0	0	10	2	0	1	0	0	0	2	0	30	5	0	0	3	3	3	3	20	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	219	11	5	10	23	0	17	5	16	12	0	7	7	0	0	2	5	5	1	3	0	10	0	6	0	4	0	0	2	0	4	0	11	0	1	3	2	1	0	0	6	2	1	0	18	0	0	0	0	0	1	0	8	4	6					
