Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Горно-Алтайская городская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23									
1	"Число избирателей, включенных в список избирателей"	44831	2120	2181	1748	2952	2470	2579	2050	2180	1372	1571	1435	2570	1554	2464	1974	1062	2348	1457	2063	2010	2013	1913	745									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	42510	2000	2000	1700	2800	2200	2600	2000	2000	1250	1150	1200	2400	1350	2500	1800	1100	2400	1300	2100	2000	2000	1900	760									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	26805	1299	1421	1081	1618	1564	1467	1244	1410	894	1015	907	1607	1024	1405	1235	562	1258	802	1110	1094	1237	1083	468									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1032	35	33	30	124	15	14	29	39	29	20	96	40	34	32	33	28	33	25	31	25	44	12	231									
6	Число погашенных избирательных бюллетеней	14673	666	546	589	1058	621	1119	727	551	327	115	197	753	292	1063	532	510	1109	473	959	881	719	805	61									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1032	35	33	30	124	15	14	29	39	29	20	96	40	34	32	33	28	33	25	31	25	44	12	231									
8	Число бюллетеней в стационарных ящиках для голосования	26804	1299	1421	1081	1618	1564	1467	1244	1410	894	1015	907	1607	1024	1405	1235	562	1258	801	1110	1094	1237	1083	468									
