Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
"Наименование Избирательной комиссии:    Красноярск, Кировская"																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235					
1	"Число избирателей, включенных в списки избирателей"	86207	2062	1818	1945	1563	1425	1671	1832	1809	1793	1756	1689	2325	1914	2240	1716	1841	2119	1938	1812	1617	1829	1778	1800	1644	1767	1719	1769	2119	1911	1767	1774	1213	1735	1817	1972	1689	1848	2353	2398	555	1735	1893	2380	1591	1643	1086	1724	1813					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	83200	2000	1700	1900	1500	1500	1600	1800	1700	1700	1700	1600	2100	1900	2100	1700	1800	2100	1900	1800	1500	1800	1700	1700	1600	1700	1700	1700	2200	1900	1700	1600	1100	1700	1800	1900	1600	1800	2300	2300	500	1700	1900	2300	1500	1500	900	1700	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46792	636	1000	984	801	915	1155	1248	724	910	955	900	1194	1010	1068	859	882	985	1055	1233	910	971	922	951	1192	928	988	991	1252	1033	920	901	618	1008	935	1319	882	1213	1078	1132	301	1072	1059	1252	814	923	673	960	1080					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1292	48	7	17	11	23	19	18	17	3	51	17	142	3	23	13	18	17	16	15	13	17	21	7	40	21	12	19	68	34	33	114	8	48	21	20	33	24	17	32	1	30	46	35	19	32	15	20	14					
6	Число погашенных избирательных бюллетеней	35116	1316	693	899	688	562	426	534	959	787	694	683	764	887	1009	828	900	1098	829	552	577	812	757	742	368	751	700	690	880	833	747	585	474	644	844	561	685	563	1205	1136	198	598	795	1013	667	545	212	720	706					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1290	48	7	17	11	23	19	18	17	3	51	17	142	3	23	13	18	17	16	15	13	17	21	7	40	21	12	19	68	34	33	112	8	48	21	20	33	24	17	32	1	30	46	35	19	32	15	20	14					
8	Число бюллетеней в стационарных ящиках для голосования	46721	636	993	984	801	915	1155	1248	719	910	955	900	1194	1005	1068	859	882	985	1055	1221	910	970	919	948	1192	928	988	972	1250	1033	918	901	617	1008	933	1319	882	1213	1078	1132	301	1072	1053	1252	814	923	670	960	1080					
9	Число недействительных избирательных бюллетеней	859	12	22	14	12	9	27	51	15	6	19	9	15	20	18	17	16	18	26	29	20	11	13	20	7	18	7	17	17	20	22	18	7	20	21	17	11	9	26	36	16	15	20	33	18	11	20	13	21					
10	Число действительных избирательных бюллетеней	47152	672	978	987	800	929	1147	1215	721	907	987	908	1321	988	1073	855	884	984	1045	1207	903	976	927	935	1225	931	993	974	1301	1047	929	995	618	1036	933	1322	904	1228	1069	1128	286	1087	1079	1254	815	944	665	967	1073					
11	Число полученных открепительных  удостоверений	2279	45	100	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	45	49	45	45	45	50	45	45	45	45	45	45	100	45					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1228	15	78	31	19	42	22	14	12	27	24	21	30	20	22	18	15	20	43	23	28	23	27	18	13	17	14	29	44	20	27	12	10	21	10	12	48	16	22	43	32	38	31	36	27	16	33	29	36					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	800	3	18	9	14	6	16	11	12	16	7	11	32	15	11	11	21	12	20	14	12	7	9	17	24	17	6	17	23	3	12	23	19	9	22	21	16	10	14	18	12	8	24	24	39	26	70	20	19					
14	Число неиспользованных открепительных удостоверений	1051	30	22	14	26	3	23	31	33	18	21	24	15	25	23	27	30	25	2	22	17	22	18	27	32	28	31	16	1	25	18	33	35	24	35	33	1	29	23	2	18	7	14	9	18	29	12	71	9					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	11	0	0	0	0	0	0	0	0	1	2	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	881	4	21	15	10	12	21	16	13	16	20	22	25	20	20	16	20	14	13	25	19	32	18	14	19	22	14	24	18	12	18	26	7	18	23	19	26	9	19	23	4	24	18	29	17	19	30	23	14					
		1.83%	0.58%	2.10%	1.50%	1.23%	1.28%	1.79%	1.26%	1.77%	1.75%	1.99%	2.40%	1.87%	1.98%	1.83%	1.83%	2.22%	1.40%	1.21%	2.02%	2.06%	3.24%	1.91%	1.47%	1.54%	2.32%	1.40%	2.42%	1.37%	1.12%	1.89%	2.57%	1.12%	1.70%	2.41%	1.42%	2.84%	0.73%	1.74%	1.98%	1.32%	2.18%	1.64%	2.25%	2.04%	1.99%	4.38%	2.35%	1.28%					
19	Жириновский Владимир Вольфович	6043	82	195	182	142	100	133	127	127	134	125	99	163	128	151	148	115	53	121	144	146	144	117	109	118	126	115	128	136	106	147	115	99	114	125	151	111	147	130	177	59	89	141	162	127	134	93	109	99					
		12.59%	11.99%	19.50%	18.18%	17.49%	10.66%	11.33%	10.03%	17.26%	14.68%	12.43%	10.80%	12.20%	12.70%	13.84%	16.97%	12.78%	5.29%	11.30%	11.65%	15.82%	14.59%	12.45%	11.41%	9.58%	13.28%	11.50%	12.92%	10.32%	9.93%	15.46%	11.35%	15.84%	10.80%	13.10%	11.28%	12.13%	11.88%	11.87%	15.21%	19.54%	8.08%	12.83%	12.59%	15.25%	14.03%	13.58%	11.12%	9.05%					
20	Зюганов Геннадий Андреевич	10452	164	152	193	153	166	225	239	157	220	228	233	300	253	212	151	237	329	267	216	162	206	229	238	218	241	193	254	263	225	239	290	124	271	197	241	202	231	240	247	43	202	220	335	202	207	129	225	283					
		21.77%	23.98%	15.20%	19.28%	18.84%	17.70%	19.17%	18.88%	21.33%	24.10%	22.66%	25.41%	22.46%	25.10%	19.43%	17.32%	26.33%	32.83%	24.93%	17.48%	17.55%	20.87%	24.36%	24.92%	17.69%	25.40%	19.30%	25.63%	19.95%	21.09%	25.13%	28.63%	19.84%	25.66%	20.65%	17.99%	22.08%	18.67%	21.92%	21.22%	14.24%	18.33%	20.02%	26.03%	24.25%	21.68%	18.83%	22.96%	25.87%					
21	Медведев Дмитрий Анатольевич	29776	422	610	597	495	651	768	833	424	537	614	554	833	587	690	540	512	588	644	822	576	594	563	574	870	542	671	568	884	704	525	564	388	633	588	911	565	841	680	681	180	772	700	728	469	584	413	610	677					
		62.02%	61.70%	61.00%	59.64%	60.96%	69.40%	65.42%	65.80%	57.61%	58.82%	61.03%	60.41%	62.35%	58.23%	63.24%	61.93%	56.89%	58.68%	60.13%	66.50%	62.41%	60.18%	59.89%	60.10%	70.62%	57.11%	67.10%	57.32%	67.07%	65.98%	55.21%	55.68%	62.08%	59.94%	61.64%	68.04%	61.75%	67.99%	62.10%	58.51%	59.60%	70.05%	63.69%	56.57%	56.30%	61.15%	60.29%	62.24%	61.88%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
