Выборы Президента Российской Федерации																																																																											
Дата голосования: 18.03.2018																																																																											
																																																																											
Наименование Избирательной комиссии:    Красногвардейская																																																																											
																																																																											
Сводная таблица итогов голосования																																																																											
																																																																											
	Число участковых избирательных комиссий	64																																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	64																																																																									
																																																																											
		Сумма	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873									
1	"Число избирателей, включенных в список избирателей"	65235	2294	2306	1992	2329	613	2030	2289	1523	1761	1122	384	441	2165	529	478	1755	2057	364	598	301	210	166	242	916	201	1286	467	1720	741	853	426	931	599	1442	395	1742	1842	444	173	949	1170	1214	1476	1107	1398	1166	536	765	825	650	494	613	215	1523	518	2266	1235	400	331	840	1924	546	244	703									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	57110	1960	1960	1760	2000	500	1800	1900	1470	1600	1000	330	400	1900	500	410	1550	1800	350	580	270	190	140	210	800	170	1150	430	1500	600	750	370	820	550	1300	320	1500	1620	390	150	830	1000	1060	1300	970	1200	1100	450	630	710	540	410	540	190	1320	450	2020	1080	340	290	700	1700	460	220	600									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	49217	1535	1790	1422	1868	361	1554	1615	1297	1355	914	311	348	1135	428	352	1497	1371	317	510	214	165	132	191	716	156	1019	394	1315	544	670	237	726	490	1211	296	1409	1269	339	124	755	888	971	1078	824	1073	963	426	595	669	488	374	461	167	1179	389	1640	914	319	258	561	1528	394	186	520									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3193	85	77	57	59	31	66	45	149	57	52	17	16	102	22	27	47	125	24	43	17	19	8	19	43	11	102	31	77	47	49	65	51	25	79	23	71	76	22	19	75	79	87	50	21	47	90	19	33	39	32	35	54	7	80	27	111	82	8	28	111	73	17	6	27									
6	Число погашенных избирательных бюллетеней	4700	340	93	281	73	108	180	240	24	188	34	2	36	663	50	31	6	304	9	27	39	6	0	0	41	3	29	5	108	9	31	68	43	35	10	1	20	275	29	7	0	33	2	172	125	80	47	5	2	2	20	1	25	16	61	34	269	84	13	4	28	99	49	28	53									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3193	85	77	57	59	31	66	45	149	57	52	17	16	102	22	27	47	125	24	43	17	19	8	19	43	11	102	31	77	47	49	65	51	25	79	23	71	76	22	19	75	79	87	50	21	47	90	19	33	39	32	35	54	7	80	27	111	82	8	28	111	73	17	6	27									
8	Число бюллетеней в стационарных ящиках для голосования	49214	1535	1790	1419	1868	361	1554	1615	1297	1355	914	311	348	1135	428	352	1497	1371	317	510	214	165	132	191	716	156	1019	394	1315	544	670	237	726	490	1211	296	1409	1269	339	124	755	888	971	1078	824	1073	963	426	595	669	488	374	461	167	1179	389	1640	914	319	258	561	1528	394	186	520									
9	Число недействительных избирательных бюллетеней	779	10	21	5	22	8	7	13	12	0	4	1	3	22	3	7	11	14	1	6	4	2	2	0	4	0	13	11	20	8	84	2	8	2	14	6	11	28	3	0	1	12	9	12	15	9	21	2	6	10	13	6	6	5	9	6	20	11	12	12	19	171	0	0	0									
10	Число действительных избирательных бюллетеней	51628	1610	1846	1471	1905	384	1613	1647	1434	1412	962	327	361	1215	447	372	1533	1482	340	547	227	182	138	210	755	167	1108	414	1372	583	635	300	769	513	1276	313	1469	1317	358	143	829	955	1049	1116	830	1111	1032	443	622	698	507	403	509	169	1250	410	1731	985	315	274	653	1430	411	192	547									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																											
13	Бабурин Сергей Николаевич	97	3	2	2	6	1	2	3	0	3	1	1	1	3	1	1	0	1	0	2	0	0	0	0	3	0	0	1	1	5	1	3	0	1	4	0	0	2	1	0	1	1	3	2	1	2	6	1	4	2	4	0	2	0	0	3	0	4	0	1	1	1	0	1	2									
		0.19%	0.19%	0.11%	0.14%	0.31%	0.26%	0.12%	0.18%	0.00%	0.21%	0.10%	0.30%	0.27%	0.24%	0.22%	0.26%	0.00%	0.07%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.24%	0.07%	0.85%	0.14%	0.99%	0.00%	0.19%	0.31%	0.00%	0.00%	0.15%	0.28%	0.00%	0.12%	0.10%	0.28%	0.18%	0.12%	0.18%	0.57%	0.22%	0.64%	0.28%	0.77%	0.00%	0.39%	0.00%	0.00%	0.72%	0.00%	0.40%	0.00%	0.35%	0.15%	0.06%	0.00%	0.52%	0.37%									
14	Грудинин Павел Николаевич	1041	38	48	21	30	10	21	25	21	15	11	3	4	33	4	16	60	36	14	12	3	3	0	3	12	2	23	7	25	11	8	8	7	8	29	4	19	32	7	4	21	18	9	16	8	13	21	8	11	13	15	5	18	0	28	9	67	57	7	8	18	23	10	1	0									
		1.99%	2.35%	2.57%	1.42%	1.56%	2.55%	1.30%	1.51%	1.45%	1.06%	1.14%	0.91%	1.10%	2.67%	0.89%	4.22%	3.89%	2.41%	4.11%	2.17%	1.30%	1.63%	0.00%	1.43%	1.58%	1.20%	2.05%	1.65%	1.80%	1.86%	1.11%	2.65%	0.90%	1.55%	2.25%	1.25%	1.28%	2.38%	1.94%	2.80%	2.53%	1.86%	0.85%	1.42%	0.95%	1.16%	1.99%	1.80%	1.75%	1.84%	2.88%	1.22%	3.50%	0.00%	2.22%	2.16%	3.83%	5.72%	2.14%	2.80%	2.68%	1.44%	2.43%	0.52%	0.00%									
15	Жириновский Владимир Вольфович	899	18	29	13	22	7	35	15	176	9	8	3	9	14	7	2	23	18	7	6	5	1	1	0	7	4	13	16	11	7	8	8	14	4	20	3	13	18	5	4	6	30	7	16	8	17	16	7	16	15	8	2	13	0	22	4	17	17	7	2	52	19	7	2	6									
		1.72%	1.11%	1.55%	0.88%	1.14%	1.79%	2.16%	0.90%	12.17%	0.64%	0.83%	0.91%	2.47%	1.13%	1.56%	0.53%	1.49%	1.20%	2.05%	1.08%	2.16%	0.54%	0.71%	0.00%	0.92%	2.40%	1.16%	3.76%	0.79%	1.18%	1.11%	2.65%	1.80%	0.78%	1.55%	0.94%	0.88%	1.34%	1.39%	2.80%	0.72%	3.10%	0.66%	1.42%	0.95%	1.52%	1.52%	1.57%	2.55%	2.12%	1.54%	0.49%	2.52%	0.00%	1.75%	0.96%	0.97%	1.71%	2.14%	0.70%	7.74%	1.19%	1.70%	1.04%	1.10%									
16	Путин Владимир Владимирович	48263	1529	1737	1414	1789	339	1540	1555	1209	1340	922	317	335	1096	417	342	1431	1395	314	516	214	169	135	203	725	154	1042	376	1300	534	599	276	716	493	1163	295	1390	1211	338	133	785	866	1016	1064	797	1063	961	418	578	642	449	384	464	160	1166	378	1607	892	295	254	548	1370	388	187	528									
		92.09%	94.38%	93.04%	95.80%	92.84%	86.48%	95.06%	93.67%	83.61%	94.90%	95.45%	96.65%	92.03%	88.60%	92.67%	90.24%	92.68%	93.25%	92.08%	93.31%	92.64%	91.85%	96.43%	96.67%	95.52%	92.22%	92.95%	88.47%	93.39%	90.36%	83.31%	91.39%	92.15%	95.73%	90.16%	92.48%	93.92%	90.04%	93.63%	93.01%	94.58%	89.56%	96.03%	94.33%	94.32%	94.91%	91.26%	93.93%	92.04%	90.68%	86.35%	93.89%	90.10%	91.95%	92.61%	90.87%	91.78%	89.56%	90.21%	88.81%	81.55%	85.57%	94.40%	97.40%	96.53%									
17	Собчак Ксения Анатольевна	877	13	16	12	34	12	9	33	21	34	17	2	6	51	12	7	14	22	4	4	3	9	2	1	6	5	21	4	26	18	14	5	16	3	47	7	24	40	5	1	13	31	10	6	12	11	19	8	7	17	23	6	7	7	23	5	29	9	6	1	25	11	2	0	9									
		1.67%	0.80%	0.86%	0.81%	1.76%	3.06%	0.56%	1.99%	1.45%	2.41%	1.76%	0.61%	1.65%	4.12%	2.67%	1.85%	0.91%	1.47%	1.17%	0.72%	1.30%	4.89%	1.43%	0.48%	0.79%	2.99%	1.87%	0.94%	1.87%	3.05%	1.95%	1.66%	2.06%	0.58%	3.64%	2.19%	1.62%	2.97%	1.39%	0.70%	1.57%	3.21%	0.95%	0.53%	1.42%	0.98%	1.80%	1.80%	1.11%	2.40%	4.42%	1.47%	1.36%	4.02%	1.83%	1.20%	1.66%	0.90%	1.83%	0.35%	3.72%	0.69%	0.49%	0.00%	1.65%									
18	Сурайкин Максим Александрович	103	3	4	3	5	1	3	3	3	1	0	1	2	3	0	1	0	4	0	4	0	0	0	0	1	2	1	2	2	0	2	0	3	3	3	2	9	2	0	0	1	3	0	0	1	0	2	0	2	3	1	1	1	0	0	2	6	1	0	1	1	1	3	0	0									
		0.20%	0.19%	0.21%	0.20%	0.26%	0.26%	0.19%	0.18%	0.21%	0.07%	0.00%	0.30%	0.55%	0.24%	0.00%	0.26%	0.00%	0.27%	0.00%	0.72%	0.00%	0.00%	0.00%	0.00%	0.13%	1.20%	0.09%	0.47%	0.14%	0.00%	0.28%	0.00%	0.39%	0.58%	0.23%	0.63%	0.61%	0.15%	0.00%	0.00%	0.12%	0.31%	0.00%	0.00%	0.12%	0.00%	0.19%	0.00%	0.32%	0.42%	0.19%	0.24%	0.19%	0.00%	0.00%	0.48%	0.34%	0.10%	0.00%	0.35%	0.15%	0.06%	0.73%	0.00%	0.00%									
19	Титов Борис Юрьевич	100	0	4	2	8	7	1	5	2	3	1	0	3	3	0	0	0	2	1	0	1	0	0	0	1	0	2	1	2	2	0	0	3	1	2	1	4	4	1	1	0	0	1	5	2	0	5	0	0	1	2	1	2	0	3	5	0	0	0	1	2	2	0	0	0									
		0.19%	0.00%	0.21%	0.14%	0.42%	1.79%	0.06%	0.30%	0.14%	0.21%	0.10%	0.00%	0.82%	0.24%	0.00%	0.00%	0.00%	0.13%	0.29%	0.00%	0.43%	0.00%	0.00%	0.00%	0.13%	0.00%	0.18%	0.24%	0.14%	0.34%	0.00%	0.00%	0.39%	0.19%	0.16%	0.31%	0.27%	0.30%	0.28%	0.70%	0.00%	0.00%	0.09%	0.44%	0.24%	0.00%	0.47%	0.00%	0.00%	0.14%	0.38%	0.24%	0.39%	0.00%	0.24%	1.20%	0.00%	0.00%	0.00%	0.35%	0.30%	0.12%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	248	6	6	4	11	7	2	8	2	7	2	0	1	12	6	3	5	4	0	3	1	0	0	3	0	0	6	7	5	6	3	0	10	0	8	1	10	8	1	0	2	6	3	7	1	5	2	1	4	5	5	4	2	2	8	4	5	5	0	6	6	3	1	1	2									
		0.47%	0.37%	0.32%	0.27%	0.57%	1.79%	0.12%	0.48%	0.14%	0.50%	0.21%	0.00%	0.27%	0.97%	1.33%	0.79%	0.32%	0.27%	0.00%	0.54%	0.43%	0.00%	0.00%	1.43%	0.00%	0.00%	0.54%	1.65%	0.36%	1.02%	0.42%	0.00%	1.29%	0.00%	0.62%	0.31%	0.68%	0.59%	0.28%	0.00%	0.24%	0.62%	0.28%	0.62%	0.12%	0.45%	0.19%	0.22%	0.64%	0.71%	0.96%	0.98%	0.39%	1.15%	0.64%	0.96%	0.29%	0.50%	0.00%	2.10%	0.89%	0.19%	0.24%	0.52%	0.37%									
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
																																																																											
