Выборы Президента Российской Федерации																																									
Дата голосования: 02.03.2008																																									
																																									
"Наименование Избирательной комиссии:    Ульяновск, Заволжская N2"																																									
																																									
Сводная таблица результатов выборов																																									
																																									
	Число участковых избирательных комиссий	34																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																							
																																									
		Сумма	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865					
1	"Число избирателей, включенных в списки избирателей"	91862	2861	2802	2852	2232	2289	1622	2784	1822	2618	2843	2721	2868	2843	2789	2748	2922	2837	2677	2533	2621	2837	2759	2712	2827	2857	2862	2906	2774	2841	2848	2884	2765	2935	2771					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	89200	2800	2700	2800	2100	2200	1500	2700	1700	2500	2800	2700	2800	2800	2700	2700	2600	2800	2600	2500	2600	2800	2700	2600	2800	2800	2800	2800	2700	2800	2800	2800	2700	2800	2700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	45876	1280	1304	1442	1214	1088	896	1460	966	1341	1576	1403	1404	1517	1294	1405	1286	1339	1315	1345	1325	1439	1247	1350	1434	1339	1395	1489	1341	1403	1497	1411	1366	1472	1493					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1051	33	32	17	16	18	15	26	14	18	17	36	24	15	25	17	265	43	39	35	24	49	41	10	25	17	26	16	21	17	22	21	28	13	16					
6	Число погашенных избирательных бюллетеней	42273	1487	1364	1341	870	1094	589	1214	720	1141	1207	1261	1372	1268	1381	1278	1049	1418	1246	1120	1251	1312	1412	1240	1341	1444	1379	1295	1338	1380	1281	1368	1306	1315	1191					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1051	33	32	17	16	18	15	26	14	18	17	36	24	15	25	17	265	43	39	35	24	49	41	10	25	17	26	16	21	17	22	21	28	13	16					
