Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Нюксенская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673					
1	"Число избирателей, внесенных в списки"	8697	300	274	170	384	258	268	181	235	289	700	248	41	212	143	168	42	671	81	367	1457	377	1449	382					
2	"Число бюллетеней, полученных участковыми комиссиями"	8970	300	270	180	380	280	270	180	250	310	730	240	45	210	140	180	45	680	90	400	1530	370	1510	380					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	5791	195	223	125	267	188	186	149	140	217	395	117	36	113	93	129	22	417	65	107	1042	254	1063	248					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1270	58	11	22	30	54	60	9	42	14	159	83	5	73	30	23	12	62	9	225	100	25	79	85					
6	Число погашенных бюллетеней	1909	47	36	33	83	38	24	22	68	79	176	40	4	24	17	28	11	201	16	68	388	91	368	47					
7	Число бюллетеней в переносных ящиках для голосования	1270	58	11	22	30	54	60	9	42	14	159	83	5	73	30	23	12	62	9	225	100	25	79	85					
8	Число бюллетеней в стационарных ящиках для голосования	5791	195	223	125	267	188	186	149	140	217	395	117	36	113	93	129	22	417	65	107	1042	254	1063	248					
9	Число недействительных бюллетеней	199	6	3	6	10	10	11	8	8	11	12	2	0	7	4	0	0	22	4	11	21	17	19	7					
10	Число действительных бюллетеней	6862	247	231	141	287	232	235	150	174	220	542	198	41	179	119	152	34	457	70	321	1121	262	1123	326					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	10	10	5	10	10	10	5	10	10	20	10	3	10	5	5	2	20	5	10	30	10	30	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	33	0	0	3	0	2	0	0	0	0	0	0	0	0	1	0	0	4	0	2	9	3	9	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	20	2	1	0	0	0	0	0	1	0	4	0	0	0	0	0	1	1	0	1	2	2	5	0					
14	Число погашенных открепительных удостоверений	217	10	10	2	10	8	10	5	10	10	20	10	3	10	4	5	2	16	5	8	21	7	21	10					
