Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																													
Дата голосования: 04.12.2011																													
																													
Наименование Избирательной комиссии:    Питерская																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №1327	УИК №1328	УИК №1329	УИК №1330	УИК №1331	УИК №1332	УИК №1333	УИК №1334	УИК №1335	УИК №1336	УИК №1337	УИК №1338	УИК №1339	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348					
1	"Число избирателей, внесенных в список избирателей"	13410	2292	1903	971	708	138	513	482	763	190	771	134	622	953	700	74	77	534	73	730	127	340	315					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13434	2077	1694	1024	730	149	523	503	801	195	786	133	651	1086	709	83	78	546	82	771	129	356	328					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9131	1323	984	708	600	110	395	331	589	111	517	113	548	848	401	35	41	436	61	399	61	291	229					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1231	151	153	98	56	21	42	31	31	13	109	7	39	105	58	6	15	78	9	140	5	15	49					
6	Число погашенных избирательных бюллетеней	3072	603	557	218	74	18	86	141	181	71	160	13	64	133	250	42	22	32	12	232	63	50	50					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1231	151	153	98	56	21	42	31	31	13	109	7	39	105	58	6	15	78	9	140	5	15	49					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9131	1323	984	708	600	110	395	331	589	111	517	113	548	848	401	35	41	436	61	399	61	291	229					
9	Число недействительных избирательных бюллетеней	67	7	9	0	10	1	9	5	6	1	1	3	0	2	8	0	0	0	0	2	0	0	3					
10	Число действительных избирательных бюллетеней	10295	1467	1128	806	646	130	428	357	614	123	625	117	587	951	451	41	56	514	70	537	66	306	275					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	282	71	57	14	10	1	8	10	20	3	10	2	10	16	9	2	0	13	1	12	3	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	282	71	57	14	10	1	8	10	20	3	10	2	10	16	9	2	0	13	1	12	3	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	33	1	6	6	3	0	1	1	0	0	0	4	0	4	2	0	0	0	0	1	1	0	3					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	18	6	8	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1262	254	220	91	69	6	31	64	59	16	47	18	33	97	54	11	12	62	4	62	10	14	28					
		12.18%	17.23%	19.35%	11.29%	10.52%	4.58%	7.09%	17.68%	9.52%	12.90%	7.51%	15.00%	5.62%	10.18%	11.76%	26.83%	21.43%	12.06%	5.71%	11.50%	15.15%	4.58%	10.07%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	606	137	105	57	28	4	6	17	64	13	31	2	5	30	40	0	0	5	0	38	2	12	10					
		5.85%	9.29%	9.23%	7.07%	4.27%	3.05%	1.37%	4.70%	10.32%	10.48%	4.95%	1.67%	0.85%	3.15%	8.71%	0.00%	0.00%	0.97%	0.00%	7.05%	3.03%	3.92%	3.60%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	44	13	5	0	0	1	0	2	3	1	4	1	0	0	8	0	0	2	0	1	0	2	1					
		0.42%	0.88%	0.44%	0.00%	0.00%	0.76%	0.00%	0.55%	0.48%	0.81%	0.64%	0.83%	0.00%	0.00%	1.74%	0.00%	0.00%	0.39%	0.00%	0.19%	0.00%	0.65%	0.36%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1446	369	244	14	98	12	30	47	158	29	51	2	27	100	80	6	11	7	3	98	16	18	26					
		13.95%	25.03%	21.46%	1.74%	14.94%	9.16%	6.86%	12.98%	25.48%	23.39%	8.15%	1.67%	4.60%	10.49%	17.43%	14.63%	19.64%	1.36%	4.29%	18.18%	24.24%	5.88%	9.35%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	54	16	13	0	4	3	0	6	2	0	3	0	0	0	1	0	0	0	0	4	0	1	1					
		0.52%	1.09%	1.14%	0.00%	0.61%	2.29%	0.00%	1.66%	0.32%	0.00%	0.48%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.33%	0.36%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6861	669	534	644	446	104	361	221	327	64	489	94	522	724	267	24	33	437	63	334	38	258	208					
