Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Грязовецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497					
1	"Число избирателей, включенных в списки избирателей"	28818	2351	2352	2320	2220	1891	1155	1969	559	997	1421	461	716	182	170	280	343	103	867	556	70	255	112	105	496	1073	148	611	291	512	368	167	199	645	371	294	427	189	151	201	659	561					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27360	2000	2200	2100	2100	1600	1100	1800	500	950	1300	440	660	190	170	280	340	100	870	540	80	300	120	120	500	1000	150	600	290	550	360	190	210	700	390	310	450	200	150	190	690	570					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16915	1410	1540	1299	1405	1029	640	848	347	505	961	225	454	95	78	142	223	56	524	252	23	193	83	44	254	719	115	306	142	356	167	94	107	393	243	132	328	146	99	132	475	331					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3593	228	90	147	117	133	55	131	39	39	56	19	33	44	50	95	52	25	165	184	46	46	22	46	141	188	16	196	109	117	106	57	74	153	68	132	66	32	16	23	90	147					
6	Число погашенных избирательных бюллетеней	6852	362	570	654	578	438	405	821	114	406	283	196	173	51	42	43	65	19	181	104	11	61	15	30	105	93	19	98	39	77	87	39	29	154	79	46	56	22	35	35	125	92					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3593	228	90	147	117	133	55	131	39	39	56	19	33	44	50	95	52	25	165	184	46	46	22	46	141	188	16	196	109	117	106	57	74	153	68	132	66	32	16	23	90	147					
8	Число бюллетеней в стационарных ящиках для голосования	16915	1410	1540	1299	1405	1029	640	848	347	505	961	225	454	95	78	142	223	56	524	252	23	193	83	44	254	719	115	306	142	356	167	94	107	393	243	132	328	146	99	132	475	331					
9	Число недействительных избирательных бюллетеней	182	10	19	16	10	9	4	14	3	7	14	21	4	2	0	0	2	1	2	2	0	0	1	0	5	6	0	1	4	5	0	5	0	2	1	0	1	0	0	2	5	4					
10	Число действительных избирательных бюллетеней	20326	1628	1611	1430	1512	1153	691	965	383	537	1003	223	483	137	128	237	273	80	687	434	69	239	104	90	390	901	131	501	247	468	273	146	181	544	310	264	393	178	115	153	560	474					
11	Число полученных открепительных  удостоверений	1322	25	36	35	30	15	12	43	35	18	42	12	7	12	5	12	10	5	113	57	11	47	7	20	50	125	11	33	22	70	31	25	24	40	45	29	60	23	16	4	50	55					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1285	22	29	34	26	15	12	43	33	16	42	12	7	11	5	12	8	0	113	57	11	47	7	20	49	124	11	33	21	68	30	25	24	39	45	29	60	23	16	4	47	55					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	472	49	21	39	27	21	17	25	25	8	15	11	3	5	0	2	0	4	16	8	6	9	2	5	12	22	3	3	5	21	4	4	4	8	4	5	16	15	6	4	14	4					
14	Число неиспользованных открепительных удостоверений	37	3	7	1	4	0	0	0	2	2	0	0	0	1	0	0	2	5	0	0	0	0	0	0	1	1	0	0	1	2	1	0	0	1	0	0	0	0	0	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	47	2	3	2	2	1	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	4	0	1	2	7	0	0	0	10	3	2	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	256	27	24	21	21	19	11	5	14	9	10	5	3	0	2	1	6	0	8	4	2	0	0	0	0	12	5	4	1	10	0	2	1	4	6	1	1	1	2	2	6	6					
