Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    Шамильская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836					
1	"Число избирателей, внесенных в списки избирателей"	15858	537	717	125	290	125	153	371	262	997	389	91	118	140	110	198	793	234	281	315	335	168	61	74	176	783	239	416	251	72	192	1986	690	135	524	204	766	432	59	1005	103	477	182	179	103					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15030	500	700	100	250	110	140	360	210	1000	380	85	110	130	100	190	770	215	270	300	320	160	55	70	170	700	190	385	230	65	180	1900	650	125	524	180	766	400	55	1000	95	450	170	170	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	13841	365	700	100	163	110	102	340	183	990	380	85	110	120	97	132	770	200	240	265	317	157	55	68	170	665	190	344	216	50	117	1700	636	76	490	175	730	350	52	905	82	437	158	153	96					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	270	0	0	0	11	0	0	0	6	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	200	0	0	0	5	20	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	919	135	0	0	76	0	38	20	21	10	0	0	0	10	0	53	0	15	30	35	3	3	0	2	0	35	0	41	14	15	43	0	14	49	34	0	16	50	3	95	13	13	12	17	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	270	0	0	0	11	0	0	0	6	0	0	0	0	0	3	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	200	0	0	0	5	20	0	0	0	0	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13841	365	700	100	163	110	102	340	183	990	380	85	110	120	97	132	770	200	240	265	317	157	55	68	170	665	190	344	216	50	117	1700	636	76	490	175	730	350	52	905	82	437	158	153	96					
9	Число недействительных избирательных бюллетеней	31	0	0	0	0	0	0	1	0	3	0	0	2	0	1	0	0	0	0	4	8	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	1	0	0	0	0	2	0	1					
10	Число действительных избирательных бюллетеней	14080	365	700	100	174	110	102	339	189	987	380	85	108	120	99	137	770	200	240	261	309	157	55	68	170	665	190	337	216	50	137	1900	635	76	490	180	750	349	52	905	82	437	156	153	95					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	299	10	10	3	5	3	4	10	5	15	10	2	3	3	2	5	10	5	5	10	10	5	2	2	5	10	5	10	5	2	5	21	10	3	10	5	10	10	2	21	3	10	5	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	19	0	3	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	1	0	8	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	280	10	7	3	5	3	4	10	5	15	10	2	1	2	2	5	10	5	5	10	10	5	2	2	5	10	5	10	5	2	2	21	10	3	10	5	9	9	2	13	3	10	5	5	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	1.Политическая партия «Аграрная партия России»	100	2	0	0	2	0	0	0	0	2	0	0	0	0	2	5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	18	0	0	0	1	3	0	0	0	15	0	9	0					
		0.71%	0.55%	0.00%	0.00%	1.15%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	2.00%	3.65%	3.90%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	8.03%	0.00%	2.83%	0.00%	0.00%	0.00%	0.13%	0.86%	0.00%	0.00%	0.00%	3.43%	0.00%	5.88%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.01%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	997	0	21	10	3	0	7	12	17	9	300	0	2	6	2	6	102	20	10	6	9	0	1	1	20	0	180	4	6	8	19	0	10	8	36	9	6	10	4	101	3	5	0	23	1					
		7.07%	0.00%	3.00%	10.00%	1.72%	0.00%	6.86%	3.53%	8.99%	0.91%	78.95%	0.00%	1.82%	5.00%	2.00%	4.38%	13.25%	10.00%	4.17%	2.26%	2.84%	0.00%	1.82%	1.47%	11.76%	0.00%	94.74%	1.16%	2.78%	16.00%	13.87%	0.00%	1.57%	10.53%	7.35%	5.00%	0.80%	2.86%	7.69%	11.16%	3.66%	1.14%	0.00%	15.03%	1.04%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0					
