Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																										
Дата голосования: 04.12.2011																										
																										
Наименование Избирательной комиссии:    Старошайговская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575					
1	"Число избирателей, внесенных в список избирателей"	11070	636	211	217	234	473	264	766	748	223	405	533	383	184	696	328	2236	1982	280	271					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11410	660	213	217	249	482	268	795	761	232	410	549	388	189	712	332	2322	2058	300	273					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10241	592	203	201	221	433	228	710	702	180	379	473	309	184	680	328	2075	1832	264	247					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	784	43	7	16	11	40	36	52	39	42	26	55	73	0	16	0	158	130	16	24					
6	Число погашенных избирательных бюллетеней	385	25	3	0	17	9	4	33	20	10	5	21	6	5	16	4	89	96	20	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	784	43	7	16	11	40	36	52	39	42	26	55	73	0	16	0	158	130	16	24					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10241	592	203	201	221	433	228	710	702	180	379	473	309	184	680	328	2075	1832	264	247					
9	Число недействительных избирательных бюллетеней	9	0	0	0	8	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	11016	635	210	217	224	473	264	762	741	222	405	527	382	184	696	328	2233	1962	280	271					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	270	15	5	5	5	10	5	20	20	5	10	15	10	5	20	10	50	50	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	127	13	0	0	3	2	3	9	12	0	1	7	0	0	3	0	31	38	5	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	70	5	1	4	2	2	4	3	14	2	9	4	1	3	3	1	3	7	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	143	2	5	5	2	8	2	11	8	5	9	8	10	5	17	10	19	12	0	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	12	0	0	0	0	0	0	2	1	1	0	1	0	0	0	0	0	7	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.13%	0.45%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	16	0	0	0	1	1	1	2	2	1	0	0	0	0	0	0	5	3	0	0					
		0.15%	0.00%	0.00%	0.00%	0.43%	0.21%	0.38%	0.26%	0.27%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.15%	0.00%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	57	1	0	2	1	1	2	6	12	1	2	2	0	0	2	0	17	8	0	0					
		0.52%	0.16%	0.00%	0.92%	0.43%	0.21%	0.76%	0.79%	1.62%	0.45%	0.49%	0.38%	0.00%	0.00%	0.29%	0.00%	0.76%	0.41%	0.00%	0.00%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	10927	634	210	215	222	471	261	752	726	219	403	524	382	184	694	328	2211	1940	280	271					
		99.11%	99.84%	100.00%	99.08%	95.69%	99.58%	98.86%	98.69%	97.98%	98.65%	99.51%	99.24%	100.00%	100.00%	99.71%	100.00%	99.01%	98.88%	100.00%	100.00%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
