Выборы Президента Российской Федерации																																																																								
Дата голосования: 18.03.2018																																																																								
																																																																								
Наименование Избирательной комиссии:    Павлово-Посадская городская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	61																																																																						
																																																																								
		Сумма	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2265	УИК №2266	УИК №2267	УИК №2268	УИК №2269	УИК №2270	УИК №2271	УИК №2272	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277	УИК №2278	УИК №2279	УИК №2280	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290	УИК №2291	УИК №2292	УИК №3993	УИК №3994	УИК №3995	УИК №3996	УИК №3997	УИК №3998	УИК №3999	УИК №4000	УИК №4001	УИК №4002									
1	"Число избирателей, включенных в список избирателей"	65559	324	1128	1327	1211	1471	918	1542	1581	1927	1626	1473	1610	1586	1410	1414	1101	1321	1385	1383	1381	1128	931	1242	1473	1319	1005	1223	1310	1634	1447	1045	1247	1060	796	278	707	297	329	838	838	770	270	1442	1111	630	1773	287	786	442	311	481	721	915	1433	1227	1112	858	829	885	864	1146									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	62500	370	1000	1300	1100	1400	800	1500	1500	1700	1600	1500	1600	1500	1400	1400	1100	1300	1400	1400	1300	1100	900	1200	1400	1300	900	1200	1300	1700	1400	1000	1200	1000	700	250	700	250	250	800	700	700	280	1400	1000	500	1700	250	700	400	250	400	600	900	1400	1200	1100	800	800	800	900	1000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	36556	252	617	737	685	769	536	933	961	1063	925	842	864	877	728	781	608	650	739	739	767	641	521	717	883	669	613	672	620	904	838	521	696	545	496	119	444	119	177	415	470	380	158	823	618	378	1063	198	451	216	165	270	431	512	848	726	597	502	449	479	466	673									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1840	70	22	20	17	18	14	20	25	16	23	23	31	31	30	36	15	32	18	33	26	33	17	15	21	37	24	37	51	34	41	42	26	23	12	25	10	64	30	63	36	43	40	28	51	43	30	15	55	65	55	58	3	27	28	20	12	12	16	10	31	37									
6	Число погашенных избирательных бюллетеней	24104	48	361	543	398	613	250	547	514	621	652	635	705	592	642	583	477	618	643	628	507	426	362	468	496	594	263	491	629	762	521	437	478	432	192	106	246	67	43	322	194	277	82	549	331	79	607	37	194	119	30	72	166	361	524	454	491	286	335	311	403	290									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1840	70	22	20	17	18	14	20	25	16	23	23	31	31	30	36	15	32	18	33	26	33	17	15	21	37	24	37	51	34	41	42	26	23	12	25	10	64	30	63	36	43	40	28	51	43	30	15	55	65	55	58	3	27	28	20	12	12	16	10	31	37									
8	Число бюллетеней в стационарных ящиках для голосования	36552	252	617	737	685	769	536	933	961	1063	925	842	864	877	728	781	608	650	739	738	767	641	521	717	883	669	613	672	620	902	838	521	696	545	496	119	444	119	177	415	469	380	158	823	618	378	1063	198	451	216	165	270	431	512	848	726	597	502	449	479	466	673									
9	Число недействительных избирательных бюллетеней	542	5	5	14	10	14	9	16	13	13	19	13	21	16	7	5	8	9	10	16	18	8	7	5	6	14	17	5	11	14	12	7	4	0	8	0	8	4	2	10	3	8	4	26	8	3	16	0	4	0	4	3	3	5	18	10	13	3	5	9	5	9									
10	Число действительных избирательных бюллетеней	37850	317	634	743	692	773	541	937	973	1066	929	852	874	892	751	812	615	673	747	755	775	666	531	727	898	692	620	704	660	922	867	556	718	568	500	144	446	179	205	468	502	415	194	825	661	418	1077	213	502	281	216	325	431	534	858	736	596	511	460	480	492	701									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
13	Бабурин Сергей Николаевич	261	3	3	5	4	4	2	8	9	7	7	8	4	9	7	9	3	2	8	7	6	6	2	3	6	6	6	9	3	3	4	4	5	4	1	2	1	1	1	4	1	0	2	9	0	5	8	1	2	2	1	2	2	8	7	1	5	4	5	2	2	6									
		0.68%	0.93%	0.47%	0.66%	0.57%	0.51%	0.36%	0.84%	0.91%	0.65%	0.74%	0.92%	0.45%	0.99%	0.92%	1.10%	0.48%	0.29%	1.06%	0.91%	0.76%	0.89%	0.37%	0.41%	0.66%	0.85%	0.94%	1.27%	0.45%	0.32%	0.46%	0.71%	0.69%	0.70%	0.20%	1.39%	0.22%	0.55%	0.48%	0.84%	0.20%	0.00%	1.01%	1.06%	0.00%	1.19%	0.73%	0.47%	0.40%	0.71%	0.45%	0.61%	0.46%	1.48%	0.80%	0.13%	0.82%	0.78%	1.08%	0.41%	0.40%	0.85%									
14	Грудинин Павел Николаевич	4253	27	78	75	94	90	63	97	103	144	111	85	114	93	79	86	60	60	69	87	82	62	58	83	98	60	81	95	80	98	116	63	85	65	53	23	58	12	18	42	54	50	19	91	80	60	131	24	55	41	23	33	52	59	103	105	61	40	66	41	47	71									
		11.08%	8.39%	12.21%	9.91%	13.39%	11.44%	11.45%	10.18%	10.45%	13.35%	11.71%	9.83%	12.74%	10.24%	10.42%	10.53%	9.63%	8.80%	9.11%	11.28%	10.34%	9.20%	10.78%	11.34%	10.84%	8.50%	12.72%	13.40%	11.92%	10.47%	13.20%	11.19%	11.77%	11.44%	10.43%	15.97%	12.78%	6.56%	8.70%	8.79%	10.69%	11.82%	9.60%	10.69%	11.96%	14.25%	11.99%	11.27%	10.87%	14.59%	10.45%	10.06%	11.98%	10.95%	11.76%	14.08%	10.02%	7.78%	14.19%	8.38%	9.46%	10.00%									
15	Жириновский Владимир Вольфович	2540	29	37	51	48	42	34	57	67	66	62	50	50	50	53	53	35	66	59	65	51	53	30	49	52	43	38	46	48	67	50	33	48	39	32	4	31	10	13	39	36	35	14	52	39	34	75	15	27	28	16	22	26	43	65	44	40	30	27	34	40	48									
