Выборы Президента Российской Федерации																																																																					
Дата голосования: 02.03.2008																																																																					
																																																																					
Наименование Избирательной комиссии:    Завьяловская																																																																					
																																																																					
Сводная таблица результатов выборов																																																																					
																																																																					
	Число участковых избирательных комиссий	62																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																			
																																																																					
		Сумма	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758	УИК №1759	УИК №1760	УИК №1761	УИК №1762					
1	"Число избирателей, включенных в списки избирателей"	44831	1372	412	236	84	89	272	92	2281	937	342	161	149	1984	1732	1383	1364	845	612	1448	501	365	933	118	132	1229	264	237	192	204	645	656	239	835	208	1086	1473	2013	548	2344	911	1326	291	182	160	884	714	258	616	877	313	986	1130	932	695	794	81	58	1213	482	183	351	1377					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	39730	1200	400	200	100	80	250	100	2250	900	300	150	150	1600	1500	1100	1100	800	500	1250	450	300	900	100	100	1000	250	200	200	200	600	600	200	800	200	1000	1500	1600	500	2000	800	1000	250	150	150	800	700	250	550	800	250	900	1000	900	650	750	80	70	1000	400	150	300	1200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29549	871	259	156	55	61	181	61	1537	526	210	78	87	1363	1098	904	729	513	355	1129	329	246	622	71	62	821	154	140	128	120	425	463	160	592	164	729	1028	1412	373	1476	615	884	209	93	114	646	559	230	438	567	207	520	765	654	451	482	67	51	731	287	94	235	962					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1741	41	10	14	7	5	14	11	41	66	21	35	25	20	31	14	75	9	37	15	8	21	31	5	26	26	18	13	13	7	36	35	12	34	14	20	27	50	11	88	57	64	11	28	16	59	36	8	34	18	39	49	30	10	18	28	3	4	132	19	12	8	72					
6	Число погашенных избирательных бюллетеней	8440	288	131	30	38	14	55	28	672	308	69	37	38	217	371	182	296	278	108	106	113	33	247	24	12	153	78	47	59	73	139	102	28	174	22	251	445	138	116	436	128	52	30	29	20	95	105	12	78	215	4	331	205	236	181	240	10	15	137	94	44	57	166					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1741	41	10	14	7	5	14	11	41	66	21	35	25	20	31	14	75	9	37	15	8	21	31	5	26	26	18	13	13	7	36	35	12	34	14	20	27	50	11	88	57	64	11	28	16	59	36	8	34	18	39	49	30	10	18	28	3	4	132	19	12	8	72					
8	Число бюллетеней в стационарных ящиках для голосования	29533	871	259	156	55	61	181	61	1534	525	210	78	87	1363	1098	904	729	513	355	1129	329	246	622	71	62	821	154	140	128	120	425	463	160	592	164	729	1026	1411	373	1474	615	884	209	93	114	644	559	230	437	567	207	517	765	654	451	482	67	51	731	287	94	235	961					
9	Число недействительных избирательных бюллетеней	386	8	4	1	3	1	2	1	33	2	1	3	1	16	8	13	11	11	11	13	2	5	10	0	0	9	2	2	0	2	13	9	1	6	0	10	14	21	1	17	4	0	2	0	0	13	6	1	8	3	0	30	9	7	2	1	0	0	11	1	0	2	19					
10	Число действительных избирательных бюллетеней	30888	904	265	169	59	65	193	71	1542	589	230	110	111	1367	1121	905	793	511	381	1131	335	262	643	76	88	838	170	151	141	125	448	489	171	620	178	739	1039	1440	383	1545	668	948	218	121	130	690	589	237	463	582	246	536	786	657	467	509	70	55	852	305	106	241	1014					
11	Число полученных открепительных  удостоверений	879	20	10	5	5	5	5	10	30	20	5	5	5	20	30	25	10	10	5	25	10	10	13	5	5	10	5	5	5	5	15	25	10	45	5	31	30	40	10	35	10	10	5	5	5	40	40	7	5	20	10	10	20	20	10	15	5	5	15	8	5	10	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	588	9	9	1	0	1	0	7	22	17	1	0	1	18	18	15	5	6	0	18	3	3	11	1	2	7	1	1	2	0	13	21	6	42	1	22	24	22	3	29	7	7	5	0	1	33	29	7	1	17	8	7	13	14	10	12	2	5	14	6	1	7	20					
