Выборы Президента Российской Федерации																																																						
Дата голосования: 04.03.2012																																																						
																																																						
Наименование Избирательной комиссии:    Шадринская городская																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	43																																																				
																																																						
		Сумма	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №183	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1190	УИК №1191									
1	Число избирателей, включенных в список избирателей	60248	82	836	521	946	2743	2563	1718	1106	1241	1263	1442	1778	1141	1305	1225	1085	2507	2450	1385	712	2261	2157	2193	2193	1169	1751	1864	1881	770	1722	2118	1301	1195	1673	1255	1321	837	443	1409	2143	276	122	145									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	54050	200	900	550	800	2500	2300	1300	1000	1200	1200	1200	1700	1000	1000	1000	1000	2300	2300	1300	600	2000	2000	2000	2000	1000	1500	1500	1800	550	1500	2000	1200	1000	1500	1000	1100	700	400	1200	2000	250	200	300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	34632	72	441	300	480	1524	1563	941	522	671	699	742	883	571	646	655	584	1324	1240	854	392	1365	1113	1261	1461	720	1062	1212	1197	471	1073	1383	757	674	1065	781	785	495	207	787	1219	173	122	145									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2475	0	157	221	11	76	81	59	58	59	37	74	32	110	29	83	11	65	61	36	36	87	192	65	82	50	74	44	72	20	60	44	35	25	37	64	48	45	34	34	55	12	0	0									
6	Число погашенных избирательных бюллетеней	16943	128	302	29	309	900	656	300	420	470	464	384	785	319	325	262	405	911	999	410	172	548	695	674	457	230	364	244	531	59	367	573	408	301	398	155	267	160	159	379	726	65	78	155									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2475	0	157	221	11	76	81	59	58	59	37	74	32	110	29	83	11	65	61	36	36	87	192	65	82	50	74	44	72	20	60	44	35	25	37	64	48	45	34	34	55	12	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	34626	72	441	300	480	1524	1563	941	522	671	699	742	883	571	646	655	584	1324	1240	854	392	1365	1110	1261	1461	720	1062	1212	1196	471	1072	1383	757	674	1065	781	784	495	207	787	1219	173	122	145									
9	Число недействительных избирательных бюллетеней	367	0	5	6	5	13	13	9	7	9	8	8	13	3	8	6	6	14	10	7	8	9	11	18	13	7	13	20	9	4	16	13	11	5	6	8	9	7	2	8	11	1	7	1									
10	Число действительных избирательных бюллетеней	36734	72	593	515	486	1587	1631	991	573	721	728	808	902	678	667	732	589	1375	1291	883	420	1443	1291	1308	1530	763	1123	1236	1259	487	1116	1414	781	694	1096	837	823	533	239	813	1263	184	115	144									
11	Число полученных открепительных  удостоверений	1218	0	20	0	20	50	50	30	20	20	30	35	29	21	20	20	20	45	40	20	20	47	36	48	50	30	37	40	35	20	50	50	30	30	45	30	30	20	10	25	40	5	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1114	0	16	0	19	50	50	22	14	16	22	29	28	21	20	20	16	45	38	14	15	46	36	48	46	27	35	37	35	20	47	50	30	18	44	28	19	17	9	25	40	2	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1466	13	45	91	12	33	39	38	12	15	18	25	22	17	22	18	16	20	31	13	14	46	34	49	41	27	27	109	23	123	31	53	31	38	39	18	15	15	19	18	89	19	20	68									
14	Число неиспользованных открепительных удостоверений	104	0	4	0	1	0	0	8	6	4	8	6	1	0	0	0	4	0	2	6	5	1	0	0	4	3	2	3	0	0	3	0	0	12	1	2	11	3	1	0	0	3	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	79	0	9	0	2	8	2	3	1	2	1	0	1	3	0	0	1	3	2	1	1	3	3	1	4	3	3	2	3	0	2	2	2	0	3	0	4	0	0	2	1	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
19	Жириновский Владимир Вольфович	2749	16	38	15	34	119	140	89	48	50	71	66	61	85	55	65	46	119	107	81	27	86	92	91	108	47	68	76	76	25	64	99	71	71	74	53	56	37	24	54	96	14	24	11									
		7.41%	22.22%	6.35%	2.88%	6.92%	7.44%	8.52%	8.90%	8.28%	6.85%	9.65%	8.09%	6.67%	12.48%	8.15%	8.81%	7.73%	8.57%	8.22%	9.10%	6.31%	5.92%	7.07%	6.86%	6.99%	6.10%	5.99%	6.05%	5.99%	5.09%	5.65%	6.94%	8.96%	10.16%	6.72%	6.27%	6.73%	6.85%	9.96%	6.58%	7.54%	7.57%	19.67%	7.59%									
20	Зюганов Геннадий Андреевич	5288	3	76	13	55	202	276	144	81	92	87	106	102	76	69	77	80	180	194	140	62	206	173	227	264	117	162	193	212	82	211	226	92	89	181	131	126	77	18	132	192	38	4	20									
		14.25%	4.17%	12.71%	2.50%	11.20%	12.63%	16.79%	14.40%	13.97%	12.60%	11.82%	12.99%	11.15%	11.16%	10.22%	10.43%	13.45%	12.96%	14.91%	15.73%	14.49%	14.19%	13.29%	17.12%	17.11%	15.19%	14.26%	15.37%	16.72%	16.70%	18.64%	15.84%	11.62%	12.73%	16.42%	15.50%	15.14%	14.26%	7.47%	16.08%	15.07%	20.54%	3.28%	13.79%									
21	Миронов Сергей Михайлович	1797	2	28	3	11	75	81	57	25	32	30	23	34	21	24	62	28	73	49	37	21	73	52	78	85	44	51	58	114	24	71	54	36	30	62	55	50	33	11	34	51	8	0	7									
		4.84%	2.78%	4.68%	0.58%	2.24%	4.69%	4.93%	5.70%	4.31%	4.38%	4.08%	2.82%	3.72%	3.08%	3.56%	8.40%	4.71%	5.26%	3.77%	4.16%	4.91%	5.03%	3.99%	5.88%	5.51%	5.71%	4.49%	4.62%	8.99%	4.89%	6.27%	3.78%	4.55%	4.29%	5.63%	6.51%	6.01%	6.11%	4.56%	4.14%	4.00%	4.32%	0.00%	4.83%									
22	Прохоров Михаил Дмитриевич	2515	4	30	2	29	101	85	57	38	43	46	43	53	43	44	58	34	74	58	69	38	114	74	83	110	60	119	102	100	30	80	110	64	43	87	67	72	39	13	56	92	14	12	25									
