Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Байкаловская 																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208					
1	"Число избирателей, внесенных в списки"	14243	1243	1555	1496	864	691	537	712	240	973	194	189	92	783	453	787	179	580	647	249	678	832	269					
2	"Число бюллетеней, полученных участковыми комиссиями"	14200	1200	1520	1500	870	720	530	710	240	960	190	200	100	800	450	770	190	580	630	250	680	830	280					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6489	456	649	652	302	352	301	350	122	389	127	89	64	353	253	298	60	236	333	161	365	388	189					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	809	52	81	22	78	83	0	42	15	20	0	13	2	30	33	66	43	43	42	7	73	64	0					
6	Число погашенных бюллетеней	6902	692	790	826	490	285	229	318	103	551	63	98	34	417	164	406	87	301	255	82	242	378	91					
7	Число бюллетеней в переносных ящиках для голосования	809	52	81	22	78	83	0	42	15	20	0	13	2	30	33	66	43	43	42	7	73	64	0					
8	Число бюллетеней в стационарных ящиках для голосования	6489	456	649	652	302	352	301	350	122	389	127	89	64	353	253	298	60	236	333	161	365	388	189					
9	Число недействительных бюллетеней	133	7	15	6	7	9	1	12	2	14	0	4	4	5	9	11	1	4	5	2	9	5	1					
10	Число действительных бюллетеней	7165	501	715	668	373	426	300	380	135	395	127	98	62	378	277	353	102	275	370	166	429	447	188					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	150	12	14	15	9	8	6	8	4	10	4	3	2	8	5	7	3	5	6	3	6	8	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	19	1	3	5	1	1	1	0	1	1	0	0	2	0	2	0	0	1	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	18	3	1	0	2	1	1	0	0	2	0	0	0	2	0	0	0	0	2	0	1	3	0					
14	Число погашенных открепительных удостоверений	131	11	11	10	8	7	5	8	3	9	4	3	0	8	3	7	3	4	6	3	6	8	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	171	6	15	14	11	7	11	6	1	5	0	2	1	17	6	12	5	5	8	5	17	11	6					
		2.34%	1.18%	2.05%	2.07%	2.89%	1.60%	3.65%	1.53%	0.72%	1.22%	0.0%	1.96%	1.51%	4.43%	2.09%	3.29%	4.85%	1.79%	2.13%	2.97%	3.88%	2.43%	3.17%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	138	19	16	12	15	10	4	6	4	10	1	2	0	1	8	1	2	4	6	0	8	6	3					
		1.89%	3.74%	2.19%	1.78%	3.94%	2.29%	1.32%	1.53%	2.91%	2.44%	0.78%	1.96%	0.0%	0.26%	2.79%	0.27%	1.94%	1.43%	1.6%	0.0%	1.82%	1.32%	1.58%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	691	53	71	47	45	35	41	34	19	65	15	15	3	21	21	24	15	21	47	14	42	39	4					
		9.46%	10.43%	9.72%	6.97%	11.84%	8.04%	13.62%	8.67%	13.86%	15.89%	11.81%	14.70%	4.54%	5.48%	7.34%	6.59%	14.56%	7.52%	12.53%	8.33%	9.58%	8.62%	2.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	203	22	22	11	6	10	2	11	17	12	4	1	4	12	12	4	3	10	24	1	6	7	2					
		2.78%	4.33%	3.01%	1.63%	1.57%	2.29%	0.66%	2.80%	12.40%	2.93%	3.14%	0.98%	6.06%	3.13%	4.19%	1.09%	2.91%	3.58%	6.4%	0.59%	1.36%	1.54%	1.05%					
22	"5. ""За Русь Святую"""	40	3	3	4	0	1	1	2	0	6	2	1	0	3	1	2	0	2	2	1	3	3	0					
		0.54%	0.59%	0.41%	0.59%	0.0%	0.22%	0.33%	0.51%	0.0%	1.46%	1.57%	0.98%	0.0%	0.78%	0.34%	0.54%	0.0%	0.71%	0.53%	0.59%	0.68%	0.66%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	99	8	8	7	8	4	2	3	1	7	2	4	1	3	6	8	3	4	1	2	3	10	4					
		1.35%	1.57%	1.09%	1.03%	2.10%	0.91%	0.66%	0.76%	0.72%	1.71%	1.57%	3.92%	1.51%	0.78%	2.09%	2.19%	2.91%	1.43%	0.26%	1.19%	0.68%	2.21%	2.11%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	3	1	5	1	3	2	1	2	6	0	0	0	1	0	2	2	0	1	0	0	0	0					
		0.41%	0.59%	0.13%	0.74%	0.26%	0.68%	0.66%	0.25%	1.45%	1.46%	0.0%	0.0%	0.0%	0.26%	0.0%	0.54%	1.94%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	20	2	5	1	1	4	1	0	0	1	0	0	0	1	0	0	0	1	3	0	0	0	0					
		0.27%	0.39%	0.68%	0.14%	0.26%	0.91%	0.33%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.35%	0.8%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	12	2	0	0	0	1	3	2	1	2	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.16%	0.39%	0.0%	0.0%	0.0%	0.22%	0.99%	0.51%	0.72%	0.48%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1306	41	85	52	23	132	77	69	24	54	8	17	27	55	53	52	6	93	63	72	40	166	97					
		17.89%	8.07%	11.64%	7.71%	6.05%	30.34%	25.58%	17.60%	17.51%	13.20%	6.29%	16.66%	40.90%	14.36%	18.53%	14.28%	5.82%	33.33%	16.8%	42.85%	9.13%	36.72%	51.32%					
