Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Брюховецкая																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736									
1	Число избирателей, включенных в список избирателей	43515	1656	2456	2550	2212	2054	1054	1268	1723	1592	1429	1147	439	883	2140	2111	736	292	1514	344	354	276	322	1669	1713	1790	1709	1174	522	607	993	350	1654	1380	248	557	597									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	44298	1661	2365	2597	2312	2084	1073	1304	1758	1641	1464	1172	435	903	2163	2143	744	290	1557	354	352	277	329	1736	1768	1822	1723	1210	538	601	1020	328	1686	1450	251	577	610									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	22196	909	1197	1304	1097	1148	543	649	974	954	859	366	167	265	1241	1180	417	181	808	213	227	177	185	877	823	820	903	537	226	119	452	111	754	754	127	312	320									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	7267	126	384	436	371	153	183	248	203	157	113	381	151	303	167	249	86	71	174	31	31	35	60	269	253	565	195	257	139	319	274	156	316	266	36	49	60									
6	Число погашенных избирательных бюллетеней	14835	626	784	857	844	783	347	407	581	530	492	425	117	335	755	714	241	38	575	110	94	65	84	590	692	437	625	416	173	163	294	61	616	430	88	216	230									
7	Число избирательных бюллетеней в переносных ящиках для голосования	7267	126	384	436	371	153	183	248	203	157	113	381	151	303	167	249	86	71	174	31	31	35	60	269	253	565	195	257	139	319	274	156	316	266	36	49	60									
8	Число бюллетеней в стационарных ящиках для голосования	22184	909	1197	1304	1097	1148	543	638	974	954	859	365	167	265	1241	1180	417	181	808	213	227	177	185	877	823	820	903	537	226	119	452	111	754	754	127	312	320									
9	Число недействительных избирательных бюллетеней	365	14	20	24	16	18	4	11	11	11	6	5	0	11	24	32	6	0	14	2	2	5	9	17	12	6	6	13	1	1	7	1	8	8	1	16	23									
10	Число действительных избирательных бюллетеней	29086	1021	1561	1716	1452	1283	722	875	1166	1100	966	741	318	557	1384	1397	497	252	968	242	256	207	236	1129	1064	1379	1092	781	364	437	719	266	1062	1012	162	345	357									
11	Число полученных открепительных  удостоверений	966	33	51	53	40	40	25	25	45	30	28	20	10	20	50	50	15	5	30	10	5	5	10	45	45	35	45	28	10	10	20	5	40	55	8	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	965	32	51	53	40	40	25	25	45	30	28	20	10	20	50	50	15	5	30	10	5	5	10	45	45	35	45	28	10	10	20	5	40	55	8	10	10									
13	Число избирателей, проголосовавших по открепительным удостоверениям	445	28	32	29	25	28	18	7	17	7	12	5	2	9	17	13	12	11	9	4	7	6	5	13	16	13	22	9	4	11	4	18	9	9	4	6	4									
14	Число неиспользованных открепительных удостоверений	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	100	7	11	10	4	10	8	4	6	6	7	0	0	0	1	1	0	0	2	0	0	0	0	2	5	3	3	4	1	0	2	0	0	2	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	2549	83	121	125	138	113	62	65	120	99	73	74	23	69	114	169	30	25	100	26	22	18	19	99	84	100	109	81	26	31	73	25	78	90	18	18	29									
		8.66%	8.02%	7.65%	7.18%	9.40%	8.69%	8.54%	7.34%	10.20%	8.91%	7.51%	9.92%	7.23%	12.15%	8.10%	11.83%	5.96%	9.92%	10.18%	10.66%	8.53%	8.49%	7.76%	8.64%	7.81%	7.22%	9.93%	10.20%	7.12%	7.08%	10.06%	9.36%	7.29%	8.82%	11.04%	4.99%	7.63%									
20	Зюганов Геннадий Андреевич	6522	245	361	394	335	282	160	175	267	274	237	160	27	110	289	226	93	12	272	59	52	61	39	267	247	281	280	197	83	59	140	51	307	233	33	89	125									
		22.15%	23.67%	22.83%	22.64%	22.82%	21.68%	22.04%	19.75%	22.68%	24.66%	24.38%	21.45%	8.49%	19.37%	20.53%	15.82%	18.49%	4.76%	27.70%	24.18%	20.16%	28.77%	15.92%	23.30%	22.96%	20.29%	25.50%	24.81%	22.74%	13.47%	19.28%	19.10%	28.69%	22.84%	20.25%	24.65%	32.89%									
21	Миронов Сергей Михайлович	1272	35	84	81	67	72	22	25	60	44	35	29	6	30	77	67	10	4	37	15	19	10	13	51	48	66	51	26	9	8	35	20	36	42	8	15	15									
		4.32%	3.38%	5.31%	4.66%	4.56%	5.53%	3.03%	2.82%	5.10%	3.96%	3.60%	3.89%	1.89%	5.28%	5.47%	4.69%	1.99%	1.59%	3.77%	6.15%	7.36%	4.72%	5.31%	4.45%	4.46%	4.77%	4.64%	3.27%	2.47%	1.83%	4.82%	7.49%	3.36%	4.12%	4.91%	4.16%	3.95%									
22	Прохоров Михаил Дмитриевич	1638	103	117	120	99	123	32	68	100	62	69	29	5	20	65	73	17	8	50	12	8	5	17	61	56	47	70	41	17	6	29	5	36	47	4	8	9									
