Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Брюховецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741					
1	"Число избирателей, включенных в списки избирателей"	39871	1669	2397	2448	2175	2135	918	1292	1389	1538	1039	199	117	84	629	159	2004	1928	261	672	1399	296	332	328	258	1403	1524	1609	1697	995	459	307	237	922	306	1115	1136	207	161	478	516	1133					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	42516	1650	2270	2500	2210	2210	950	1470	1390	1600	1110	218	117	82	670	200	2050	2020	285	700	1500	340	345	345	271	1550	1650	1700	1850	1170	515	365	265	1000	337	1360	1430	250	176	535	580	1280					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	26392	934	1188	1570	1076	1386	570	777	1002	961	476	137	100	58	312	108	1614	1497	209	564	1069	249	283	283	224	1046	1095	1147	1076	473	213	230	111	638	164	850	917	149	130	373	379	754					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5157	145	336	272	229	141	139	144	168	146	362	21	9	24	130	20	154	161	30	63	110	11	18	16	15	158	141	164	245	372	189	56	101	191	102	134	121	26	20	72	81	120					
6	Число погашенных избирательных бюллетеней	10967	571	746	658	905	683	241	549	220	493	272	60	8	0	228	72	282	362	46	73	321	80	44	46	32	346	414	389	529	325	113	79	53	171	71	376	392	75	26	90	120	406					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5157	145	336	272	229	141	139	144	168	146	362	21	9	24	130	20	154	161	30	63	110	11	18	16	15	158	141	164	245	372	189	56	101	191	102	134	121	26	20	72	81	120					
8	Число бюллетеней в стационарных ящиках для голосования	26391	934	1188	1570	1076	1386	570	777	1002	961	476	137	100	58	312	108	1614	1497	209	564	1069	249	283	283	223	1046	1095	1147	1076	473	213	230	111	638	164	850	917	149	130	373	379	754					
9	Число недействительных избирательных бюллетеней	344	20	0	8	11	25	0	7	20	20	33	0	0	0	15	0	28	20	0	4	6	0	0	4	3	12	17	19	10	9	3	3	0	9	4	1	1	4	2	3	11	12					
10	Число действительных избирательных бюллетеней	31204	1059	1524	1834	1294	1502	709	914	1150	1087	805	158	109	82	427	128	1740	1638	239	623	1173	260	301	295	235	1192	1219	1292	1311	836	399	283	212	820	262	983	1037	171	148	442	449	862					
11	Число полученных открепительных  удостоверений	704	21	28	22	22	30	22	22	30	22	9	2	3	2	6	8	30	30	6	10	25	3	4	3	2	30	26	31	30	35	4	2	2	30	4	35	50	2	2	20	20	19					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	704	21	28	22	22	30	22	22	30	22	9	2	3	2	6	8	30	30	6	10	25	3	4	3	2	30	26	31	30	35	4	2	2	30	4	35	50	2	2	20	20	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	360	39	28	21	14	24	16	6	13	9	13	2	5	1	1	2	12	12	8	4	3	3	1	3	2	21	12	19	11	2	1	3	1	12	4	8	4	1	2	3	3	11					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	196	13	23	14	7	25	3	11	8	5	3	0	1	0	1	1	6	5	0	1	1	0	0	1	0	11	8	16	9	5	2	0	0	4	0	2	1	1	0	1	0	7					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	263	9	11	9	16	29	2	15	4	0	0	0	0	0	5	0	16	16	0	3	12	7	7	7	5	18	14	10	11	8	1	0	1	4	0	0	0	4	0	1	11	7					
