Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
"Наименование Избирательной комиссии:    Ростов-на-Дону, Советская"																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №1097	УИК №1983	УИК №1984	УИК №1985	УИК №1986	УИК №1987	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2038	УИК №2303	УИК №2626									
1	"Число избирателей, включенных в список избирателей"	135101	3299	2370	2237	2047	2641	2333	2315	2592	2754	2895	2360	2815	2615	2245	2682	2734	2778	2672	2934	1728	1705	1824	2826	2989	2667	2068	2032	2421	3103	2434	2360	2414	2768	3006	2210	1882	2226	1980	2134	2200	2375	2213	2569	2920	1379	2070	2736	1968	1921	1915	2571	2437	1403	1045	2286	797	2112	2089									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	117210	3050	1950	1900	1750	2250	2000	2000	2300	2450	2400	2100	2400	2300	1900	2350	2450	2350	2350	2400	1600	1500	1550	2450	2500	2450	1800	1750	2150	2300	2050	2000	2100	2350	2500	1900	1800	1950	1700	1750	1850	2050	1900	2200	2400	1200	1900	2450	1800	1750	1700	2200	2350	1200	950	2050	810	1850	1800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	79072	2218	1308	1212	1167	1542	1310	1674	1492	1652	1487	1477	1614	1463	1225	1793	1829	1614	1565	1767	1016	994	1017	1598	1767	1551	1100	1129	1312	1715	1201	1358	1289	1452	1406	984	924	1368	1180	1471	1424	1420	1347	1629	1891	807	1349	1936	1157	1138	1087	1349	1445	691	443	1301	797	1394	1226									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4289	25	68	75	81	41	80	62	78	104	242	43	96	68	32	57	59	99	149	105	64	84	111	22	40	36	52	56	82	81	186	84	82	101	105	85	223	121	120	98	41	45	26	46	38	13	18	31	31	68	58	16	157	80	91	58	0	52	23									
6	Число погашенных избирательных бюллетеней	33849	807	574	613	502	667	610	264	730	694	671	580	690	769	643	500	562	637	636	528	520	422	422	830	693	863	648	565	756	504	663	558	729	797	989	831	653	461	400	181	385	585	527	525	471	380	533	483	612	544	555	835	748	429	416	691	13	404	551									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4288	25	68	75	81	41	80	62	78	104	242	43	96	68	32	57	59	99	149	105	64	84	111	22	40	35	52	56	82	81	186	84	82	101	105	85	223	121	120	98	41	45	26	46	38	13	18	31	31	68	58	16	157	80	91	58	0	52	23									
8	Число бюллетеней в стационарных ящиках для голосования	78721	2218	1308	1212	1167	1542	1310	1372	1492	1650	1487	1476	1614	1462	1224	1793	1828	1612	1555	1767	1014	994	1017	1596	1767	1550	1100	1129	1312	1715	1201	1358	1289	1450	1398	984	924	1368	1176	1471	1423	1420	1347	1627	1891	801	1349	1935	1157	1138	1087	1349	1445	691	443	1299	797	1394	1226									
9	Число недействительных избирательных бюллетеней	897	29	17	9	18	17	20	16	23	9	22	18	14	24	14	24	1	49	18	29	15	4	17	8	15	13	15	14	9	18	10	19	14	32	29	8	9	19	20	11	8	9	18	8	12	8	12	24	15	10	15	18	16	6	2	13	8	12	13									
10	Число действительных избирательных бюллетеней	82112	2214	1359	1278	1230	1566	1370	1418	1547	1745	1707	1501	1696	1506	1242	1826	1886	1662	1686	1843	1063	1074	1111	1610	1792	1572	1137	1171	1385	1778	1377	1423	1357	1519	1474	1061	1138	1470	1276	1558	1456	1456	1355	1665	1917	806	1355	1942	1173	1196	1130	1347	1586	765	532	1344	789	1434	1236									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
