Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Ижемская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212					
1	"Число избирателей, внесенных в списки избирателей"	15311	270	265	678	332	447	884	691	1016	224	2934	155	477	537	561	211	317	229	418	2566	89	559	469	249	628	105					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14902	287	285	677	335	440	861	700	1015	208	2800	157	467	500	559	215	288	222	390	2390	87	571	482	246	620	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	39	0	0	0	27	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9059	181	161	369	185	268	454	392	483	174	1880	112	316	325	311	145	187	158	267	1361	51	341	318	176	373	71					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	788	11	8	24	9	20	62	27	36	7	154	0	25	35	56	19	26	5	30	127	8	30	23	10	28	8					
6	Число погашенных избирательных бюллетеней	5016	95	116	284	114	152	345	281	484	27	766	45	126	140	192	51	75	59	93	902	28	200	141	60	219	21					
7	Число избирательных бюллетеней в переносных ящиках для голосования	827	11	8	24	36	20	62	27	48	7	154	0	25	35	56	19	26	5	30	127	8	30	23	10	28	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9058	181	161	369	185	268	454	392	483	174	1879	112	316	325	311	145	187	158	267	1361	51	341	318	176	373	71					
9	Число недействительных избирательных бюллетеней	102	2	3	5	0	3	2	1	6	1	24	3	1	10	9	1	3	4	1	10	1	5	3	0	4	0					
10	Число действительных избирательных бюллетеней	9783	190	166	388	221	285	514	418	525	180	2009	109	340	350	358	163	210	159	296	1478	58	366	338	186	397	79					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	273	15	13	7	7	16	13	21	24	3	29	4	8	11	8	10	5	5	10	25	3	10	10	4	10	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	271	15	13	7	7	16	13	21	24	3	29	4	8	11	8	10	5	4	10	25	2	10	10	4	10	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	118	1	0	3	2	4	4	7	2	2	31	1	4	2	4	2	2	3	1	37	1	3	0	0	2	0					
