Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Новониколаевская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №2901	УИК №2902	УИК №2903	УИК №2904	УИК №2905	УИК №2906	УИК №2907	УИК №2908	УИК №2909	УИК №2910	УИК №2911	УИК №2912	УИК №2913	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926					
1	"Число избирателей, внесенных в список избирателей"	19027	1047	1050	2014	1136	1214	871	1282	209	218	1229	281	765	158	782	759	868	206	971	1069	87	731	128	860	136	756	200					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17300	950	950	1800	1050	1050	800	1200	200	200	1100	290	710	150	750	700	650	200	900	950	80	650	120	850	130	670	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7753	370	444	801	418	455	332	497	97	98	442	116	340	80	316	353	429	133	373	440	44	287	68	348	86	269	117					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2064	52	65	147	106	71	64	60	45	53	190	60	51	16	145	117	177	15	146	90	9	105	8	103	11	127	31					
6	Число погашенных избирательных бюллетеней	7483	528	441	852	526	524	404	643	58	49	468	114	319	54	289	230	44	52	381	420	27	258	44	399	33	274	52					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2064	52	65	147	106	71	64	60	45	53	190	60	51	16	145	117	177	15	146	90	9	105	8	103	11	127	31					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7753	370	444	801	418	455	332	497	97	98	442	116	340	80	316	353	429	133	373	440	44	287	68	348	86	269	117					
9	Число недействительных избирательных бюллетеней	139	2	6	13	16	3	9	8	0	3	17	0	4	0	3	11	6	2	6	12	0	5	1	6	1	3	2					
10	Число действительных избирательных бюллетеней	9678	420	503	935	508	523	387	549	142	148	615	176	387	96	458	459	600	146	513	518	53	387	75	445	96	393	146					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	275	15	15	20	15	15	10	15	5	5	15	5	10	5	10	15	10	5	15	15	5	10	5	15	5	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	91	2	2	18	4	2	3	3	0	0	7	0	7	5	4	15	3	0	2	7	0	4	1	1	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	60	0	9	6	3	0	3	2	1	4	4	3	3	1	1	2	3	2	1	3	0	3	1	0	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	184	13	13	2	11	13	7	12	5	5	8	5	3	0	6	0	7	5	13	8	5	6	4	14	5	10	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
