Выборы Президента Российской Федерации																																																									
Дата голосования: 18.03.2018																																																									
																																																									
Наименование Избирательной комиссии:    Дятьковская																																																									
																																																									
Сводная таблица итогов голосования																																																									
																																																									
	Число участковых избирательных комиссий	46																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																							
																																																									
		Сумма	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363									
1	"Число избирателей, включенных в список избирателей"	57180	2364	928	1361	1518	1094	1609	711	2247	1327	770	1360	412	882	1127	1101	1649	748	2081	1356	1980	321	1763	823	2475	768	2126	1292	871	1810	1226	442	1489	366	1353	386	224	328	591	1606	234	1853	1644	241	2140	2186	1997									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	58000	2100	910	1310	1520	1080	1610	700	2300	1300	730	1340	380	860	1100	1060	1690	700	2120	1600	2120	350	1860	880	2670	850	2200	1290	900	1790	1280	450	1580	400	1470	410	210	310	630	1700	220	1890	1600	240	2100	2190	2000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	38671	1256	606	1040	833	640	1130	496	1302	863	491	896	323	635	762	698	1070	633	1787	687	1101	214	818	652	1294	612	1178	1027	643	1394	701	293	905	283	885	219	137	201	412	1111	192	1444	1225	229	1648	1772	1933									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3820	337	90	61	112	40	52	43	147	59	71	102	18	29	102	99	90	11	50	233	168	19	213	60	290	41	86	33	55	90	56	50	46	0	115	76	43	41	29	28	16	137	156	3	142	24	57									
6	Число погашенных избирательных бюллетеней	15509	507	214	209	575	400	428	161	851	378	168	342	39	196	236	263	530	56	283	680	851	117	829	168	1086	197	936	230	202	306	523	107	629	117	470	115	30	68	189	561	12	309	219	8	310	394	10									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3820	337	90	61	112	40	52	43	147	59	71	102	18	29	102	99	90	11	50	233	168	19	213	60	290	41	86	33	55	90	56	50	46	0	115	76	43	41	29	28	16	137	156	3	142	24	57									
8	Число бюллетеней в стационарных ящиках для голосования	38650	1256	606	1025	833	640	1128	496	1302	863	491	896	321	635	762	698	1070	633	1787	687	1101	214	817	652	1294	612	1178	1027	643	1394	700	293	905	283	885	219	137	201	412	1111	192	1444	1225	229	1648	1772	1933									
9	Число недействительных избирательных бюллетеней	614	23	22	15	0	9	14	59	23	15	6	8	3	6	23	13	18	53	46	10	24	2	8	4	18	0	10	19	3	0	10	3	11	5	10	2	6	3	2	10	0	40	5	5	25	7	16									
10	Число действительных избирательных бюллетеней	41856	1570	674	1071	945	671	1166	480	1426	907	556	990	336	658	841	784	1142	591	1791	910	1245	231	1022	708	1566	653	1254	1041	695	1484	746	340	940	278	990	293	174	239	439	1129	208	1541	1376	227	1765	1789	1974									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																									
13	Бабурин Сергей Николаевич	223	11	0	2	1	3	6	3	9	6	3	8	2	4	6	6	19	2	6	1	13	1	7	3	9	5	9	5	5	7	4	2	6	4	6	1	1	0	0	4	0	1	9	0	5	8	10									
		0.53%	0.69%	0.00%	0.18%	0.11%	0.44%	0.51%	0.56%	0.62%	0.65%	0.53%	0.80%	0.59%	0.60%	0.69%	0.75%	1.64%	0.31%	0.33%	0.11%	1.02%	0.43%	0.68%	0.42%	0.57%	0.77%	0.71%	0.47%	0.72%	0.47%	0.53%	0.58%	0.63%	1.41%	0.60%	0.34%	0.56%	0.00%	0.00%	0.35%	0.00%	0.06%	0.65%	0.00%	0.28%	0.45%	0.50%									
14	Грудинин Павел Николаевич	4434	214	68	114	78	93	142	78	205	105	64	135	52	75	94	72	161	75	232	35	167	16	105	61	165	44	159	106	60	107	62	21	117	54	121	48	4	14	50	118	5	138	109	10	162	177	142									
		10.44%	13.43%	9.77%	10.50%	8.25%	13.68%	12.03%	14.47%	14.15%	11.39%	11.39%	13.53%	15.34%	11.30%	10.88%	9.03%	13.88%	11.65%	12.63%	3.80%	13.16%	6.87%	10.19%	8.57%	10.42%	6.74%	12.58%	10.00%	8.60%	7.21%	8.20%	6.12%	12.30%	19.08%	12.10%	16.27%	2.22%	5.79%	11.34%	10.36%	2.40%	8.73%	7.89%	4.31%	9.05%	9.86%	7.14%									
15	Жириновский Владимир Вольфович	2475	101	60	57	70	59	43	27	86	47	42	49	14	21	47	78	83	25	77	56	89	7	62	36	82	28	112	60	59	53	38	28	62	23	95	15	12	9	31	58	27	70	103	14	92	95	73									
		5.83%	6.34%	8.62%	5.25%	7.41%	8.68%	3.64%	5.01%	5.94%	5.10%	7.47%	4.91%	4.13%	3.16%	5.44%	9.79%	7.16%	3.88%	4.19%	6.09%	7.01%	3.00%	6.02%	5.06%	5.18%	4.29%	8.86%	5.66%	8.45%	3.57%	5.03%	8.16%	6.52%	8.13%	9.50%	5.08%	6.67%	3.72%	7.03%	5.09%	12.98%	4.43%	7.46%	6.03%	5.14%	5.29%	3.67%									
16	Путин Владимир Владимирович	33803	1200	529	875	785	503	945	362	1072	737	437	765	264	548	673	613	818	476	1423	803	917	206	826	594	1285	568	944	850	553	1300	632	282	729	188	753	221	152	214	349	932	174	1305	1132	201	1476	1466	1726									
		79.59%	75.33%	76.01%	80.57%	83.07%	73.97%	80.08%	67.16%	73.98%	79.93%	77.76%	76.65%	77.88%	82.53%	77.89%	76.91%	70.52%	73.91%	77.46%	87.28%	72.26%	88.41%	80.19%	83.43%	81.12%	86.98%	74.68%	80.19%	79.23%	87.60%	83.60%	82.22%	76.66%	66.43%	75.30%	74.92%	84.44%	88.43%	79.14%	81.83%	83.65%	82.54%	81.97%	86.64%	82.46%	81.63%	86.73%									
17	Собчак Ксения Анатольевна	334	17	6	9	2	6	9	5	19	3	2	10	3	3	5	4	23	3	14	3	31	1	12	3	14	2	15	5	3	8	6	1	11	2	6	2	2	1	4	3	2	10	2	1	11	18	12									
