Выборы Президента Российской Федерации																																																																				
Дата голосования: 18.03.2018																																																																				
																																																																				
"Наименование Избирательной комиссии:    Сочи, Лазаревская"																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																																		
																																																																				
		Сумма	УИК №4401	УИК №4402	УИК №4403	УИК №4404	УИК №4405	УИК №4406	УИК №4407	УИК №4408	УИК №4409	УИК №4410	УИК №4411	УИК №4412	УИК №4413	УИК №4414	УИК №4415	УИК №4416	УИК №4417	УИК №4418	УИК №4419	УИК №4420	УИК №4421	УИК №4422	УИК №4423	УИК №4424	УИК №4425	УИК №4426	УИК №4427	УИК №4428	УИК №4429	УИК №4430	УИК №4431	УИК №4432	УИК №4433	УИК №4434	УИК №4435	УИК №4436	УИК №4437	УИК №4438	УИК №4439	УИК №4440	УИК №4441	УИК №4442	УИК №4443	УИК №4444	УИК №4445	УИК №4446	УИК №4447	УИК №4448	УИК №4449	УИК №4450	УИК №4451	УИК №4452	УИК №4453	УИК №4454	УИК №4455	УИК №4456	УИК №4457									
1	"Число избирателей, включенных в список избирателей"	68919	297	246	705	340	1002	554	1547	417	1114	109	2142	1097	1583	1657	1931	1046	1290	1440	2268	1179	870	1393	1628	750	888	622	1423	840	648	1043	596	1724	1140	937	2624	621	1328	2264	1264	1007	2858	1251	2451	2136	2438	1635	1459	2016	158	1256	1195	841	207	1137	184	834	1289									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	66840	300	250	750	300	1000	550	1500	400	1100	120	1800	950	1500	1600	1800	1050	1300	1450	2000	1000	770	1400	1600	700	850	600	1400	700	650	1050	590	1700	1150	950	2700	650	1200	2000	1300	950	2700	1300	2500	2200	2400	1600	1350	2100	170	1250	1150	850	200	1100	190	850	1300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	46901	189	169	476	239	468	400	1205	202	610	95	1544	768	1388	1051	1366	639	799	879	1401	958	528	793	1214	600	698	366	963	482	572	771	506	1580	708	577	1601	563	851	1185	967	839	1938	927	2053	1437	1495	1005	761	1390	142	780	716	492	132	791	126	623	883									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	6158	17	48	112	26	350	115	261	71	120	7	179	34	35	157	156	178	96	160	84	20	127	45	235	86	104	100	152	82	62	60	60	47	166	185	277	47	145	138	79	93	73	273	117	39	27	91	88	223	0	78	92	166	20	157	25	51	122									
6	Число погашенных избирательных бюллетеней	13682	94	33	162	35	182	35	34	127	370	18	77	148	77	392	278	233	405	411	515	22	115	562	151	14	48	134	285	136	16	219	24	73	276	188	822	40	204	677	254	18	689	100	330	724	878	504	501	487	28	392	342	93	48	152	39	176	295									
7	Число избирательных бюллетеней в переносных ящиках для голосования	6257	17	48	112	26	350	115	261	71	120	7	179	34	35	157	156	178	96	160	84	20	127	45	235	86	104	100	152	82	62	60	60	47	166	185	277	47	145	138	79	93	73	273	117	39	27	91	88	223	0	78	92	265	20	157	25	51	122									
8	Число бюллетеней в стационарных ящиках для голосования	46901	189	169	476	239	468	400	1205	202	610	95	1544	768	1388	1051	1366	639	799	879	1401	958	528	793	1214	600	698	366	963	482	572	771	506	1580	708	577	1601	563	851	1185	967	839	1938	927	2053	1437	1495	1005	761	1390	142	780	716	492	132	791	126	623	883									
9	Число недействительных избирательных бюллетеней	546	6	1	21	1	14	5	0	4	11	1	61	7	22	17	18	5	0	14	7	0	6	11	11	3	6	8	10	9	4	13	4	15	6	3	25	3	7	20	11	0	0	0	14	16	28	6	11	10	0	24	7	8	4	13	6	8	1									
10	Число действительных избирательных бюллетеней	52612	200	216	567	264	804	510	1466	269	719	101	1662	795	1401	1191	1504	812	895	1025	1478	978	649	827	1438	683	796	458	1105	555	630	818	562	1612	868	759	1853	607	989	1303	1035	932	2011	1200	2156	1460	1494	1090	838	1603	142	834	801	749	148	935	145	666	1004									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
13	Бабурин Сергей Николаевич	294	0	1	2	1	3	2	0	2	3	0	13	2	6	12	8	3	3	6	15	4	4	3	5	1	3	2	4	3	2	8	6	5	1	4	18	2	11	16	6	2	6	4	22	16	5	11	4	2	0	6	6	5	2	4	1	4	4									
		0.55%	0.00%	0.46%	0.34%	0.38%	0.37%	0.39%	0.00%	0.73%	0.41%	0.00%	0.75%	0.25%	0.42%	0.99%	0.53%	0.37%	0.34%	0.58%	1.01%	0.41%	0.61%	0.36%	0.35%	0.15%	0.37%	0.43%	0.36%	0.53%	0.32%	0.96%	1.06%	0.31%	0.11%	0.52%	0.96%	0.33%	1.10%	1.21%	0.57%	0.21%	0.30%	0.33%	1.01%	1.08%	0.33%	1.00%	0.47%	0.12%	0.00%	0.70%	0.74%	0.66%	1.32%	0.42%	0.66%	0.59%	0.40%									
14	Грудинин Павел Николаевич	5777	28	46	197	36	97	11	156	31	172	19	178	87	151	123	171	105	57	115	212	107	90	116	88	93	89	156	183	102	47	102	71	124	87	61	177	40	110	176	94	54	40	107	192	180	183	101	75	131	9	104	89	4	10	138	38	102	115									
		10.87%	13.59%	21.20%	33.50%	13.58%	11.86%	2.14%	10.64%	11.36%	23.56%	18.63%	10.33%	10.85%	10.61%	10.18%	11.24%	12.85%	6.37%	11.07%	14.28%	10.94%	13.74%	13.84%	6.07%	13.56%	11.10%	33.48%	16.41%	18.09%	7.41%	12.27%	12.54%	7.62%	9.95%	8.01%	9.42%	6.56%	11.04%	13.30%	8.99%	5.79%	1.99%	8.92%	8.85%	12.20%	12.02%	9.22%	8.83%	8.12%	6.34%	12.12%	11.01%	0.53%	6.58%	14.56%	25.17%	15.13%	11.44%									
15	Жириновский Владимир Вольфович	2223	16	4	8	37	33	11	22	14	41	1	60	44	47	71	81	38	27	62	79	42	34	61	52	34	34	16	48	42	18	44	12	35	34	21	90	9	47	54	58	27	14	44	114	94	76	30	27	33	5	61	32	43	7	66	3	29	37									
		4.18%	7.77%	1.84%	1.36%	13.96%	4.03%	2.14%	1.50%	5.13%	5.62%	0.98%	3.48%	5.49%	3.30%	5.88%	5.32%	4.65%	3.02%	5.97%	5.32%	4.29%	5.19%	7.28%	3.59%	4.96%	4.24%	3.43%	4.30%	7.45%	2.84%	5.29%	2.12%	2.15%	3.89%	2.76%	4.79%	1.48%	4.72%	4.08%	5.54%	2.90%	0.70%	3.67%	5.25%	6.37%	4.99%	2.74%	3.18%	2.05%	3.52%	7.11%	3.96%	5.68%	4.61%	6.96%	1.99%	4.30%	3.68%									
16	Путин Владимир Владимирович	42484	152	155	344	174	654	480	1282	209	472	70	1351	627	1139	938	1162	635	782	807	1100	787	490	610	1252	536	649	274	831	395	543	634	438	1405	715	652	1469	546	775	1008	838	827	1913	1023	1738	1115	1153	913	707	1406	122	641	643	684	123	690	91	509	806									
		79.92%	73.79%	71.43%	58.50%	65.66%	79.95%	93.20%	87.45%	76.56%	64.66%	68.63%	78.41%	78.18%	80.04%	77.65%	76.35%	77.72%	87.37%	77.67%	74.07%	80.47%	74.81%	72.79%	86.40%	78.13%	80.92%	58.80%	74.53%	70.04%	85.65%	76.29%	77.39%	86.36%	81.81%	85.56%	78.22%	89.51%	77.81%	76.19%	80.11%	88.73%	95.13%	85.25%	80.09%	75.54%	75.76%	83.30%	83.27%	87.17%	85.92%	74.71%	79.58%	90.36%	80.92%	72.78%	60.26%	75.52%	80.20%									
17	Собчак Ксения Анатольевна	755	1	6	5	7	7	3	2	9	11	6	21	15	18	22	33	8	7	7	23	14	12	22	17	8	9	4	13	7	5	11	21	11	18	9	49	6	24	17	19	11	7	3	40	23	38	20	10	12	2	11	8	9	4	14	6	8	22									
