Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Великолукская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474					
1	"Число избирателей, внесенных в список избирателей"	18503	667	467	426	290	817	619	573	177	558	720	1015	501	1122	419	407	1187	609	644	174	615	449	801	286	231	517	410	504	296	310	936	947	528	281					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18670	670	480	420	300	840	640	580	170	560	720	1020	510	1150	410	410	1200	620	650	170	620	460	800	280	230	530	400	510	290	310	950	960	540	270					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6765	304	176	173	88	201	233	117	56	242	309	433	239	384	179	226	505	184	253	19	184	124	311	77	66	129	91	230	138	147	353	368	184	42					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	4272	108	84	135	85	313	163	206	60	96	158	121	130	260	90	65	147	121	133	64	124	206	297	94	73	203	177	155	39	30	73	122	29	111					
6	Число погашенных избирательных бюллетеней	7633	258	220	112	127	326	244	257	54	222	253	466	141	506	141	119	548	315	264	87	312	130	192	109	91	198	132	125	113	133	524	470	327	117					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4272	108	84	135	85	313	163	206	60	96	158	121	130	260	90	65	147	121	133	64	124	206	297	94	73	203	177	155	39	30	73	122	29	111					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6765	304	176	173	88	201	233	117	56	242	309	433	239	384	179	226	505	184	253	19	184	124	311	77	66	129	91	230	138	147	353	368	184	42					
9	Число недействительных избирательных бюллетеней	107	5	4	3	5	1	1	1	1	7	1	1	1	10	4	7	5	3	3	2	8	1	3	0	1	4	0	0	0	6	9	7	3	0					
10	Число действительных избирательных бюллетеней	10930	407	256	305	168	513	395	322	115	331	466	553	368	634	265	284	647	302	383	81	300	329	605	171	138	328	268	385	177	171	417	483	210	153					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	298	15	7	6	5	13	15	9	3	8	11	15	7	26	6	6	24	9	10	5	9	7	12	4	6	8	0	8	4	0	14	14	8	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	284	15	7	6	5	13	15	9	1	8	6	15	7	26	6	6	24	9	10	5	9	1	12	4	6	8	0	8	3	0	14	14	8	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	99	7	5	0	3	0	0	3	2	5	1	3	1	8	2	2	7	3	4	1	2	1	6	4	2	4	1	5	1	2	3	3	3	5					
14	Число погашенных неиспользованных открепительных удостоверений	14	0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
